1.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.992140	0.000000	0.000000	-2.220803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.306663	0.000000	0.000000	2.341688	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.378026	0.000000	0.000000	0.704808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.121588	0.000000	0.000000	-1.042412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.870196	0.000000	0.000000	-3.038670	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.819861	-0.000000	-0.000000	1.297210	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.701481	-0.000000	-0.000000	-0.348090	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.456843	-0.000000	-0.000000	-1.799416	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.238262	-0.000000	-0.000000	3.106338	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.138901	0.000000	0.000000	1.523157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.140284	0.000000	0.000000	-0.217007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.152047	0.000000	0.000000	-1.722947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.130353	0.000000	0.000000	-3.105738	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.097680	0.000000	0.000000	1.822810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.079197	0.000000	0.000000	0.407095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.072144	-0.000000	-0.000000	-1.053553	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.061926	-0.000000	-0.000000	-2.478915	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.045983	0.000000	0.000000	2.407349	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.034789	0.000000	0.000000	0.949915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.033322	0.000000	0.000000	-0.581493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.034994	0.000000	0.000000	-2.038473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032567	0.000000	0.000000	2.861100	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.027680	0.000000	0.000000	1.474751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.025373	0.000000	0.000000	-0.010324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.025753	0.000000	0.000000	-1.527334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024504	0.000000	0.000000	-2.979503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.019669	0.000000	0.000000	1.883668	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.014857	0.000000	0.000000	0.377745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013199	0.000000	0.000000	-1.254316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.012712	0.000000	0.000000	-2.750723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009992	0.000000	0.000000	2.308285	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007449	0.000000	0.000000	1.432744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007371	0.000000	0.000000	0.254056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008039	0.000000	0.000000	-1.536162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009932	0.000000	0.000000	2.974998	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009846	0.000000	0.000000	1.487753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008124	0.000000	0.000000	0.214951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007081	0.000000	0.000000	-1.061245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007052	0.000000	0.000000	-2.550437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007163	0.000000	0.000000	2.190672	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.006339	-0.000000	-0.000000	0.815013	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005041	-0.000000	-0.000000	-0.502360	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004244	-0.000000	-0.000000	-2.071270	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004682	-0.000000	-0.000000	2.477175	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004886	-0.000000	-0.000000	0.966511	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004108	-0.000000	-0.000000	-0.286908	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003344	-0.000000	-0.000000	-1.466315	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003198	-0.000000	-0.000000	-2.926309	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003789	-0.000000	-0.000000	1.716552	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004274	-0.000000	-0.000000	0.360398	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004101	-0.000000	-0.000000	-0.764537	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003312	-0.000000	-0.000000	-1.901331	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002004	-0.000000	-0.000000	2.819250	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001829	-0.000000	-0.000000	0.452995	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002822	-0.000000	-0.000000	-1.138365	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003211	-0.000000	-0.000000	-2.328228	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003075	-0.000000	-0.000000	2.815403	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002568	-0.000000	-0.000000	1.532421	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001870	-0.000000	-0.000000	0.233253	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001460	-0.000000	-0.000000	-0.950960	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001402	-0.000000	-0.000000	-2.206141	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001454	-0.000000	-0.000000	2.464475	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001473	-0.000000	-0.000000	0.615221	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001684	-0.000000	-0.000000	-1.067817	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001744	-0.000000	-0.000000	-2.415385	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001614	-0.000000	-0.000000	2.714477	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001466	-0.000000	-0.000000	1.350262	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001404	-0.000000	-0.000000	-0.217598	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001461	-0.000000	-0.000000	-1.774772	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001434	-0.000000	-0.000000	3.058955	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001419	-0.000000	-0.000000	1.722725	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001236	-0.000000	-0.000000	0.413290	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000995	-0.000000	-0.000000	-0.972613	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000860	-0.000000	-0.000000	-2.547693	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000838	-0.000000	-0.000000	2.228773	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000863	-0.000000	-0.000000	0.665414	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000929	-0.000000	-0.000000	-0.819754	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001048	-0.000000	-0.000000	-2.179444	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001099	-0.000000	-0.000000	2.790830	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001184	-0.000000	-0.000000	1.491623	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001116	-0.000000	-0.000000	0.158966	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000895	-0.000000	-0.000000	-1.282913	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000684	-0.000000	-0.000000	-3.107728	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000720	-0.000000	-0.000000	1.310641	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000849	-0.000000	-0.000000	-0.233724	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000765	-0.000000	-0.000000	-1.485984	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000566	-0.000000	-0.000000	-2.574272	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000362	-0.000000	-0.000000	2.475807	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
9.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000399	-0.000000	-0.000000	0.989832	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000536	0.000000	0.000000	-0.409980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000639	0.000000	0.000000	-1.710219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000630	0.000000	0.000000	-3.104074	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000495	0.000000	0.000000	1.828282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000374	0.000000	0.000000	0.181379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
10.500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000439	0.000000	0.000000	-1.381957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
