0.333333	0.253822	1.658768	0.012485	0.945981	2.832537	-0.111580	1.000000	1.000000	1.000000	0.001442	0.009427	7.094943E-5	0.887396	2.773951	-0.170166	0.994108	0.216424	-0.160482	-2.014666	-11.909409	4.395712	-38.072347	54.200726	162.292400	-6.393074
0.366667	0.462653	1.461476	0.015439	0.477504	2.776697	1.077562	1.000000	1.000000	1.000000	0.002642	0.008346	8.816069E-5	0.413076	2.712270	1.013134	0.644055	0.064718	0.377661	0.546132	-6.694891	3.295836	-36.227851	27.358969	159.093045	61.739733
0.400000	0.335533	1.307844	0.011381	-0.693636	3.002671	-2.129999	1.000000	1.000000	1.000000	0.001926	0.007508	6.533861E-5	-0.763901	2.932406	-2.200265	0.539643	0.079583	0.920362	-0.877601	-9.485304	2.331118	-38.876176	-39.742422	172.040367	-122.039975
0.433333	0.309883	1.365334	0.020583	-0.860485	3.129986	-1.044399	1.000000	1.000000	1.000000	0.001789	0.007884	0.000119	-0.936583	3.053888	-1.120497	1.112459	0.223058	0.141735	0.481548	-10.176050	2.704781	-33.729727	-49.302142	179.334968	-59.839658
0.466667	0.136568	1.525603	0.003457	-0.919652	3.139296	-1.944891	1.000000	1.000000	1.000000	0.000794	0.008865	2.009002E-5	-1.001577	3.057371	-2.026816	1.133402	0.124118	1.116340	-2.089019	-17.293013	3.668832	-49.225243	-52.692184	179.868411	-111.434068
0.500000	0.169108	1.665619	0.021999	0.467066	3.014685	-2.512271	1.000000	1.000000	1.000000	0.000989	0.009745	0.000129	0.379319	2.926939	-2.600017	0.796642	0.113800	0.179506	1.433461	-15.436705	4.431511	-33.152056	26.760882	172.728745	-143.942531
0.533333	0.332998	1.692849	0.017889	0.235979	2.971355	-2.294468	1.000000	1.000000	1.000000	0.001963	0.009977	0.000105	0.142418	2.877794	-2.388029	1.116855	0.121715	2.267139	-2.137954	-9.551179	4.572364	-34.948403	13.520596	170.246099	-131.463325
0.566667	0.428585	1.568455	0.015862	-0.133277	2.882879	2.992940	1.000000	1.000000	1.000000	0.002546	0.009317	9.422311E-5	-0.232646	2.783510	2.893571	1.484715	0.083690	2.207904	2.363941	-7.359252	3.909443	-35.992711	-7.636200	165.176814	171.482834
0.600000	0.450781	1.448746	0.021614	-0.199997	2.913103	2.811907	1.000000	1.000000	1.000000	0.002700	0.008678	0.000129	-0.305168	2.807933	2.706736	1.578258	0.124765	1.897993	-0.160293	-6.920684	3.219848	-33.305183	-11.458997	166.908533	161.110392
0.633333	0.551949	1.403712	0.018364	-0.214825	2.870555	2.542884	1.000000	1.000000	1.000000	0.003336	0.008484	0.000111	-0.325789	2.759590	2.431920	0.747487	0.009158	0.406300	2.109628	-5.162025	2.945560	-34.720626	-12.308541	164.470663	145.696515
0.666667	0.583792	1.368582	0.015382	-0.635550	2.968969	2.091166	1.000000	1.000000	1.000000	0.003562	0.008350	9.385316E-5	-0.752300	2.852219	1.974416	0.813700	0.004250	0.316712	-1.963481	-4.674834	2.725418	-36.259618	-36.414347	170.109375	119.814995
0.700000	0.407328	1.648466	0.017413	-1.394747	3.053913	1.518653	1.000000	1.000000	1.000000	0.002510	0.010160	0.000107	-1.517275	2.931386	1.396125	0.838389	0.025784	0.255090	3.135166	-7.801107	4.341599	-35.182344	-79.913138	174.976333	87.012395
0.733333	0.307712	1.676777	0.017477	-1.385992	2.987180	1.596655	1.000000	1.000000	1.000000	0.001917	0.010445	0.000109	-1.514289	2.858884	1.468359	1.041408	0.150978	-0.003752	-1.586939	-10.237124	4.489509	-35.150487	-79.411517	171.152798	91.481610
0.766667	0.210445	1.632905	0.005803	-0.919496	2.888843	0.848310	1.000000	1.000000	1.000000	0.001326	0.010286	3.655645E-5	-1.053553	2.754787	0.714254	0.955262	0.099857	0.924983	-2.287278	-13.537222	4.259216	-44.726636	-52.683266	165.518529	48.604562
0.800000	0.090925	1.613709	0.016286	-1.143618	2.886239	0.419134	1.000000	1.000000	1.000000	0.000580	0.010287	0.000104	-1.283424	2.746432	0.279327	1.080949	0.320094	1.503760	2.956157	-20.826333	4.156506	-35.763638	-65.524481	165.369286	24.014598
0.833333	0.020470	1.619302	0.010733	0.391972	2.838896	1.280056	1.000000	1.000000	1.000000	0.000132	0.010452	6.927834E-5	0.246425	2.693349	1.134509	0.885866	0.135981	-0.709844	-0.778087	-33.777453	4.186558	-39.385372	22.458333	162.656767	73.341810
0.866667	0.153366	1.524422	0.005253	0.302639	2.850815	-1.387120	1.000000	1.000000	1.000000	0.001003	0.009970	3.435170E-5	0.151361	2.699537	-1.538397	2.212687	0.207492	-0.673400	-2.390249	-16.285421	3.662102	-45.592491	17.339932	163.339645	-79.476103
0.900000	0.171992	1.673961	0.011971	0.348918	2.838974	-0.088633	1.000000	1.000000	1.000000	0.001140	0.011100	7.937732E-5	0.191920	2.681977	-0.245631	1.899330	0.179209	-0.416527	1.904749	-15.289836	4.474908	-38.437520	19.991514	162.661220	-5.078316
0.933333	0.295853	1.686076	0.008199	0.622069	2.724946	1.362606	1.000000	1.000000	1.000000	0.001990	0.011344	5.516427E-5	0.459363	2.562240	1.199900	1.104863	0.094597	-0.580515	-0.496895	-10.578473	4.537544	-41.724344	35.641917	156.127910	78.071597
0.966667	0.493045	1.562161	0.003721	0.268460	2.731893	-2.112354	1.000000	1.000000	1.000000	0.003368	0.010671	2.541984E-5	0.100056	2.563489	-2.280758	0.461104	0.098389	-0.634922	-2.356974	-6.142260	3.874514	-48.586376	15.381645	156.525963	-121.028945
1.000000	0.530481	1.521593	0.009017	0.208115	2.721253	-0.275623	1.000000	1.000000	1.000000	0.003682	0.010562	6.258811E-5	0.034025	2.547163	-0.449713	0.507761	0.067837	0.077122	-2.314648	-5.506606	3.645969	-40.898832	11.924084	155.916297	-15.792031
1.033333	0.640064	1.401031	0.007079	-0.192913	2.765634	0.739909	1.000000	1.000000	1.000000	0.004518	0.009889	4.996989E-5	-0.372677	2.585870	0.560145	0.619167	0.058296	0.310673	2.732097	-3.875531	2.928954	-43.000104	-11.053078	158.459143	42.393659
1.066667	0.680292	1.402609	0.001677	-0.184327	2.754602	-1.419808	1.000000	1.000000	1.000000	0.004887	0.010076	1.204418E-5	-0.369752	2.569177	-1.605234	0.374508	0.069715	-1.283666	2.693734	-3.346090	2.938732	-55.511369	-10.561135	157.827092	-81.349029
1.100000	0.633341	1.455121	0.007712	-0.346062	2.736430	-0.829322	1.000000	1.000000	1.000000	0.004634	0.010647	5.643009E-5	-0.537137	2.545355	-1.020397	2.564963	0.270709	-2.087856	1.258501	-3.967253	3.257985	-42.256688	-19.827907	156.785887	-47.516670
1.133333	0.608088	1.439457	0.005219	-0.468476	2.755068	-0.591536	1.000000	1.000000	1.000000	0.004536	0.010738	3.892921E-5	-0.665187	2.558357	-0.788246	0.624146	0.049243	0.343038	2.617206	-4.320670	3.163973	-45.649048	-26.841711	157.853746	-33.892494
1.166667	0.592330	1.432780	0.002167	-0.463897	2.740437	-1.493279	1.000000	1.000000	1.000000	0.004509	0.010907	1.649773E-5	-0.666231	2.538104	-1.695613	0.307176	0.018370	1.423959	1.134561	-4.548724	3.123587	-53.281762	-26.579348	157.015497	-85.558599
1.200000	0.528281	1.386054	0.005352	-0.733748	2.747213	-2.203451	1.000000	1.000000	1.000000	0.004108	0.010777	4.161206E-5	-0.941691	2.539270	-2.411393	0.274672	0.031827	2.912256	-0.889220	-5.542694	2.835605	-45.429970	-42.040678	157.403711	-126.248417
1.233333	0.460818	1.360645	0.005825	-0.668338	2.787914	-1.657679	1.000000	1.000000	1.000000	0.003663	0.010817	4.630625E-5	-0.881876	2.574376	-1.871217	6.104734	0.252270	0.261149	-0.561719	-6.729418	2.674897	-44.694523	-38.292946	159.735705	-94.978008
1.266667	0.364353	1.539940	0.001263	-0.567206	2.798350	1.377394	1.000000	1.000000	1.000000	0.002965	0.012531	1.027451E-5	-0.786324	2.579232	1.158276	1.204577	0.059615	-0.948663	1.889298	-8.769564	3.750075	-57.974382	-32.498498	160.333634	78.918862
1.300000	0.206030	1.665092	0.007034	0.197198	2.696613	2.823382	1.000000	1.000000	1.000000	0.001718	0.013884	5.865066E-5	-0.027487	2.471928	2.598698	0.588272	0.028416	-0.416455	0.008642	-13.721394	4.428763	-43.056275	11.298592	154.504520	161.767897
1.333333	0.490379	1.555958	0.004759	0.006032	2.696543	-2.023487	1.000000	1.000000	1.000000	0.004195	0.013311	4.071323E-5	-0.224203	2.466307	-2.253722	0.851396	0.040488	-0.616353	-1.148124	-6.189371	3.839960	-46.449573	0.345633	154.500507	-115.937237
1.366667	0.506813	1.670158	0.005481	0.312787	2.578226	0.598513	1.000000	1.000000	1.000000	0.004454	0.014678	4.817100E-5	0.077016	2.342455	0.362741	1.433580	0.113464	0.286585	-1.535054	-5.903050	4.455149	-45.222182	17.921376	147.721467	34.292245
1.400000	0.542858	1.604071	0.006201	0.313034	2.519626	2.322839	1.000000	1.000000	1.000000	0.004907	0.014501	5.605687E-5	0.071742	2.278334	2.081548	2.204435	0.234117	-2.637739	-1.291282	-5.306280	4.104472	-44.150694	17.935530	144.363918	133.088895
1.433333	0.638004	1.536034	0.005297	0.331719	2.550041	-1.997153	1.000000	1.000000	1.000000	0.005941	0.014304	4.932373E-5	0.084922	2.303245	-2.243949	1.716681	0.075929	-0.219883	0.094482	-3.903535	3.728019	-45.520080	19.006077	146.106602	-114.428416
1.466667	0.870309	1.495250	0.004154	0.517609	2.351784	0.206383	1.000000	1.000000	1.000000	0.008362	0.014366	3.991142E-5	0.265324	2.099499	-0.045901	1.107852	0.049689	-0.723481	-1.639647	-1.206534	3.494276	-47.630619	29.656817	134.747293	11.824897
1.500000	1.018493	1.406601	0.005808	0.373857	2.358479	2.243495	1.000000	1.000000	1.000000	0.010113	0.013967	5.767119E-5	0.116100	2.100722	1.985738	1.515075	0.107789	0.153774	-2.748782	0.159161	2.963416	-44.719175	21.420406	135.130909	128.542811
1.533333	1.174688	1.472621	0.003881	0.367202	2.325467	-2.826920	1.000000	1.000000	1.000000	0.012076	0.015138	3.989815E-5	0.103989	2.062255	-3.090133	3.698283	0.274924	1.866267	2.467061	1.398449	3.361818	-48.220629	21.039097	133.239467	-161.970604
1.566667	1.309139	1.498575	0.003181	0.334835	2.205491	1.038867	1.000000	1.000000	1.000000	0.013960	0.015980	3.392288E-5	0.066184	1.936841	0.770216	0.678270	0.023540	-0.127144	-3.094445	2.339718	3.513568	-49.947970	19.184652	126.365352	59.522707
1.600000	1.689825	1.430955	0.006231	0.260189	1.998700	1.553277	1.000000	1.000000	1.000000	0.018731	0.015861	6.907115E-5	-0.013883	1.724628	1.279205	0.721040	0.042527	-1.718712	2.168701	4.556833	3.112518	-44.108281	14.907718	114.517070	88.996209
1.633333	1.915266	1.510576	0.004786	0.238157	1.770598	1.255801	1.000000	1.000000	1.000000	0.022118	0.017445	5.526698E-5	-0.041319	1.491122	0.976325	1.456805	0.005630	0.130528	1.629214	5.644583	3.582850	-46.401191	13.645417	101.447774	71.952106
1.666667	2.000601	1.130531	0.005460	0.061321	1.624529	0.526541	1.000000	1.000000	1.000000	0.024132	0.013637	6.585921E-5	-0.223541	1.339666	0.241679	1.577841	0.002701	0.291511	0.641480	6.023211	1.065650	-45.256270	3.513462	93.078639	30.168603
1.700000	2.041202	1.146544	0.007275	0.034682	1.627013	0.211679	1.000000	1.000000	1.000000	0.025788	0.014485	9.191398E-5	-0.255549	1.336782	-0.078552	1.148475	0.004109	0.121542	3.084008	6.197720	1.187813	-42.763074	1.987114	93.220960	12.128310
1.733333	2.446420	1.144314	0.007809	-0.034591	1.236603	0.125812	1.000000	1.000000	1.000000	0.032471	0.015189	0.000104	-0.330171	0.941022	-0.169769	1.687897	0.049627	1.107698	-0.008537	7.770621	1.170904	-42.148459	-1.981890	70.852119	7.208470
1.766667	2.729797	1.170083	0.005004	-0.105581	0.805615	-0.609989	1.000000	1.000000	1.000000	0.038196	0.016372	7.001277E-5	-0.406494	0.504703	-0.910901	0.987197	0.009751	0.208903	-0.279096	8.722606	1.364330	-46.014187	-6.049367	46.158353	-34.949775
1.800000	3.587807	1.970009	0.010057	-0.108600	0.435546	-0.813060	1.000000	1.000000	1.000000	0.053125	0.029170	0.000149	-0.414825	0.129321	-1.119285	1.187131	0.010280	0.285567	-2.204288	11.096581	5.889362	-39.950303	-6.222299	24.954973	-46.584906
1.833333	4.122204	2.480751	0.007427	-0.276224	-0.015035	-0.634347	1.000000	1.000000	1.000000	0.064872	0.039040	0.000117	-0.587743	-0.326555	-0.945867	1.271727	0.009573	-0.174417	-0.655410	12.302590	7.891665	-42.583743	-15.826454	-0.861452	-36.345414
1.866667	4.866089	3.225472	0.007280	-0.564173	-0.596984	-1.737744	1.000000	1.000000	1.000000	0.081792	0.054216	0.000122	-0.880967	-0.913779	-2.054539	1.179393	0.009935	0.153025	2.732989	13.743601	10.171866	-42.757759	-32.324713	-34.204662	-99.565401
1.900000	5.263902	4.081396	0.011748	-0.845565	-1.060482	-1.616364	1.000000	1.000000	1.000000	0.095042	0.073691	0.000212	-1.167615	-1.382532	-1.938414	1.243101	0.008740	0.014428	-1.031847	14.426156	12.216176	-38.601056	-48.447281	-60.761136	-92.610818
1.933333	4.999303	4.583514	0.005638	-1.207218	-1.578041	-1.982129	1.000000	1.000000	1.000000	0.097606	0.089488	0.000110	-1.534505	-1.905328	-2.309416	1.276788	0.006307	0.210596	1.970222	13.978189	13.223971	-44.976838	-69.168496	-90.415073	-113.567644
1.966667	4.234296	4.735244	0.009699	-1.536460	-2.057821	-2.828639	1.000000	1.000000	1.000000	0.090098	0.100757	0.000206	-1.868963	-2.390324	3.122043	1.330267	0.007906	0.076322	-0.698502	12.535624	13.506848	-40.265800	-88.032669	-117.904444	-162.069061
2.000000	3.275832	3.934862	0.006512	-1.600685	-2.282001	-2.548282	1.000000	1.000000	1.000000	0.076685	0.092112	0.000152	-1.938385	-2.619701	-2.885982	1.500170	0.022472	-0.329411	-2.989546	10.306432	11.898590	-43.725674	-91.712492	-130.749014	-146.005809
2.033333	2.725191	3.759593	0.003873	-1.678668	-2.468480	2.568731	1.000000	1.000000	1.000000	0.070998	0.097946	0.000101	-2.021546	-2.811357	2.225853	1.166093	0.014039	-0.326372	-1.066580	8.707938	11.502816	-48.238340	-96.180616	-141.433474	147.177422
2.066667	2.605758	3.843467	0.005083	-1.656221	-2.496523	2.905884	1.000000	1.000000	1.000000	0.076649	0.113057	0.000150	-2.004255	-2.844556	2.557850	1.759324	0.009249	-0.240446	-1.946348	8.318681	11.694463	-45.876952	-94.894494	-143.040209	166.494879
2.100000	2.034456	3.489880	0.001959	-1.731388	-2.719056	2.916018	1.000000	1.000000	1.000000	0.068840	0.118087	6.627044E-5	-2.084558	-3.072226	2.562848	0.992823	0.009485	-0.651578	-3.118907	6.168967	10.856210	-54.161407	-99.201233	-155.790423	167.075530
2.133333	1.727302	3.280400	0.002489	-1.681487	-2.823995	2.230619	1.000000	1.000000	1.000000	0.068932	0.130912	9.931623E-5	-2.039772	3.100905	1.872333	1.531982	0.017597	-0.924779	-0.199593	4.747365	10.318536	-52.080668	-96.342092	-161.802988	127.805041
2.166667	1.588939	3.223330	0.002041	-1.634865	-2.882691	3.121980	1.000000	1.000000	1.000000	0.077472	0.157160	9.952640E-5	-1.998245	3.037115	2.758600	2.194980	0.016213	-0.830159	2.809707	4.022143	10.166095	-53.801971	-93.670860	-165.166002	178.876297
2.200000	1.516048	3.267098	0.000810	-1.635872	-2.911921	2.173077	1.000000	1.000000	1.000000	0.095290	0.205350	5.090981E-5	-2.004326	3.002810	1.804623	4.467014	0.033610	-2.268400	-2.169443	3.614261	10.283244	-61.830624	-93.728537	-166.840783	124.508163
2.233333	1.355757	3.219202	0.002972	-1.604619	-2.989923	2.601144	1.000000	1.000000	1.000000	0.120418	0.285929	0.000264	-1.978126	2.919755	2.227637	2.503781	0.007788	-1.678301	0.167900	2.643636	10.154965	-50.539082	-91.937914	-171.309966	149.034550
2.266667	1.241691	3.162318	0.001694	-1.494476	-2.997961	-2.813747	1.000000	1.000000	1.000000	0.189367	0.482276	0.000258	-1.873014	2.906686	3.090899	2.687292	0.003872	-1.760473	2.672436	1.880270	10.000111	-55.419486	-85.627145	-171.770503	-161.215846
2.300000	1.169471	3.113170	0.002116	-1.367499	-3.047485	1.516013	1.000000	1.000000	1.000000	0.647693	1.724181	0.001172	-1.751048	2.852151	1.132464	2.714369	0.001980	-1.730921	3.001954	1.359787	9.864056	-53.487911	-78.351930	-174.608030	86.861151
2.333333	1.111233	3.131062	0.002470	-1.277914	-3.071583	2.515862	1.000000	1.000000	1.000000	0.371028	1.045427	0.000825	1.475141	-0.318528	-1.014269	2.734907	0.002035	-1.717202	-2.862530	0.916100	9.913833	-52.145291	-73.219070	-175.988738	144.148272
2.366667	1.135353	3.193204	0.000628	-1.143788	-3.090366	-2.005688	1.000000	1.000000	1.000000	0.144741	0.407086	8.007510E-5	1.604299	-0.342279	0.742399	2.783487	0.005312	-1.692313	-2.645515	1.102621	10.084534	-64.039238	-65.534232	-177.064933	-114.917483
2.400000	1.178630	3.265183	0.001125	-1.046415	-3.128919	1.500429	1.000000	1.000000	1.000000	0.092508	0.256276	8.826247E-5	1.696727	-0.385777	-2.039615	2.755319	0.010151	-1.772080	-0.939165	1.427550	10.278150	-58.980500	-59.955170	-179.273847	85.968243
2.433333	1.262661	3.331802	0.002122	-0.918521	3.135021	-3.047511	1.000000	1.000000	1.000000	0.071398	0.188400	0.000120	1.819697	-0.409946	-0.309293	2.255230	0.018076	-1.836918	1.797883	2.025733	10.453583	-53.463398	-52.627394	179.623493	-174.609547
2.466667	1.411556	3.365529	0.001062	-0.818981	3.085343	-2.680281	1.000000	1.000000	1.000000	0.062252	0.148424	4.682029E-5	1.914335	-0.464526	0.053035	2.114626	0.022152	-1.143243	-2.008643	2.993965	10.541068	-59.480349	-46.924148	176.777156	-153.568801
2.500000	1.614077	3.426345	0.003333	-0.796958	3.052499	2.639881	1.000000	1.000000	1.000000	0.058247	0.123645	0.000120	1.931478	-0.502250	-0.914868	50.928805	0.668996	-0.663071	1.250172	4.158485	10.696623	-49.542701	-45.662339	174.895300	151.254060
2.533333	1.778945	3.624368	0.003515	-0.776642	3.023867	-3.107387	1.000000	1.000000	1.000000	0.054249	0.110525	0.000107	1.946937	-0.535740	-0.383808	0.469902	0.035850	2.126847	1.465937	5.003250	11.184646	-49.082014	-44.498308	173.254790	-178.040151
2.566667	2.082088	3.733148	0.003902	-0.716697	2.963873	1.876866	1.000000	1.000000	1.000000	0.054911	0.098454	0.000103	2.002046	-0.600569	-1.687576	3.064448	0.060791	-0.822401	-0.666313	6.369982	11.441504	-48.174162	-41.063705	169.817412	107.536485
2.600000	2.437933	4.014831	0.006306	-0.700987	2.937764	2.204346	1.000000	1.000000	1.000000	0.056582	0.093180	0.000146	2.012943	-0.631491	-1.364909	2.132199	0.037607	-3.106086	1.250770	7.740434	12.073346	-44.005489	-40.163607	168.321469	126.299731
2.633333	2.885724	4.239239	0.002296	-0.750429	2.808841	2.042798	1.000000	1.000000	1.000000	0.059747	0.087771	4.754505E-5	1.958710	-0.765205	-1.531248	1.193315	0.049449	-0.745843	-3.077632	9.205097	12.545759	-52.779113	-42.996425	160.934725	117.043699
2.666667	3.483399	4.563065	0.006156	-0.826060	2.703213	1.208941	1.000000	1.000000	1.000000	0.065045	0.085205	0.000115	1.878312	-0.875601	-2.369873	0.469553	0.022925	2.602541	-0.505056	10.840066	13.185132	-44.213954	-47.329738	154.882683	69.267240
2.700000	4.233980	4.828709	0.007593	-0.966872	2.567306	1.721712	1.000000	1.000000	1.000000	0.071945	0.082051	0.000129	1.732754	-1.016253	-1.861848	1.008805	0.014242	3.063373	2.268721	12.534976	13.676620	-42.391220	-55.397679	147.095825	98.646837
2.733333	4.987941	4.724277	0.004302	-1.220089	2.307080	0.797997	1.000000	1.000000	1.000000	0.077709	0.073601	6.702771E-5	1.474814	-1.281202	-2.790286	0.820012	0.005833	2.720872	-0.774911	13.958427	13.486708	-47.325892	-69.905946	132.185964	45.721833
2.766667	5.121695	4.025192	0.009849	-1.538760	2.052186	0.488877	1.000000	1.000000	1.000000	0.073624	0.057862	0.000142	1.151442	-1.540797	-3.104106	0.792371	0.008125	2.839995	2.494297	14.188274	12.095731	-40.132322	-88.164467	117.581568	28.010573
2.800000	4.584849	3.172896	0.005934	-1.771246	1.932021	0.526166	1.000000	1.000000	1.000000	0.061145	0.042315	7.914018E-5	0.914279	-1.665640	-3.071495	0.816722	0.012616	2.835349	-0.606591	13.226501	10.029118	-44.532786	-101.484923	110.696625	30.147074
2.833333	4.181844	2.505279	0.006085	-1.988107	1.804758	-0.568648	1.000000	1.000000	1.000000	0.051987	0.031145	7.564659E-5	0.692763	-1.797557	2.112223	0.801102	0.005628	-3.050249	1.400972	12.427357	7.977121	-44.314775	-113.910168	103.405024	-32.581108
2.866667	3.165614	1.860466	0.006409	-2.000427	2.105453	-0.532524	1.000000	1.000000	1.000000	0.036837	0.021650	7.457386E-5	0.675811	-1.501494	2.143714	0.994378	0.003894	-3.071241	-1.467125	10.009160	5.392434	-43.864836	-114.616045	120.633560	-30.511403
2.900000	2.961626	1.740109	0.002928	-2.066496	2.109657	-0.550740	1.000000	1.000000	1.000000	0.032379	0.019024	3.201242E-5	0.605134	-1.501899	2.120890	1.596519	0.027278	2.172627	2.732360	9.430604	4.811528	-50.668198	-118.401486	120.874437	-31.555056
2.933333	2.718743	1.436656	0.002702	-2.199980	2.196096	-1.361311	1.000000	1.000000	1.000000	0.028017	0.014805	2.784543E-5	0.467063	-1.420046	1.305733	0.812430	0.003544	3.010952	1.119948	8.687363	3.147057	-51.366000	-126.049597	125.827039	-77.997352
2.966667	2.423916	1.726834	0.002525	-2.067408	2.386536	-1.291571	1.000000	1.000000	1.000000	0.023614	0.016823	2.459447E-5	0.595073	-1.234169	1.370910	0.732787	0.002062	-3.099324	2.964132	7.690352	4.745010	-51.956410	-118.453748	136.738444	-74.001560
