0.909091	0.868644	0.035250	-0.000000	-0.030794	-2.147518	-0.000000	1.000000	1.000000	NaN	0.033050	0.001341	-0.000000	0.257661	-1.859063	-0.000000	0.063606	0.000000	-0.623755	0.000000	-1.223163	-29.056920	-Inf	-1.764389	-123.043730	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000968	0.001450	0.000000	-1.890674	-2.817254	0.000000	0.041382	0.000000	-1.114146	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	0.876535	0.053377	-0.000000	0.032061	0.003737	-0.000000	1.000000	1.000000	NaN	0.027792	0.001692	0.000000	2.891482	2.863157	0.000000	0.060006	0.000000	-0.631516	0.000000	-1.144611	-25.452981	-Inf	1.836962	0.214106	-0.000000
1.181818	0.876138	0.031680	-0.000000	0.021594	-0.447624	-0.000000	1.000000	1.000000	NaN	0.049207	0.001779	0.000000	2.595701	2.126483	0.000000	0.059625	0.000000	-1.232573	0.000000	-1.148553	-29.984160	-Inf	1.237245	-25.646977	-0.000000
1.272727	0.879032	0.025126	-0.000000	0.012993	-0.844691	-0.000000	1.000000	1.000000	NaN	0.064083	0.001832	0.000000	2.301786	1.444102	0.000000	0.076621	-0.000000	-1.374023	-0.000000	-1.119907	-31.997366	-Inf	0.744469	-48.397213	-0.000000
1.363636	0.881199	0.020283	-0.000000	0.008942	-1.278419	-0.000000	1.000000	1.000000	NaN	0.072167	0.001661	0.000000	2.012421	0.725061	0.000000	0.093415	-0.000000	-2.030086	-0.000000	-1.098518	-33.857507	-Inf	0.512341	-73.247994	-0.000000
1.454545	0.885021	0.013480	-0.000000	0.002131	-1.606841	-0.000000	1.000000	1.000000	NaN	0.073940	0.001126	0.000000	1.720297	0.111325	0.000000	0.050206	-0.000000	-2.278946	-0.000000	-1.060933	-37.406095	-Inf	0.122103	-92.065197	-0.000000
1.545455	0.888168	0.009109	-0.000000	-0.005396	-2.221276	-0.000000	1.000000	1.000000	NaN	0.069838	0.000716	-0.000000	1.427456	-0.788424	-0.000000	0.048895	-0.000000	-2.514015	-0.000000	-1.030102	-40.810279	-Inf	-0.309151	-127.269752	-0.000000
1.636364	0.890211	0.009198	-0.000000	-0.018172	-3.049103	-0.000000	1.000000	1.000000	NaN	0.060754	0.000628	-0.000000	1.129366	-1.901565	-0.000000	0.032814	-0.000000	-2.369759	-0.000000	-1.010137	-40.726195	-Inf	-1.041205	-174.700715	-0.000000
1.727273	0.890075	0.016351	-0.000000	-0.034659	2.664427	-0.000000	1.000000	1.000000	NaN	0.047812	0.000878	-0.000000	0.827565	-2.756534	-0.000000	0.077834	0.000000	-2.363509	0.000000	-1.011471	-35.729044	-Inf	-1.985810	152.660404	-0.000000
1.818182	0.887117	0.026057	-0.000000	-0.063984	2.028133	-0.000000	1.000000	1.000000	NaN	0.032385	0.000951	-0.000000	0.512927	2.605044	-0.000000	0.069561	0.000000	-3.058610	0.000000	-1.040379	-31.681535	-Inf	-3.666003	116.203472	-0.000000
1.909091	0.875418	0.053804	-0.000000	-0.144572	1.492354	-0.000000	1.000000	1.000000	NaN	0.015861	0.000975	-0.000000	0.147025	1.783951	-0.000000	0.072454	0.000000	2.881965	0.000000	-1.155686	-25.383727	-Inf	-8.283355	85.505564	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002494	0.000890	0.000000	-1.937528	0.941914	0.000000	0.082085	0.000000	2.163449	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	0.965426	0.033626	-0.000000	0.122789	-2.555852	-0.000000	1.000000	1.000000	NaN	0.015970	0.000556	0.000000	2.985351	0.306711	0.000000	0.039088	0.000000	1.793933	0.000000	-0.305625	-29.466602	-Inf	7.035300	-146.439510	-0.000000
2.181818	0.934333	0.010409	-0.000000	0.050153	2.955043	-0.000000	1.000000	1.000000	NaN	0.028424	0.000317	0.000000	2.627401	-0.750894	0.000000	0.057887	0.000000	1.720461	0.000000	-0.589968	-39.652089	-Inf	2.873529	169.311513	-0.000000
2.272727	0.922034	0.007502	-0.000000	0.020148	1.340935	-0.000000	1.000000	1.000000	NaN	0.037642	0.000306	0.000000	2.312083	-2.650315	0.000000	0.049368	-0.000000	0.874983	-0.000000	-0.705058	-42.496236	-Inf	1.154411	76.829944	-0.000000
2.363636	0.917920	0.009866	-0.000000	-0.000985	0.800325	-0.000000	1.000000	1.000000	NaN	0.043370	0.000466	0.000000	2.005636	2.806946	0.000000	0.050051	-0.000000	1.190145	-0.000000	-0.743903	-40.117061	-Inf	-0.056412	45.855273	-0.000000
2.454545	0.914153	0.012538	-0.000000	-0.016734	0.237587	-0.000000	1.000000	1.000000	NaN	0.045259	0.000621	0.000000	1.704574	1.958894	0.000000	0.065791	-0.000000	0.188375	-0.000000	-0.779618	-38.035392	-Inf	-0.958764	13.612742	-0.000000
2.545455	0.908453	0.011153	-0.000000	-0.031695	-0.108334	-0.000000	1.000000	1.000000	NaN	0.043370	0.000532	-0.000000	1.404299	1.327660	-0.000000	0.021953	-0.000000	-0.557645	-0.000000	-0.833953	-39.051914	-Inf	-1.815985	-6.207061	-0.000000
2.636364	0.906265	0.012242	-0.000000	-0.051462	-0.348710	-0.000000	1.000000	1.000000	NaN	0.038390	0.000519	-0.000000	1.099218	0.801970	-0.000000	0.042596	-0.000000	0.200051	-0.000000	-0.854891	-38.242795	-Inf	-2.948541	-19.979596	-0.000000
2.727273	0.897383	0.010888	-0.000000	-0.078107	-0.839413	-0.000000	1.000000	1.000000	NaN	0.030530	0.000370	-0.000000	0.787259	0.025953	-0.000000	0.026464	0.000000	-0.379264	0.000000	-0.940442	-39.261434	-Inf	-4.475226	-48.094827	-0.000000
2.818182	0.888559	0.015034	0.000000	-0.125299	-1.506058	0.000000	1.000000	1.000000	NaN	0.020928	0.000354	0.000000	0.454753	-0.926006	0.000000	0.064443	0.000000	-0.084204	0.000000	-1.026275	-36.458428	-Inf	-7.179115	-86.290780	0.000000
2.909091	0.860336	0.036813	0.000000	-0.268953	-2.620350	0.000000	1.000000	1.000000	NaN	0.010229	0.000438	0.000000	0.025786	-2.325612	0.000000	0.086169	0.000000	-1.135973	0.000000	-1.306634	-28.680078	-Inf	-15.409859	-150.135014	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002753	0.000445	0.000000	-2.084835	2.897218	0.000000	0.050238	0.000000	-1.757355	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.051443	0.043853	-0.000000	0.168075	-0.729170	-0.000000	1.000000	1.000000	NaN	0.011766	0.000491	0.000000	3.033779	2.136534	0.000000	0.055977	0.000000	-2.184754	0.000000	0.435713	-27.159926	-Inf	9.630010	-41.778343	-0.000000
3.181818	0.986436	0.018533	-0.000000	0.068163	-1.008393	-0.000000	1.000000	1.000000	NaN	0.020578	0.000387	0.000000	2.648553	1.571996	0.000000	0.038227	0.000000	2.656330	0.000000	-0.118619	-34.641109	-Inf	3.905436	-57.776691	-0.000000
3.272727	0.965151	0.014193	-0.000000	0.020296	-0.785841	-0.000000	1.000000	1.000000	NaN	0.027363	0.000402	0.000000	2.315373	1.509236	0.000000	0.032311	-0.000000	-0.238152	-0.000000	-0.308091	-36.958471	-Inf	1.162891	-45.025348	-0.000000
3.363636	0.948142	0.011492	-0.000000	-0.008711	-1.048875	-0.000000	1.000000	1.000000	NaN	0.031480	0.000382	0.000000	2.001051	0.960888	0.000000	0.035988	-0.000000	-1.714584	-0.000000	-0.462529	-38.792385	-Inf	-0.499121	-60.096103	-0.000000
3.454545	0.940228	0.007612	-0.000000	-0.030111	-1.275551	-0.000000	1.000000	1.000000	NaN	0.033075	0.000268	0.000000	1.694338	0.448898	0.000000	0.031986	-0.000000	-1.895864	-0.000000	-0.535333	-42.370091	-Inf	-1.725245	-73.083678	-0.000000
3.545455	0.934219	0.002920	0.000000	-0.050192	-1.943148	0.000000	1.000000	1.000000	NaN	0.032021	0.000100	0.000000	1.388943	-0.504013	0.000000	0.052736	0.000000	-3.002427	0.000000	-0.591024	-50.691076	-Inf	-2.875814	-111.334200	0.000000
3.636364	0.927981	0.002236	0.000000	-0.078328	0.312719	0.000000	1.000000	1.000000	NaN	0.028500	6.867963E-5	0.000000	1.075493	1.466541	0.000000	0.045125	0.000000	1.662632	0.000000	-0.649220	-53.009472	-Inf	-4.487886	17.917506	0.000000
3.727273	0.924105	0.003109	0.000000	-0.116153	-0.937631	0.000000	1.000000	1.000000	NaN	0.023004	7.740455E-5	0.000000	0.752354	-0.069124	0.000000	0.024932	0.000000	0.070474	0.000000	-0.685574	-50.146477	-Inf	-6.655105	-53.722303	0.000000
3.818182	0.906466	0.005587	0.000000	-0.189078	-2.038378	0.000000	1.000000	1.000000	NaN	0.015758	9.712243E-5	0.000000	0.394116	-1.455184	0.000000	0.022503	0.000000	-0.097337	0.000000	-0.852969	-45.056736	-Inf	-10.833381	-116.790473	0.000000
3.909091	0.895683	0.021048	0.000000	-0.393090	-2.782221	0.000000	1.000000	1.000000	NaN	0.007925	0.000186	0.000000	-0.095210	-2.484341	0.000000	0.034657	0.000000	-0.901149	0.000000	-0.956914	-33.535710	-Inf	-22.522384	-159.409523	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003244	0.000238	0.000000	-1.972715	2.993522	0.000000	0.004588	0.000000	-0.380969	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	1.157114	0.044168	-0.000000	0.276954	-0.308391	-0.000000	1.000000	1.000000	NaN	0.009784	0.000373	0.000000	-3.137386	2.560454	0.000000	0.044980	0.000000	-0.250954	0.000000	1.267520	-27.097942	-Inf	15.868284	-17.669495	-0.000000
4.181818	1.047172	0.035043	-0.000000	0.121707	-0.641563	-0.000000	1.000000	1.000000	NaN	0.016621	0.000556	0.000000	2.705239	1.941969	0.000000	0.065167	0.000000	-1.212827	0.000000	0.400358	-29.107985	-Inf	6.973316	-36.758836	-0.000000
4.272727	1.015173	0.026939	-0.000000	0.055743	-0.919303	-0.000000	1.000000	1.000000	NaN	0.022045	0.000585	0.000000	2.353961	1.378914	0.000000	0.057710	-0.000000	-1.477461	-0.000000	0.130805	-31.392403	-Inf	3.193857	-52.672208	-0.000000
4.363636	1.003047	0.020241	-0.000000	0.007256	-1.288761	-0.000000	1.000000	1.000000	NaN	0.025671	0.000518	0.000000	2.020160	0.724143	0.000000	0.066892	-0.000000	-1.888305	-0.000000	0.026424	-33.875503	-Inf	0.415717	-73.840552	-0.000000
4.454545	0.996843	0.013369	-0.000000	-0.028676	-1.781778	-0.000000	1.000000	1.000000	NaN	0.027195	0.000365	0.000000	1.698915	-0.054187	0.000000	0.034049	-0.000000	-2.965430	-0.000000	-0.027466	-37.478307	-Inf	-1.642985	-102.088345	-0.000000
4.545455	0.992978	0.013501	0.000000	-0.067064	-2.126566	0.000000	1.000000	1.000000	NaN	0.026548	0.000361	0.000000	1.375213	-0.684289	0.000000	0.037931	0.000000	-1.545286	0.000000	-0.061206	-37.392375	-Inf	-3.842471	-121.843233	0.000000
4.636364	0.986813	0.015509	0.000000	-0.115409	-2.675975	0.000000	1.000000	1.000000	NaN	0.023770	0.000374	0.000000	1.041554	-1.519012	0.000000	0.056397	0.000000	-2.248968	0.000000	-0.115298	-36.188057	-Inf	-6.612443	-153.322048	0.000000
4.727273	0.981036	0.016674	0.000000	-0.178056	3.119444	0.000000	1.000000	1.000000	NaN	0.019256	0.000327	0.000000	0.693593	-2.292092	0.000000	0.039722	0.000000	-2.026700	0.000000	-0.166303	-35.559314	-Inf	-10.201846	178.730968	0.000000
4.818182	0.984333	0.028165	0.000000	-0.307249	2.422921	0.000000	1.000000	1.000000	NaN	0.013561	0.000388	0.000000	0.279086	3.009257	0.000000	0.064225	0.000000	-2.948578	0.000000	-0.137160	-31.005855	-Inf	-17.604090	138.823164	0.000000
4.909091	1.038409	0.050259	0.000000	-0.645446	2.045560	0.000000	1.000000	1.000000	NaN	0.007317	0.000354	0.000000	-0.344424	2.346582	0.000000	0.029379	0.000000	1.902875	0.000000	0.327372	-25.975733	-Inf	-36.981339	117.201955	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004505	0.000410	0.000000	-1.910500	2.117615	0.000000	0.035840	0.000000	-1.945251	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	1.369342	0.053542	0.000000	0.412906	-1.218148	0.000000	1.000000	1.000000	NaN	0.009304	0.000364	-0.000000	-2.998292	1.653839	-0.000000	0.008378	0.000000	2.358462	0.000000	2.730237	-25.426084	-Inf	23.657782	-69.794761	0.000000
5.181818	1.176830	0.030236	0.000000	0.199476	-1.315838	0.000000	1.000000	1.000000	NaN	0.015075	0.000387	-0.000000	2.786149	1.270835	-0.000000	0.042669	0.000000	-1.934929	0.000000	1.414275	-30.389493	-Inf	11.429134	-75.391960	0.000000
5.272727	1.133651	0.017849	0.000000	0.091904	-1.714415	0.000000	1.000000	1.000000	NaN	0.019950	0.000314	-0.000000	2.393263	0.586945	-0.000000	0.044785	0.000000	2.561029	0.000000	1.089589	-34.967509	-Inf	5.265691	-98.228725	0.000000
5.363636	1.107406	0.014292	0.000000	0.018612	-1.512826	0.000000	1.000000	1.000000	NaN	0.023058	0.000298	-0.000000	2.034658	0.503220	-0.000000	0.036542	0.000000	-0.671060	0.000000	0.886140	-36.898173	-Inf	1.066379	-86.678536	0.000000
5.454545	1.092603	0.012480	0.000000	-0.043503	-1.945382	0.000000	1.000000	1.000000	NaN	0.024343	0.000278	-0.000000	1.687229	-0.214650	-0.000000	0.025702	0.000000	-2.467419	0.000000	0.769246	-38.075518	-Inf	-2.492554	-111.462163	0.000000
5.545455	1.084435	0.012141	-0.000000	-0.102993	-2.195719	-0.000000	1.000000	1.000000	NaN	0.023765	0.000266	-0.000000	1.342426	-0.750301	-0.000000	0.042132	-0.000000	-0.899451	-0.000000	0.704072	-38.315094	-Inf	-5.901048	-125.805433	-0.000000
5.636364	1.075755	0.018892	-0.000000	-0.185096	-2.926334	-0.000000	1.000000	1.000000	NaN	0.021316	0.000374	-0.000000	0.975009	-1.766230	-0.000000	0.071497	-0.000000	-2.420814	-0.000000	0.634264	-34.474449	-Inf	-10.605199	-167.666611	-0.000000
5.727273	1.073019	0.020254	-0.000000	-0.285339	3.030835	-0.000000	1.000000	1.000000	NaN	0.017384	0.000328	-0.000000	0.589452	-2.377559	-0.000000	0.008647	-0.000000	-0.838913	-0.000000	0.612148	-33.869763	-Inf	-16.348719	173.654067	-0.000000
5.818182	1.080629	0.037981	-0.000000	-0.466566	2.685375	-0.000000	1.000000	1.000000	NaN	0.012329	0.000433	-0.000000	0.122911	-3.008334	-0.000000	0.068592	0.000000	-2.026757	0.000000	0.673531	-28.408701	-Inf	-26.732286	153.860636	-0.000000
5.909091	1.258607	0.077223	-0.000000	-0.912494	2.160210	-0.000000	1.000000	1.000000	NaN	0.007368	0.000452	-0.000000	-0.608331	2.464373	-0.000000	0.016133	0.000000	2.898721	0.000000	1.997804	-22.245079	-Inf	-52.282045	123.770925	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005944	0.000606	-0.000000	-1.941708	2.015116	-0.000000	0.080626	0.000000	-2.089641	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	1.743676	0.104432	0.000000	0.530678	-1.472153	0.000000	1.000000	1.000000	NaN	0.009902	0.000593	-0.000000	-2.877379	1.402976	-0.000000	0.058169	0.000000	2.915953	0.000000	4.829313	-19.623300	-Inf	30.405593	-84.348132	0.000000
6.181818	1.381401	0.048403	0.000000	0.278051	-1.541427	0.000000	1.000000	1.000000	NaN	0.014833	0.000520	-0.000000	2.867866	1.048388	-0.000000	0.047637	0.000000	-1.650276	0.000000	2.806395	-26.302521	-Inf	15.931138	-88.317260	0.000000
6.272727	1.289583	0.033586	0.000000	0.129837	-2.111021	0.000000	1.000000	1.000000	NaN	0.019076	0.000497	-0.000000	2.434338	0.193480	-0.000000	0.058722	0.000000	-3.047599	0.000000	2.208983	-29.476942	-Inf	7.439103	-120.952599	0.000000
6.363636	1.251747	0.027769	0.000000	0.030533	-2.463983	0.000000	1.000000	1.000000	NaN	0.021968	0.000487	-0.000000	2.049721	-0.444796	-0.000000	0.036689	0.000000	-2.433343	0.000000	1.950331	-31.128769	-Inf	1.749429	-141.175844	0.000000
6.454545	1.240804	0.028990	0.000000	-0.057088	-2.888444	0.000000	1.000000	1.000000	NaN	0.023362	0.000546	-0.000000	1.676786	-1.154570	-0.000000	0.094117	0.000000	-3.125627	0.000000	1.874064	-30.754938	-Inf	-3.270902	-165.495634	0.000000
6.545455	1.229685	0.018093	-0.000000	-0.146723	2.994407	-0.000000	1.000000	1.000000	NaN	0.022832	0.000336	-0.000000	1.301837	-1.840218	-0.000000	0.029016	-0.000000	1.666102	-0.000000	1.795876	-34.849776	-Inf	-8.406625	171.566887	-0.000000
6.636364	1.231893	0.019437	-0.000000	-0.254259	2.598155	-0.000000	1.000000	1.000000	NaN	0.020732	0.000327	-0.000000	0.908987	-2.521784	-0.000000	0.019794	-0.000000	-2.926234	-0.000000	1.811462	-34.227345	-Inf	-14.567989	148.863304	-0.000000
6.727273	1.246951	0.027374	-0.000000	-0.410766	2.215815	-0.000000	1.000000	1.000000	NaN	0.017199	0.000378	-0.000000	0.467166	3.093747	-0.000000	0.014088	-0.000000	0.819577	-0.000000	1.916985	-31.253287	-Inf	-23.535186	126.956820	-0.000000
6.818182	1.333373	0.057912	-0.000000	-0.659973	2.234617	-0.000000	1.000000	1.000000	NaN	0.012981	0.000564	-0.000000	-0.067355	2.827236	-0.000000	0.074085	0.000000	-2.227415	0.000000	2.499033	-24.744677	-Inf	-37.813696	128.034127	-0.000000
6.909091	1.843457	0.114312	-0.000000	-1.131536	1.904312	-0.000000	1.000000	1.000000	NaN	0.009229	0.000572	-0.000000	-0.824231	2.211617	-0.000000	0.055046	0.000000	3.002622	0.000000	5.312659	-18.838156	-Inf	-64.832257	109.109069	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008807	0.000497	-0.000000	-1.873316	1.692413	-0.000000	0.022402	0.000000	-2.739704	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	2.472089	0.100549	0.000000	0.681267	-1.857479	0.000000	1.000000	1.000000	NaN	0.012059	0.000491	-0.000000	-2.723648	1.020791	-0.000000	0.033124	0.000000	1.983221	0.000000	7.861283	-19.952421	-Inf	39.033719	-106.425729	0.000000
7.181818	1.817283	0.060516	0.000000	0.392925	-1.857019	0.000000	1.000000	1.000000	NaN	0.016797	0.000559	-0.000000	2.985881	0.735937	-0.000000	0.039152	0.000000	-1.546922	0.000000	5.188450	-24.362648	-Inf	22.512941	-106.399356	0.000000
7.272727	1.656343	0.053388	0.000000	0.207114	-2.104768	0.000000	1.000000	1.000000	NaN	0.021133	0.000681	-0.000000	2.514756	0.202875	-0.000000	0.069539	0.000000	-2.494880	0.000000	4.383004	-25.451126	-Inf	11.866750	-120.594309	0.000000
7.363636	1.606921	0.041744	0.000000	0.061777	-2.490018	0.000000	1.000000	1.000000	NaN	0.024373	0.000633	-0.000000	2.084106	-0.467689	-0.000000	0.055385	0.000000	-2.653616	0.000000	4.119891	-27.588049	-Inf	3.539583	-142.667542	0.000000
7.454545	1.602211	0.039451	0.000000	-0.079783	-3.096786	0.000000	1.000000	1.000000	NaN	0.026121	0.000643	-0.000000	1.657232	-1.359771	-0.000000	0.062806	0.000000	2.941729	0.000000	4.094393	-28.078853	-Inf	-4.571230	-177.432780	0.000000
7.545455	1.607864	0.039251	-0.000000	-0.231226	2.761279	-0.000000	1.000000	1.000000	NaN	0.025897	0.000632	-0.000000	1.220476	-2.070205	-0.000000	0.030923	-0.000000	2.317829	-0.000000	4.124985	-28.122987	-Inf	-13.248262	158.209637	-0.000000
7.636364	1.653926	0.046894	-0.000000	-0.413978	2.610205	-0.000000	1.000000	1.000000	NaN	0.024190	0.000686	-0.000000	0.752410	-2.506593	-0.000000	0.025616	-0.000000	-2.463396	-0.000000	4.370319	-26.577693	-Inf	-23.719191	149.553717	-0.000000
7.727273	1.762481	0.062675	-0.000000	-0.649305	2.377192	-0.000000	1.000000	1.000000	NaN	0.021165	0.000753	-0.000000	0.231769	-3.024919	-0.000000	0.042494	-0.000000	-2.198020	-0.000000	4.922490	-24.058126	-Inf	-37.202418	136.203070	-0.000000
7.818182	2.090919	0.106716	-0.000000	-0.996150	1.985276	-0.000000	1.000000	1.000000	NaN	0.017753	0.000906	-0.000000	-0.400390	2.581036	-0.000000	0.069355	0.000000	-2.702625	0.000000	6.406742	-19.435398	-Inf	-57.075210	113.747920	-0.000000
7.909091	3.577383	0.230706	-0.000000	-1.497307	1.533331	-0.000000	1.000000	1.000000	NaN	0.015646	0.001009	-0.000000	-1.186860	1.843778	-0.000000	0.066719	0.000000	2.976896	0.000000	11.071308	-12.738826	-Inf	-85.789350	87.853404	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.016399	0.000993	-0.000000	-2.042474	1.235078	-0.000000	0.058536	0.000000	2.683944	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	4.710017	0.203648	0.000000	0.657920	-2.123733	0.000000	1.000000	1.000000	NaN	0.020137	0.000871	-0.000000	-2.743853	0.757678	-0.000000	0.014999	0.000000	1.661129	0.000000	13.460449	-13.822416	-Inf	37.696058	-121.680959	0.000000
8.181818	3.058644	0.112053	0.000000	0.359129	-2.224368	0.000000	1.000000	1.000000	NaN	0.024816	0.000909	-0.000000	2.955227	0.371730	-0.000000	0.037175	0.000000	-1.815605	0.000000	9.710578	-19.011569	-Inf	20.576569	-127.446880	0.000000
8.272727	2.617786	0.097382	0.000000	0.123851	-2.533118	0.000000	1.000000	1.000000	NaN	0.029363	0.001092	-0.000000	2.434635	-0.222334	-0.000000	0.061655	0.000000	-2.239346	0.000000	8.358683	-20.230409	-Inf	7.096147	-145.136979	0.000000
