0.909091	0.484541	9.887201	0.005940	-0.229802	2.829052	1.002586	1.000000	1.000000	1.000000	0.018435	0.376181	0.000226	0.058654	3.117507	1.291041	43.642472	0.008501	-1.985821	2.052288	-6.293393	19.901467	-44.524902	-13.166665	162.092733	57.443937
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.034112	0.823596	0.000313	2.599898	-0.018801	-0.164118	59.650835	0.016250	-2.659157	3.107566	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.272659	22.278308	0.003893	-0.218609	0.900717	0.767817	1.000000	1.000000	1.000000	0.040351	0.706359	0.000123	2.640812	-2.523048	-2.655947	64.779992	0.015396	-1.584420	-1.564119	2.094244	26.957644	-48.193495	-12.525348	51.607285	43.992693
1.181818	1.336399	2.371754	0.002182	-0.217663	3.011943	-0.691471	1.000000	1.000000	1.000000	0.075057	0.133206	0.000123	2.356444	-0.697136	1.882636	26.879229	0.008930	-2.365890	-0.648430	2.518726	7.501391	-53.222667	-12.471153	172.571613	-39.618367
1.272727	0.870314	7.951032	0.002556	-0.155517	0.540747	3.113127	1.000000	1.000000	1.000000	0.063447	0.579643	0.000186	2.133276	2.829540	-0.881266	44.381055	0.010032	-2.130476	0.685282	-1.206477	18.008470	-51.850143	-8.910448	30.982536	178.369020
1.363636	1.214472	8.486177	0.001059	-0.256567	-2.765690	2.422980	1.000000	1.000000	1.000000	0.099460	0.694983	8.676422E-5	1.746912	-0.762210	-1.856726	30.499698	0.002860	-2.326697	2.805480	1.687751	18.574241	-59.498430	-14.700202	-158.462336	138.826556
1.454545	0.756672	6.499984	0.002550	-0.139693	0.242481	0.311889	1.000000	1.000000	1.000000	0.063217	0.543047	0.000213	1.578473	1.960646	2.030054	40.645751	0.011168	-2.532261	-3.091663	-2.421848	16.258246	-51.870395	-8.003791	13.893129	17.869910
1.545455	1.067439	9.709460	0.001846	0.080465	-1.547911	-3.029771	1.000000	1.000000	1.000000	0.083934	0.763468	0.000145	1.513317	-0.115060	-1.596920	28.546493	0.005189	-2.272083	2.784860	0.566863	19.743902	-54.675463	4.610300	-88.688792	-173.593115
1.636364	0.859532	9.663171	0.000801	-0.605522	2.282521	-2.221650	1.000000	1.000000	1.000000	0.058660	0.659479	5.467305E-5	0.542017	-2.853126	-1.074112	24.183162	0.002704	-2.412902	-0.461078	-1.314757	19.702393	-61.926164	-34.693830	130.778816	-127.291188
1.727273	0.808487	8.857568	0.005702	0.343940	-1.178710	0.910695	1.000000	1.000000	1.000000	0.043430	0.475803	0.000306	1.206165	-0.316486	1.772919	27.228580	0.010282	-2.295748	-0.602379	-1.846540	18.946290	-44.879931	19.706327	-67.535136	52.178954
1.818182	1.059366	17.921353	0.003375	-0.550901	-3.082156	-1.718672	1.000000	1.000000	1.000000	0.038673	0.654242	0.000123	0.026010	-2.505245	-1.141761	20.279565	0.004689	-2.214932	-1.044022	0.500917	25.067416	-49.434955	-31.564281	-176.594512	-98.472629
1.909091	0.249223	4.073504	0.012816	2.828399	-3.096085	-1.076388	1.000000	1.000000	1.000000	0.004515	0.073803	0.000232	3.119996	-2.804488	-0.784791	27.489940	0.028261	-2.628215	3.137191	-12.068228	12.199363	-37.845230	162.055339	-177.392607	-61.672474
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.038036	0.474928	0.000143	-2.792744	1.705341	1.995360	17.489558	0.007653	-2.390903	-2.145100	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.776342	18.343670	0.012186	-0.704029	1.504232	0.868332	1.000000	1.000000	1.000000	0.029385	0.303448	0.000202	2.158533	-1.916391	-2.552291	22.589491	0.008902	-2.664505	2.828992	4.990532	25.269725	-38.282895	-40.337908	86.186136	49.751749
2.181818	0.767611	7.993988	0.001166	-0.350885	0.524629	1.840406	1.000000	1.000000	1.000000	0.023352	0.243193	3.547833E-5	2.226364	3.101877	-1.865530	15.407146	0.003402	-2.448981	-0.049613	-2.297178	18.055270	-58.664485	-20.104217	30.059022	105.447523
2.272727	1.833936	10.332631	0.006369	-0.331419	-2.805639	-1.121196	1.000000	1.000000	1.000000	0.074871	0.421831	0.000260	1.960516	-0.513705	1.170738	12.424079	0.006555	-2.406598	-0.631415	5.267684	20.284219	-43.918851	-18.988894	-160.751287	-64.239822
2.363636	0.800101	1.849595	0.001610	-0.135712	-0.306497	-2.772994	1.000000	1.000000	1.000000	0.037803	0.087390	7.608049E-5	1.870909	1.700124	-0.766373	15.005408	0.003919	-2.349061	0.683005	-1.937106	5.341532	-55.862188	-7.775721	-17.560991	-158.880839
2.454545	1.118053	5.201177	0.003788	-0.451266	3.126400	2.528256	1.000000	1.000000	1.000000	0.055354	0.257505	0.000188	1.270041	-1.435478	-2.033622	11.532581	0.007464	-2.303211	2.528872	0.969246	14.322032	-48.430788	-25.855639	179.129517	144.858404
2.545455	1.056612	10.255678	0.001840	-1.187383	2.121848	0.211837	1.000000	1.000000	1.000000	0.050444	0.489614	8.783642E-5	0.248610	-2.725344	1.647830	11.613188	0.002785	-2.333434	2.374875	0.478308	20.219288	-54.704304	-68.032032	121.572939	12.137358
2.636364	0.781310	4.895320	0.003054	0.312990	-1.035306	-0.576314	1.000000	1.000000	1.000000	0.033097	0.207367	0.000129	1.463669	0.115374	0.574365	12.680957	0.005118	-2.158342	-1.694363	-2.143528	13.795621	-50.303244	17.932987	-59.318636	-33.020382
2.727273	0.136958	6.315751	0.003585	1.790065	0.450593	-2.950594	1.000000	1.000000	1.000000	0.004659	0.214869	0.000122	2.655431	1.315959	-2.085228	10.453282	0.004276	-2.400958	-0.531991	-17.268279	16.008500	-48.911211	102.563162	25.817060	-169.056590
2.818182	1.580082	15.187917	0.003838	1.209271	-0.966272	-3.114257	1.000000	1.000000	1.000000	0.037215	0.357715	9.039106E-5	1.789323	-0.386219	-2.534205	10.131680	0.002287	-2.355861	1.676397	3.973590	23.629964	-48.318274	69.286108	-55.363288	-178.433770
2.909091	2.616788	30.558312	0.009886	0.051962	-2.191695	0.948347	1.000000	1.000000	1.000000	0.031113	0.363336	0.000118	0.346700	-1.896957	1.243086	9.070574	0.003499	-2.110192	1.120588	8.355371	29.702587	-40.099449	2.977181	-125.574887	54.336293
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013022	0.071513	5.165116E-5	3.102067	-3.040454	1.984737	7.437435	0.003158	-1.984572	-0.897400	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.805722	0.318896	0.007690	-0.334570	-1.950423	2.453109	1.000000	1.000000	1.000000	0.020207	0.003569	8.605813E-5	2.531134	0.915280	-0.964372	9.421719	0.005149	-2.355032	1.647663	5.133018	-9.927024	-42.281188	-19.169452	-111.751031	140.552818
3.181818	1.728976	15.687137	0.002984	-1.557860	1.726309	-2.454818	1.000000	1.000000	1.000000	0.036068	0.327249	6.224187E-5	1.022530	-1.976486	0.125572	8.587380	0.002178	-2.381709	-0.166990	4.755780	23.910874	-50.505035	-89.258825	98.910245	-140.650688
3.272727	0.379024	5.656610	0.002896	0.649369	0.349227	0.762413	1.000000	1.000000	1.000000	0.010746	0.160371	8.211612E-5	2.944446	2.644303	3.057490	7.132619	0.003283	-2.318885	-1.709152	-8.426667	15.051125	-50.762821	37.206122	20.009210	43.683071
3.363636	1.573561	4.907588	0.002044	0.105819	-1.754996	2.709837	1.000000	1.000000	1.000000	0.052245	0.162940	6.788025E-5	2.115581	0.254766	-1.563586	6.517605	0.001224	-2.142551	2.946544	3.937672	13.817361	-53.788301	6.062955	-100.553892	155.262205
3.454545	1.066758	11.852735	0.000819	-2.534409	1.349094	-1.325308	1.000000	1.000000	1.000000	0.037526	0.416953	2.879557E-5	-0.809960	3.073543	0.399140	6.952234	0.000728	-2.139006	1.062914	0.561318	21.476372	-61.738849	-145.210924	77.297410	-75.934571
3.545455	1.548633	8.143956	0.003074	0.720333	-1.016197	0.949165	1.000000	1.000000	1.000000	0.053081	0.279141	0.000105	2.159468	0.422938	2.388300	6.974671	0.001704	-2.066931	0.076157	3.798972	18.216708	-50.247014	41.272043	-58.223824	54.383123
3.636364	1.724274	9.304410	0.001176	-0.219883	-2.397664	-0.421604	1.000000	1.000000	1.000000	0.052955	0.285753	3.612717E-5	0.933938	-1.243842	0.732217	6.929942	0.000706	-2.002910	0.240935	4.732125	19.373777	-58.589353	-12.598364	-137.376001	-24.156141
3.727273	1.411094	6.999334	0.003724	0.150162	-2.000448	-1.361027	1.000000	1.000000	1.000000	0.035127	0.174240	9.271318E-5	1.018669	-1.131941	-0.492519	5.036359	0.005051	-1.810356	-1.537450	2.991117	16.901135	-48.578978	8.603623	-114.617248	-77.981076
3.818182	0.873724	5.351312	0.002634	-2.800360	1.840110	-2.468812	1.000000	1.000000	1.000000	0.015189	0.093029	4.579325E-5	-2.217167	2.423303	-1.885618	5.756599	0.001044	-2.079181	0.128283	-1.172519	14.569205	-51.587097	-160.448830	105.430515	-141.452511
3.909091	3.754655	28.745536	0.006914	0.120563	-2.114350	2.218776	1.000000	1.000000	1.000000	0.033223	0.254353	6.117957E-5	0.418444	-1.816470	2.516656	6.097251	0.001187	-2.067442	1.604077	11.491402	29.171408	-43.205189	6.907775	-121.143341	127.126495
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.025489	0.138271	1.921110E-5	-2.300514	2.526441	2.292617	5.359074	0.000487	-2.092675	-1.903432	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	4.527722	13.820087	0.008342	-0.846421	3.022896	2.766372	1.000000	1.000000	1.000000	0.038283	0.116851	7.053247E-5	2.022425	-0.391444	-0.647968	4.897988	0.002984	-2.050355	-2.550312	13.117596	22.810216	-41.574676	-48.496331	173.199186	158.501460
4.181818	2.028153	8.288087	0.000988	-1.080589	2.474405	0.048399	1.000000	1.000000	1.000000	0.032192	0.131554	1.568719E-5	1.502943	-1.225249	2.631931	5.821773	0.000609	-1.941970	1.462271	6.142016	18.369086	-60.102097	-61.913187	141.772953	2.773081
4.272727	2.292459	7.020712	0.004466	-0.078925	-1.938892	0.554882	1.000000	1.000000	1.000000	0.049783	0.152462	9.698175E-5	2.219293	0.359326	2.853100	5.176109	0.003057	-1.928815	0.391011	7.206030	16.927623	-47.001789	-4.522053	-111.090315	31.792406
4.363636	0.435351	2.938501	0.002689	-1.038865	1.575744	-1.718227	1.000000	1.000000	1.000000	0.011142	0.075206	6.881053E-5	0.974039	-2.694537	0.294677	5.270641	0.002404	-1.975450	1.634771	-7.223211	9.362517	-51.409391	-59.522590	90.283508	-98.447152
4.454545	2.055111	8.853016	0.003298	-1.055389	2.947830	-1.651825	1.000000	1.000000	1.000000	0.056066	0.241520	8.997399E-5	0.672201	-1.607765	0.075766	4.751055	0.001650	-2.008382	-0.313841	6.256706	18.941825	-49.634887	-60.469355	168.898223	-94.642574
4.545455	0.741011	3.884638	0.003324	1.611038	0.124498	2.259312	1.000000	1.000000	1.000000	0.019811	0.103858	8.885585E-5	3.053314	1.566775	-2.581597	4.834773	0.002531	-2.060179	-0.143452	-2.603502	11.787012	-49.568039	92.305657	7.133238	129.449041
4.636364	0.357061	0.793686	0.001695	0.822112	0.631013	2.870828	1.000000	1.000000	1.000000	0.008601	0.019118	4.084002E-5	1.979074	1.787975	-2.255394	1.304253	0.004074	-0.973610	2.556441	-8.945144	-2.007021	-55.414226	47.103519	36.154356	164.486331
4.727273	0.718636	3.832340	0.002286	-0.482836	-2.683052	-0.559413	1.000000	1.000000	1.000000	0.014105	0.075221	4.486030E-5	0.388814	-1.811402	0.312237	4.174101	0.002722	-1.837149	0.589480	-2.869815	11.669281	-52.820295	-27.664443	-153.727533	-32.051976
4.818182	2.751496	10.115714	0.004820	1.581018	-0.525486	1.770601	1.000000	1.000000	1.000000	0.037906	0.139358	6.640115E-5	2.167354	0.060850	2.356937	4.369800	0.001324	-1.960259	0.485320	8.791376	20.099931	-46.339207	90.585683	-30.108125	101.447985
4.909091	1.718154	13.695899	0.006588	-1.163510	-2.819258	1.742618	1.000000	1.000000	1.000000	0.012106	0.096502	4.641668E-5	-0.862489	-2.518236	2.043640	4.245504	0.002198	-1.886131	-3.031006	4.701243	22.731811	-43.625455	-66.664230	-161.531578	99.844652
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008297	0.084782	0.000109	0.370538	-2.120542	-0.726137	4.175758	0.008314	-2.002291	0.155961	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	5.545841	17.347230	0.005571	-1.059566	2.851372	2.404167	1.000000	1.000000	1.000000	0.037681	0.117865	3.785153E-5	1.812420	-0.559827	-1.007031	4.102248	0.001446	-2.026820	-3.130715	14.879348	24.784603	-45.081410	-60.708686	163.371553	137.748642
5.181818	0.781620	4.281328	0.009835	-1.233399	1.572049	-0.302752	1.000000	1.000000	1.000000	0.010012	0.054843	0.000126	1.353274	-2.124463	2.283921	3.854903	0.007871	-2.070681	2.523283	-2.140088	12.631570	-40.144449	-70.668551	90.071784	-17.346432
5.272727	1.423538	4.761165	0.002228	0.975449	-0.221515	2.343799	1.000000	1.000000	1.000000	0.025051	0.083786	3.920410E-5	-3.006377	2.079844	-1.638027	3.670813	0.001138	-1.908241	0.869127	3.067382	13.554265	-53.042493	55.889121	-12.691893	134.289789
5.363636	2.018555	5.633287	0.005124	-0.728540	-2.979156	-2.815319	1.000000	1.000000	1.000000	0.042030	0.117296	0.000107	1.287506	-0.963110	-0.799274	3.530877	0.003346	-1.959649	-1.751098	6.100813	15.015237	-45.807200	-41.742276	-170.693063	-161.305922
5.454545	0.876932	1.682858	0.003819	-0.248426	-2.535306	0.242773	1.000000	1.000000	1.000000	0.019538	0.037494	8.508687E-5	1.482306	-0.804574	1.973505	4.207338	0.017674	-2.170845	-1.726466	-1.140681	4.520950	-48.361014	-14.233765	-145.262345	13.909864
5.545455	0.264390	1.133508	0.003047	-0.492330	2.238139	1.503942	1.000000	1.000000	1.000000	0.005794	0.024840	6.676848E-5	0.953089	-2.599628	2.949360	4.215554	0.005863	-1.930588	-1.013924	-11.555084	1.088492	-50.323278	-28.208414	128.235935	86.169527
5.636364	0.967962	3.587007	0.002793	-0.499878	-2.698815	-1.865289	1.000000	1.000000	1.000000	0.019180	0.071075	5.534704E-5	0.660227	-1.538710	-0.705185	3.814694	0.006155	-1.784205	-0.806402	-0.282833	11.094644	-51.077774	-28.640873	-154.630705	-106.873215
5.727273	1.365086	4.219658	0.004324	0.668164	-1.391662	-0.148321	1.000000	1.000000	1.000000	0.022116	0.068364	7.005545E-5	1.542955	-0.516871	0.726470	3.758632	0.004484	-1.677626	-0.346440	2.703202	12.505545	-47.282105	38.282987	-79.736333	-8.498158
5.818182	1.656511	3.823563	0.002910	2.916137	1.688475	-2.557725	1.000000	1.000000	1.000000	0.018899	0.043622	3.319831E-5	-2.777572	2.277952	-1.968248	2.983752	0.003144	-1.449982	-0.101245	4.383888	11.649364	-50.722470	167.082315	96.742476	-146.546848
5.909091	5.041814	15.621138	0.011133	-2.804767	1.962656	-2.423152	1.000000	1.000000	1.000000	0.029514	0.091442	6.516959E-5	-2.500603	2.266819	-2.118989	3.466835	0.002187	-1.965390	-0.202297	14.051737	23.874253	-39.067800	-160.701297	112.451917	-138.836377
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.039406	0.099766	5.025594E-5	2.062266	-0.126344	1.642176	3.348244	0.001565	-1.972323	-0.612333	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	5.060692	21.894032	0.003850	-2.538045	1.544516	-1.730615	1.000000	1.000000	1.000000	0.028740	0.124337	2.186581E-5	0.337083	-1.863541	1.144514	3.194872	0.000522	-1.906491	0.678317	14.084198	26.806515	-48.290190	-145.419283	88.494259	-99.156929
6.181818	1.895837	2.264047	0.003570	0.116064	-0.966625	1.464922	1.000000	1.000000	1.000000	0.020357	0.024311	3.833403E-5	2.705878	1.623190	-2.228449	2.999729	0.002601	-1.803744	0.883763	5.556022	7.097710	-48.946582	6.649956	-55.383527	83.933825
6.272727	1.152512	1.453187	0.002157	0.256815	-0.908452	-1.532179	1.000000	1.000000	1.000000	0.017049	0.021496	3.191248E-5	2.561316	1.396049	0.772322	3.227077	0.003011	-2.040707	-2.621785	1.232909	3.246428	-53.321656	14.714432	-52.050470	-87.787412
6.363636	1.358885	2.890796	0.003039	-0.650170	-3.069655	-1.674548	1.000000	1.000000	1.000000	0.023849	0.050734	5.333956E-5	1.369017	-1.050468	0.344639	3.143981	0.002638	-1.894017	-0.242134	2.663652	9.220350	-50.344671	-37.252013	-175.878276	-95.944543
6.454545	0.975170	2.577204	0.003525	1.156075	0.035333	2.131268	1.000000	1.000000	1.000000	0.018361	0.048525	6.637623E-5	2.889949	1.769206	-2.418044	3.473436	0.002891	-1.813846	0.239356	-0.218393	8.222977	-49.056042	66.238230	2.024408	122.112666
6.545455	0.512011	2.351278	0.001780	-0.841639	2.829218	2.258991	1.000000	1.000000	1.000000	0.009507	0.043656	3.304871E-5	0.606921	-2.005408	-2.575635	4.911305	0.007808	-2.224350	2.808566	-5.814409	7.426078	-54.991738	-48.222349	162.102230	129.430626
6.636364	1.651409	5.483727	0.004097	-1.182472	3.136902	-0.463622	1.000000	1.000000	1.000000	0.027792	0.092286	6.894728E-5	-0.019226	-1.983037	0.699624	2.437377	0.003752	-1.807340	0.867285	4.357094	14.781517	-47.750872	-67.750643	179.731234	-26.563595
6.727273	0.450306	1.850189	0.001231	0.561167	-2.401059	2.092569	1.000000	1.000000	1.000000	0.006211	0.025520	1.698288E-5	1.439099	-1.523127	2.970501	3.083702	0.002961	-1.864097	1.689092	-6.929849	5.344323	-58.193071	32.152499	-137.570546	119.895351
6.818182	2.917386	5.874201	0.004859	2.765775	1.246241	-2.848213	1.000000	1.000000	1.000000	0.028403	0.057189	4.730803E-5	-2.924791	1.838859	-2.255594	2.765041	0.001533	-1.792474	0.642837	9.299878	15.378976	-46.268645	158.467255	71.404322	-163.190587
6.909091	3.369892	14.611223	0.005960	0.123188	-1.966979	0.464084	1.000000	1.000000	1.000000	0.016872	0.073153	2.983883E-5	0.430493	-1.659674	0.771389	2.836815	0.001328	-1.780598	0.255450	10.552321	23.293731	-44.495244	7.058136	-112.699611	26.590064
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003157	0.024186	3.336344E-5	2.728969	-2.195019	1.561665	2.774870	0.003485	-1.943089	-1.984437	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	3.090673	4.202883	0.005347	-0.755682	2.328412	2.497945	1.000000	1.000000	1.000000	0.015077	0.020503	2.608172E-5	2.122588	-1.076503	-0.906970	2.004223	0.001849	-2.026105	2.908296	9.801061	12.470945	-45.438572	-43.297391	133.408194	143.121709
7.181818	0.705472	2.231360	0.004604	-0.605479	1.685093	2.642000	1.000000	1.000000	1.000000	0.006521	0.020624	4.255251E-5	1.987477	-2.005136	-1.048229	2.411792	0.004520	-1.891652	0.757861	-3.030406	6.971394	-46.737595	-34.691383	96.548735	151.375447
7.272727	1.340072	2.440701	0.003060	-0.723252	2.955997	0.909817	1.000000	1.000000	1.000000	0.017098	0.031141	3.904178E-5	1.584391	-1.019546	-3.065726	2.874527	0.002690	-1.800477	2.279087	2.542561	7.750293	-50.285649	-41.439282	169.366159	52.128655
7.363636	0.989618	0.980877	0.003461	0.385908	-0.392691	0.375330	1.000000	1.000000	1.000000	0.015010	0.014877	5.249742E-5	2.408236	1.629638	2.397659	2.959606	0.002405	-1.632264	-1.008112	-0.090649	-0.167710	-49.215357	22.110871	-22.499547	21.504853
7.454545	1.050539	3.093539	0.001545	-1.079682	2.926184	-1.277394	1.000000	1.000000	1.000000	0.017127	0.050434	2.518021E-5	0.657333	-1.619986	0.459621	2.651221	0.000622	-1.729739	-0.426226	0.428243	9.809113	-56.224194	-61.861217	167.658014	-73.189292
7.545455	0.803956	3.250285	0.003734	-2.811068	1.934052	-1.745285	1.000000	1.000000	1.000000	0.012949	0.052351	6.013897E-5	-1.359366	-2.897431	-0.293584	2.480739	0.002135	-1.729058	1.308155	-1.895357	10.238428	-48.556996	-161.062326	110.813045	-99.997484
7.636364	1.184850	2.495662	0.000885	0.117118	-2.013617	1.098015	1.000000	1.000000	1.000000	0.017329	0.036501	1.294503E-5	1.283505	-0.847230	2.264402	2.394440	0.001886	-1.589917	0.441607	1.473271	7.943714	-61.060226	6.710350	-115.371783	62.911604
7.727273	1.826517	3.904609	0.005824	0.750706	-1.339527	2.409982	1.000000	1.000000	1.000000	0.021934	0.046888	6.993892E-5	1.631780	-0.458453	-2.992129	2.521148	0.005054	-1.702877	1.729966	5.232475	11.831552	-44.695382	43.012277	-76.749220	138.081822
7.818182	1.523130	2.335429	0.005029	2.920848	2.154296	-1.293482	1.000000	1.000000	1.000000	0.012932	0.019829	4.269612E-5	-2.766577	2.750057	-0.697722	2.192535	0.003605	-1.720977	1.732593	3.654741	7.367333	-45.971041	167.352271	123.432097	-74.111081
7.909091	3.311161	12.179607	0.015327	-1.867041	-3.079759	0.109665	1.000000	1.000000	1.000000	0.014482	0.053270	6.703487E-5	-1.556594	-2.769313	0.420111	2.530670	0.005847	-1.695682	2.131848	10.399606	21.712666	-36.290962	-106.973546	-176.457204	6.283320
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.018148	0.068755	7.208455E-5	0.274446	-1.706787	2.913245	2.452779	0.003910	-1.655839	2.523707	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	1.901610	3.955197	0.010440	-0.667308	1.573828	0.928445	1.000000	1.000000	1.000000	0.008130	0.016910	4.463694E-5	2.214104	-1.827946	-2.473329	2.170827	0.003244	-1.674594	0.907363	5.582428	11.943362	-39.625715	-38.233916	90.173708	53.195967
8.181818	0.722547	4.340839	0.009079	-1.850849	1.668151	-2.586157	1.000000	1.000000	1.000000	0.005862	0.035219	7.365794E-5	0.745249	-2.018936	0.009941	2.024501	0.007576	-1.774348	-0.467840	-2.822672	12.751473	-40.839619	-106.045809	95.578029	-148.175856
