0.909091	1.627982	-0.000000	-0.000000	-0.304783	-0.000000	-0.000000	1.000000	NaN	NaN	0.061940	-0.000000	-0.000000	-0.016328	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	4.232991	-Inf	-Inf	-17.462770	-0.000000	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031665	0.000000	0.000000	-2.758967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	3.192501	-0.000000	-0.000000	0.036500	-0.000000	-0.000000	1.000000	NaN	NaN	0.101222	0.000000	0.000000	2.895921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.082621	-Inf	-Inf	2.091324	-0.000000	-0.000000
1.181818	2.775369	-0.000000	-0.000000	-0.038225	-0.000000	-0.000000	1.000000	NaN	NaN	0.155874	0.000000	0.000000	2.535882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.866415	-Inf	-Inf	-2.190123	-0.000000	-0.000000
1.272727	2.627200	-0.000000	-0.000000	-0.085542	-0.000000	-0.000000	1.000000	NaN	NaN	0.191527	0.000000	0.000000	2.203251	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	8.389862	-Inf	-Inf	-4.901219	-0.000000	-0.000000
1.363636	2.528023	-0.000000	-0.000000	-0.129227	-0.000000	-0.000000	1.000000	NaN	NaN	0.207035	0.000000	0.000000	1.874252	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	8.055620	-Inf	-Inf	-7.404188	-0.000000	-0.000000
1.454545	2.438897	-0.000000	-0.000000	-0.176284	-0.000000	-0.000000	1.000000	NaN	NaN	0.203760	0.000000	0.000000	1.541882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.743869	-Inf	-Inf	-10.100331	-0.000000	-0.000000
1.545455	2.332909	-0.000000	-0.000000	-0.229263	-0.000000	-0.000000	1.000000	NaN	NaN	0.183440	-0.000000	-0.000000	1.203589	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	7.357954	-Inf	-Inf	-13.135816	-0.000000	-0.000000
1.636364	2.184702	-0.000000	-0.000000	-0.300441	-0.000000	-0.000000	1.000000	NaN	NaN	0.149099	-0.000000	-0.000000	0.847097	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	6.787845	-Inf	-Inf	-17.214021	-0.000000	-0.000000
1.727273	1.963874	-0.000000	-0.000000	-0.409484	-0.000000	-0.000000	1.000000	NaN	NaN	0.105494	-0.000000	-0.000000	0.452740	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	5.862273	-Inf	-Inf	-23.461713	-0.000000	-0.000000
1.818182	1.579848	-0.000000	-0.000000	-0.647364	-0.000000	-0.000000	1.000000	NaN	NaN	0.057674	-0.000000	-0.000000	-0.070454	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	3.972308	-Inf	-Inf	-37.091242	-0.000000	-0.000000
1.909091	1.317471	-0.000000	-0.000000	-1.769034	-0.000000	-0.000000	1.000000	NaN	NaN	0.023870	-0.000000	-0.000000	-1.477437	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	2.394818	-Inf	-Inf	-101.358200	-0.000000	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.052017	0.000000	0.000000	-2.974637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	5.362483	-0.000000	-0.000000	-0.092130	-0.000000	-0.000000	1.000000	NaN	NaN	0.088708	0.000000	0.000000	2.770432	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.587318	-Inf	-Inf	-5.278674	-0.000000	-0.000000
2.181818	3.859214	-0.000000	-0.000000	-0.216834	-0.000000	-0.000000	1.000000	NaN	NaN	0.117405	0.000000	0.000000	2.360415	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	11.729978	-Inf	-Inf	-12.423650	-0.000000	-0.000000
2.272727	3.285878	-0.000000	-0.000000	-0.308747	-0.000000	-0.000000	1.000000	NaN	NaN	0.134147	0.000000	0.000000	1.983188	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	10.333029	-Inf	-Inf	-17.689895	-0.000000	-0.000000
2.363636	2.911528	-0.000000	-0.000000	-0.392987	-0.000000	-0.000000	1.000000	NaN	NaN	0.137564	0.000000	0.000000	1.613634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.282420	-Inf	-Inf	-22.516495	-0.000000	-0.000000
2.454545	2.591535	-0.000000	-0.000000	-0.481421	-0.000000	-0.000000	1.000000	NaN	NaN	0.128304	0.000000	0.000000	1.239886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.271143	-Inf	-Inf	-27.583410	-0.000000	-0.000000
2.545455	2.259297	-0.000000	-0.000000	-0.583951	-0.000000	-0.000000	1.000000	NaN	NaN	0.107861	-0.000000	-0.000000	0.852042	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	7.079466	-Inf	-Inf	-33.457952	-0.000000	-0.000000
2.636364	1.865502	-0.000000	-0.000000	-0.731206	-0.000000	-0.000000	1.000000	NaN	NaN	0.079023	-0.000000	-0.000000	0.419474	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	5.415913	-Inf	-Inf	-41.895011	-0.000000	-0.000000
2.727273	1.371529	-0.000000	-0.000000	-1.018587	-0.000000	-0.000000	1.000000	NaN	NaN	0.046661	-0.000000	-0.000000	-0.153221	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	2.744100	-Inf	-Inf	-58.360708	-0.000000	-0.000000
2.818182	0.991731	0.000000	0.000000	-1.983131	0.000000	0.000000	1.000000	NaN	NaN	0.023358	0.000000	0.000000	-1.403079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072126	-Inf	-Inf	-113.625037	0.000000	0.000000
2.909091	3.284688	0.000000	0.000000	-3.134603	0.000000	0.000000	1.000000	NaN	NaN	0.039055	0.000000	0.000000	-2.839865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.329882	-Inf	-Inf	-179.599535	0.000000	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065970	0.000000	0.000000	2.816227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	7.689976	-0.000000	-0.000000	-0.492889	-0.000000	-0.000000	1.000000	NaN	NaN	0.086055	0.000000	0.000000	2.372814	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	17.718499	-Inf	-Inf	-28.240474	-0.000000	-0.000000
3.181818	4.699234	-0.000000	-0.000000	-0.604463	-0.000000	-0.000000	1.000000	NaN	NaN	0.098031	0.000000	0.000000	1.975927	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	13.440542	-Inf	-Inf	-34.633184	-0.000000	-0.000000
3.272727	3.532043	-0.000000	-0.000000	-0.699563	-0.000000	-0.000000	1.000000	NaN	NaN	0.100137	0.000000	0.000000	1.595513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.960520	-Inf	-Inf	-40.082024	-0.000000	-0.000000
3.363636	2.785925	-0.000000	-0.000000	-0.792297	-0.000000	-0.000000	1.000000	NaN	NaN	0.092497	0.000000	0.000000	1.217466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.899390	-Inf	-Inf	-45.395257	-0.000000	-0.000000
3.454545	2.177848	-0.000000	-0.000000	-0.894888	-0.000000	-0.000000	1.000000	NaN	NaN	0.076612	0.000000	0.000000	0.829561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.760550	-Inf	-Inf	-51.273315	-0.000000	-0.000000
3.545455	1.592663	0.000000	0.000000	-1.029208	0.000000	0.000000	1.000000	NaN	NaN	0.054590	0.000000	0.000000	0.409927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.042479	-Inf	-Inf	-58.969265	0.000000	0.000000
3.636364	0.967299	0.000000	0.000000	-1.301667	0.000000	0.000000	1.000000	NaN	NaN	0.029707	0.000000	0.000000	-0.147846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.288783	-Inf	-Inf	-74.580039	0.000000	0.000000
3.727273	0.511700	0.000000	0.000000	-2.499029	0.000000	0.000000	1.000000	NaN	NaN	0.012738	0.000000	0.000000	-1.630522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.819693	-Inf	-Inf	-143.183834	0.000000	0.000000
3.818182	1.622895	0.000000	0.000000	2.626049	0.000000	0.000000	1.000000	NaN	NaN	0.028213	0.000000	0.000000	-3.073943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.205810	-Inf	-Inf	150.461519	0.000000	0.000000
3.909091	5.378044	0.000000	0.000000	2.372097	0.000000	0.000000	1.000000	NaN	NaN	0.047587	0.000000	0.000000	2.669977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.612487	-Inf	-Inf	135.911161	0.000000	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.062277	0.000000	0.000000	2.265288	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	8.134918	-0.000000	-0.000000	-0.970256	-0.000000	-0.000000	1.000000	NaN	NaN	0.068782	0.000000	0.000000	1.898589	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	18.207063	-Inf	-Inf	-55.591569	-0.000000	-0.000000
4.181818	4.335970	-0.000000	-0.000000	-1.030724	-0.000000	-0.000000	1.000000	NaN	NaN	0.068823	0.000000	0.000000	1.552807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.741725	-Inf	-Inf	-59.056144	-0.000000	-0.000000
4.272727	2.864860	-0.000000	-0.000000	-1.079414	-0.000000	-0.000000	1.000000	NaN	NaN	0.062213	0.000000	0.000000	1.218804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.142069	-Inf	-Inf	-61.845860	-0.000000	-0.000000
4.363636	1.955705	-0.000000	-0.000000	-1.117772	-0.000000	-0.000000	1.000000	NaN	NaN	0.050053	0.000000	0.000000	0.895132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.826068	-Inf	-Inf	-64.043606	-0.000000	-0.000000
4.454545	1.250213	-0.000000	-0.000000	-1.141919	-0.000000	-0.000000	1.000000	NaN	NaN	0.034107	0.000000	0.000000	0.585671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.939679	-Inf	-Inf	-65.427146	-0.000000	-0.000000
4.545455	0.607331	0.000000	0.000000	-1.117983	0.000000	0.000000	1.000000	NaN	NaN	0.016237	0.000000	0.000000	0.324293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.331495	-Inf	-Inf	-64.055728	0.000000	0.000000
4.636364	0.102353	0.000000	0.000000	1.164661	0.000000	0.000000	1.000000	NaN	NaN	0.002465	0.000000	0.000000	2.321624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-19.798005	-Inf	-Inf	66.730167	0.000000	0.000000
4.727273	0.919327	0.000000	0.000000	1.780467	0.000000	0.000000	1.000000	NaN	NaN	0.018045	0.000000	0.000000	2.652117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.730599	-Inf	-Inf	102.013269	0.000000	0.000000
4.818182	2.257342	0.000000	0.000000	1.803397	0.000000	0.000000	1.000000	NaN	NaN	0.031098	0.000000	0.000000	2.389732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.071947	-Inf	-Inf	103.327028	0.000000	0.000000
4.909091	5.673885	0.000000	0.000000	1.812898	0.000000	0.000000	1.000000	NaN	NaN	0.039979	0.000000	0.000000	2.113920	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	15.077611	-Inf	-Inf	103.871415	0.000000	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.044917	0.000000	0.000000	1.847352	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	6.520560	0.000000	0.000000	-1.287328	0.000000	0.000000	1.000000	NaN	NaN	0.044304	-0.000000	-0.000000	1.584659	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	16.285698	-Inf	-Inf	-73.758469	0.000000	0.000000
5.181818	3.168967	0.000000	0.000000	-1.236394	0.000000	0.000000	1.000000	NaN	NaN	0.040594	-0.000000	-0.000000	1.350279	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	10.018354	-Inf	-Inf	-70.840185	0.000000	0.000000
5.272727	1.935105	0.000000	0.000000	-1.150733	0.000000	0.000000	1.000000	NaN	NaN	0.034053	-0.000000	-0.000000	1.150627	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	5.734091	-Inf	-Inf	-65.932128	0.000000	0.000000
5.363636	1.239509	0.000000	0.000000	-0.998293	0.000000	0.000000	1.000000	NaN	NaN	0.025809	-0.000000	-0.000000	1.017752	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	1.864992	-Inf	-Inf	-57.198004	0.000000	0.000000
5.454545	0.787154	0.000000	0.000000	-0.695555	0.000000	0.000000	1.000000	NaN	NaN	0.017538	-0.000000	-0.000000	1.035177	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.078802	-Inf	-Inf	-39.852340	0.000000	0.000000
5.545455	0.560573	-0.000000	-0.000000	-0.052585	-0.000000	-0.000000	1.000000	NaN	NaN	0.012285	-0.000000	-0.000000	1.392833	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.027351	-Inf	-Inf	-3.012916	-0.000000	-0.000000
5.636364	0.692743	-0.000000	-0.000000	0.740134	-0.000000	-0.000000	1.000000	NaN	NaN	0.013726	-0.000000	-0.000000	1.900238	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-3.188559	-Inf	-Inf	42.406542	-0.000000	-0.000000
5.727273	1.176880	-0.000000	-0.000000	1.180880	-0.000000	-0.000000	1.000000	NaN	NaN	0.019067	-0.000000	-0.000000	2.055670	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	1.414646	-Inf	-Inf	67.659425	-0.000000	-0.000000
5.818182	2.142211	-0.000000	-0.000000	1.416103	-0.000000	-0.000000	1.000000	NaN	NaN	0.024440	-0.000000	-0.000000	2.005580	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	6.617245	-Inf	-Inf	81.136726	-0.000000	-0.000000
5.909091	4.832214	-0.000000	-0.000000	1.577723	-0.000000	-0.000000	1.000000	NaN	NaN	0.028287	-0.000000	-0.000000	1.881886	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	13.682923	-Inf	-Inf	90.396842	-0.000000	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.030820	-0.000000	-0.000000	1.735670	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	5.325602	0.000000	0.000000	-1.303060	0.000000	0.000000	1.000000	NaN	NaN	0.030244	-0.000000	-0.000000	1.572069	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	14.527374	-Inf	-Inf	-74.659814	0.000000	0.000000
6.181818	2.657441	0.000000	0.000000	-1.166508	0.000000	0.000000	1.000000	NaN	NaN	0.028535	-0.000000	-0.000000	1.423306	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	8.489273	-Inf	-Inf	-66.836005	0.000000	0.000000
6.272727	1.709194	0.000000	0.000000	-1.008909	0.000000	0.000000	1.000000	NaN	NaN	0.025283	-0.000000	-0.000000	1.295592	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	4.655829	-Inf	-Inf	-57.806242	0.000000	0.000000
6.363636	1.192611	0.000000	0.000000	-0.800667	0.000000	0.000000	1.000000	NaN	NaN	0.020931	-0.000000	-0.000000	1.218520	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	1.529979	-Inf	-Inf	-45.874852	0.000000	0.000000
6.454545	0.869036	0.000000	0.000000	-0.487940	0.000000	0.000000	1.000000	NaN	NaN	0.016363	-0.000000	-0.000000	1.245933	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.219242	-Inf	-Inf	-27.956906	0.000000	0.000000
6.545455	0.713181	-0.000000	-0.000000	0.007751	-0.000000	-0.000000	1.000000	NaN	NaN	0.013242	-0.000000	-0.000000	1.456311	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.936004	-Inf	-Inf	0.444100	-0.000000	-0.000000
6.636364	0.798328	-0.000000	-0.000000	0.614791	-0.000000	-0.000000	1.000000	NaN	NaN	0.013435	-0.000000	-0.000000	1.778037	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.956368	-Inf	-Inf	35.224910	-0.000000	-0.000000
6.727273	1.200526	-0.000000	-0.000000	1.067490	-0.000000	-0.000000	1.000000	NaN	NaN	0.016559	-0.000000	-0.000000	1.945422	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	1.587431	-Inf	-Inf	61.162667	-0.000000	-0.000000
6.818182	2.103131	-0.000000	-0.000000	1.343745	-0.000000	-0.000000	1.000000	NaN	NaN	0.020475	-0.000000	-0.000000	1.936363	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	6.457327	-Inf	-Inf	76.990904	-0.000000	-0.000000
6.909091	4.703789	-0.000000	-0.000000	1.529548	-0.000000	-0.000000	1.000000	NaN	NaN	0.023550	-0.000000	-0.000000	1.836853	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	13.448956	-Inf	-Inf	87.636647	-0.000000	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.025686	-0.000000	-0.000000	1.699515	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	5.111013	0.000000	0.000000	-1.333618	0.000000	0.000000	1.000000	NaN	NaN	0.024933	-0.000000	-0.000000	1.544652	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	14.170139	-Inf	-Inf	-76.410710	0.000000	0.000000
7.181818	2.511138	0.000000	0.000000	-1.187005	0.000000	0.000000	1.000000	NaN	NaN	0.023210	-0.000000	-0.000000	1.405952	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	7.997412	-Inf	-Inf	-68.010359	0.000000	0.000000
7.272727	1.582747	0.000000	0.000000	-1.005639	0.000000	0.000000	1.000000	NaN	NaN	0.020194	-0.000000	-0.000000	1.302004	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	3.988228	-Inf	-Inf	-57.618873	0.000000	0.000000
7.363636	1.092589	0.000000	0.000000	-0.747125	0.000000	0.000000	1.000000	NaN	NaN	0.016572	-0.000000	-0.000000	1.275204	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.769133	-Inf	-Inf	-42.807123	0.000000	0.000000
7.454545	0.826704	0.000000	0.000000	-0.357371	0.000000	0.000000	1.000000	NaN	NaN	0.013478	-0.000000	-0.000000	1.379644	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.652995	-Inf	-Inf	-20.475837	0.000000	0.000000
7.545455	0.770307	-0.000000	-0.000000	0.160290	-0.000000	-0.000000	1.000000	NaN	NaN	0.012407	-0.000000	-0.000000	1.611992	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.266720	-Inf	-Inf	9.183954	-0.000000	-0.000000
7.636364	0.941750	-0.000000	-0.000000	0.649585	-0.000000	-0.000000	1.000000	NaN	NaN	0.013774	-0.000000	-0.000000	1.815973	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.521287	-Inf	-Inf	37.218484	-0.000000	-0.000000
7.727273	1.358311	-0.000000	-0.000000	0.993705	-0.000000	-0.000000	1.000000	NaN	NaN	0.016311	-0.000000	-0.000000	1.874779	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	2.659981	-Inf	-Inf	56.935101	-0.000000	-0.000000
7.818182	2.207869	-0.000000	-0.000000	1.231014	-0.000000	-0.000000	1.000000	NaN	NaN	0.018746	-0.000000	-0.000000	1.826774	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	6.879467	-Inf	-Inf	70.531882	-0.000000	-0.000000
7.909091	4.630105	-0.000000	-0.000000	1.419866	-0.000000	-0.000000	1.000000	NaN	NaN	0.020251	-0.000000	-0.000000	1.730312	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	13.311816	-Inf	-Inf	81.352323	-0.000000	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.021132	-0.000000	-0.000000	1.617793	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	4.627564	0.000000	0.000000	-1.372827	0.000000	0.000000	1.000000	NaN	NaN	0.019785	-0.000000	-0.000000	1.508585	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	13.307048	-Inf	-Inf	-78.657188	0.000000	0.000000
8.181818	2.246752	0.000000	0.000000	-1.169014	0.000000	0.000000	1.000000	NaN	NaN	0.018229	-0.000000	-0.000000	1.427084	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	7.031104	-Inf	-Inf	-66.979584	0.000000	0.000000
8.272727	1.442850	0.000000	0.000000	-0.921881	0.000000	0.000000	1.000000	NaN	NaN	0.016184	-0.000000	-0.000000	1.388903	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	3.184425	-Inf	-Inf	-52.819883	0.000000	0.000000
8.363636	1.064630	0.000000	0.000000	-0.608078	0.000000	0.000000	1.000000	NaN	NaN	0.014217	-0.000000	-0.000000	1.417392	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.543972	-Inf	-Inf	-34.840331	0.000000	0.000000
