1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.064335	0.975065	0.000586	-2.255419	1.781871	-1.332137	17.651058	0.011042	-2.924484	-0.292612	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	4.818933	26.642851	0.013272	0.132281	-2.270270	-2.343390	1.000000	1.000000	1.000000	0.152790	0.844741	0.000421	2.991701	0.589151	0.516031	7.421160	0.006384	-2.743642	-2.218377	13.659018	28.511614	-37.541294	7.579137	-130.076886	-134.266355
1.181818	1.910165	11.980190	0.004827	-0.589614	2.322351	1.101811	1.000000	1.000000	1.000000	0.107281	0.672847	0.000271	1.984492	-1.386728	-2.607268	12.040592	0.007277	-2.758409	2.446735	5.621417	21.569274	-46.326232	-33.782420	133.060906	63.129093
1.272727	0.791561	8.544505	0.000666	-1.180353	1.272801	0.515274	1.000000	1.000000	1.000000	0.057706	0.622909	4.851641E-5	1.108440	-2.721591	2.804067	7.332018	0.005162	-2.829424	1.133964	-2.030311	18.633739	-63.536975	-67.629254	72.926143	29.523020
1.363636	0.606597	4.754893	0.005914	0.492853	0.325436	2.123630	1.000000	1.000000	1.000000	0.049678	0.389406	0.000484	2.496333	2.328915	-2.156076	10.925356	0.012459	-2.155547	0.475545	-4.341996	13.542815	-44.562469	28.238419	18.646107	121.675014
1.454545	0.605524	1.848031	0.002370	0.710628	1.024991	-2.708271	1.000000	1.000000	1.000000	0.050589	0.154395	0.000198	2.428794	2.743157	-0.990105	4.081083	0.009246	0.132422	2.614857	-4.357367	5.334183	-52.505065	40.716002	58.727663	-155.172487
1.545455	1.370270	1.924867	0.004731	0.220094	-0.256410	3.091435	1.000000	1.000000	1.000000	0.107746	0.151355	0.000372	1.652946	1.176442	-1.758898	1.138038	0.005668	-1.147231	2.472252	2.736120	5.688016	-46.501757	12.610479	-14.691190	177.126185
1.636364	0.849505	3.033376	0.003122	0.126680	-0.230682	-1.227343	1.000000	1.000000	1.000000	0.057976	0.207018	0.000213	1.274218	0.916857	-0.079805	4.267906	0.016070	-0.364352	0.275014	-1.416676	9.638526	-50.110631	7.258204	-13.217080	-70.321553
1.727273	0.343355	3.556351	0.005368	-2.899063	0.920152	3.047161	1.000000	1.000000	1.000000	0.018444	0.191037	0.000288	-2.036839	1.782376	-2.373800	3.224010	0.006933	-1.718205	-1.271638	-9.285124	11.020093	-45.403485	-166.104072	52.720803	174.589441
1.818182	0.868270	5.126780	0.006242	2.009359	0.255954	-1.777516	1.000000	1.000000	1.000000	0.031697	0.187160	0.000228	2.586270	0.832864	-1.200606	2.634841	0.002792	-2.441108	-2.671195	-1.226903	14.196893	-44.093112	115.127802	14.665075	-101.844178
1.909091	4.768715	5.421607	0.019586	0.165817	-1.615236	-1.717643	1.000000	1.000000	1.000000	0.086399	0.098228	0.000355	0.457414	-1.323639	-1.426046	2.255785	0.001787	-2.126177	-2.937005	13.568028	14.682560	-34.161298	9.500597	-92.546227	-98.413703
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.204058	0.524384	0.000384	-1.956041	2.061064	0.102644	2.463759	0.001656	-2.293865	1.981897	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	15.516058	29.406115	0.007847	-0.203273	-2.568096	-0.394464	1.000000	1.000000	1.000000	0.256673	0.486448	0.000130	2.659289	0.294466	2.468099	1.919183	0.000954	-2.516162	0.030192	23.815628	29.368753	-42.106340	-11.646674	-147.141064	-22.601097
2.181818	12.828154	23.083796	0.001447	-1.596272	2.330478	-0.669733	1.000000	1.000000	1.000000	0.390258	0.702255	4.402512E-5	0.980977	-1.375459	1.907515	1.849386	0.000609	-2.470237	-0.689252	22.163284	27.266145	-56.789737	-91.459625	133.526572	-38.372897
2.272727	10.482633	16.463037	0.006948	-2.272470	1.678372	1.416533	1.000000	1.000000	1.000000	0.427955	0.672106	0.000284	0.019464	-2.312879	-2.574718	1.339213	0.000765	-2.411509	-2.823663	20.409408	24.330199	-43.162568	-130.202954	96.163603	81.161342
2.363636	7.802116	11.396400	0.003090	2.458102	0.300650	3.083109	1.000000	1.000000	1.000000	0.368634	0.538456	0.000146	-1.818462	2.307271	-1.193456	1.240896	0.000558	-2.200219	1.986906	17.844248	21.135353	-50.199606	140.838883	17.225984	176.649120
2.454545	8.319713	12.551815	0.004929	1.094544	-0.912328	2.385107	1.000000	1.000000	1.000000	0.411900	0.621427	0.000244	2.815851	0.808979	-2.176771	1.440762	0.000543	-2.131080	0.803922	18.402167	21.974131	-46.144682	62.712734	-52.272568	136.656581
2.545455	2.624488	1.076701	0.004918	-0.661875	2.689247	-2.195032	1.000000	1.000000	1.000000	0.125295	0.051403	0.000235	0.774118	-2.157945	-0.759038	1.459113	0.000983	-2.290717	-0.014047	8.380892	0.641906	-46.164463	-37.922656	154.082494	-125.766064
2.636364	1.927818	1.177687	0.002300	-0.152639	-0.811725	-3.100144	1.000000	1.000000	1.000000	0.081663	0.049887	9.741672E-5	0.998041	0.338955	-1.949464	3.170990	0.007612	-1.970868	0.134687	5.701319	1.420596	-52.766512	-8.745549	-46.508409	-177.625174
2.727273	1.766983	1.640941	0.004544	-0.210625	-1.987699	-1.321746	1.000000	1.000000	1.000000	0.060115	0.055827	0.000155	0.654741	-1.122333	-0.456380	1.902910	0.004071	-2.274486	-1.386478	4.944649	4.301857	-46.850802	-12.067935	-113.886747	-75.730448
2.818182	4.066096	4.978064	0.003828	-1.760101	2.401351	-3.041877	1.000000	1.000000	1.000000	0.095767	0.117246	9.015603E-5	-1.180049	2.981403	-2.461825	1.054495	0.001302	-1.650856	-0.604440	12.183552	13.941209	-48.340888	-100.846382	137.587259	-174.286733
2.909091	23.538005	17.839364	0.010973	-0.417456	-2.295267	-0.604709	1.000000	1.000000	1.000000	0.279865	0.212109	0.000130	-0.122717	-2.000528	-0.309970	0.666478	0.001238	-1.854982	-0.303623	27.435393	25.027587	-39.193315	-23.918454	-131.509084	-34.647268
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.174177	0.163188	0.000148	-0.469716	-1.922896	-3.107162	0.806294	0.000948	-1.412531	3.110925	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	40.690698	26.755360	0.013567	0.168534	-1.466827	2.081216	1.000000	1.000000	1.000000	0.455351	0.299407	0.000152	3.034238	1.398876	-1.336266	0.675806	0.000333	-1.645771	2.391455	32.189903	28.548216	-37.350160	9.656280	-84.043013	119.244869
3.181818	14.942384	10.145317	0.005260	-0.647616	-2.105007	1.763313	1.000000	1.000000	1.000000	0.311713	0.211641	0.000110	1.932774	0.475383	-1.939482	0.656359	0.000274	-1.451463	1.588993	23.488398	20.125312	-45.579825	-37.105640	-120.607997	101.030421
3.272727	16.957896	12.285879	0.005886	2.817776	1.287223	-2.691234	1.000000	1.000000	1.000000	0.480774	0.348318	0.000167	-1.170333	-2.700886	-0.396157	0.692283	0.000367	-1.550332	0.753634	24.587439	21.788125	-44.603438	161.446673	73.752456	-154.196334
3.363636	10.512668	6.611151	0.003097	1.813707	0.422664	0.735391	1.000000	1.000000	1.000000	0.349037	0.219501	0.000103	-2.459716	2.432427	2.745153	0.545528	0.000480	-1.604513	-0.912802	20.434259	16.405541	-50.180526	103.917762	24.216866	42.134785
3.454545	9.876851	4.101024	0.002969	-0.600290	-2.083972	-2.976842	1.000000	1.000000	1.000000	0.347445	0.144265	0.000104	1.124159	-0.359523	-1.252393	0.381572	0.000523	-1.107955	-2.851277	19.892370	12.257847	-50.547414	-34.394056	-119.402804	-170.560465
3.545455	27.632350	15.817467	0.002411	-1.097598	-2.399850	1.958275	1.000000	1.000000	1.000000	0.947121	0.542156	8.265590E-5	0.341537	-0.960715	-2.885775	0.566058	0.000215	-1.304432	2.200793	28.828357	23.982738	-52.354275	-62.887743	-137.501304	112.200908
3.636364	14.055098	7.918180	0.003463	-1.473489	-2.499615	-2.318333	1.000000	1.000000	1.000000	0.431654	0.243179	0.000106	-0.319668	-1.345794	-1.164511	0.242979	0.000683	-1.078686	0.744622	22.956678	17.972507	-49.211707	-84.424700	-143.217402	-132.830670
3.727273	11.246935	5.593328	0.004069	2.976943	1.927825	2.626027	1.000000	1.000000	1.000000	0.279978	0.139239	0.000101	-2.437735	2.796333	-2.788651	0.513127	0.000705	-1.139579	-0.612105	21.020684	14.953405	-47.810922	170.566274	110.456256	150.460271
3.818182	22.309768	12.623398	0.009439	3.051396	2.034367	-1.706544	1.000000	1.000000	1.000000	0.387839	0.219448	0.000164	-2.648596	2.617561	-1.123350	0.641661	0.000623	-1.008202	1.571996	26.969901	22.023525	-40.501743	174.832092	116.560626	-97.777760
3.909091	27.299098	17.295140	0.003066	1.462883	0.307049	2.725832	1.000000	1.000000	1.000000	0.241554	0.153035	2.712910E-5	1.760763	0.604929	3.023712	0.658061	0.000405	-1.008455	0.970146	28.722966	24.758482	-50.268608	83.817008	17.592595	156.178680
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.054196	0.052789	0.000110	-2.265596	-2.701995	-1.163850	0.639584	0.000438	-1.001162	0.317915	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	36.202013	18.561869	0.004763	-0.514339	-1.308423	0.474026	1.000000	1.000000	1.000000	0.306095	0.156944	4.027596E-5	2.354506	1.560422	-2.940314	0.535122	0.000366	-0.878665	-0.127913	31.174654	25.372434	-46.441540	-29.469442	-74.967106	27.159685
4.181818	11.234432	5.171770	0.007438	-2.341378	3.098569	2.707363	1.000000	1.000000	1.000000	0.178320	0.082090	0.000118	0.242153	-0.601085	-0.992291	0.473610	0.000590	-0.785422	-0.922568	21.011022	14.272783	-42.570369	-134.151096	177.534911	155.120473
4.272727	8.369541	4.905244	0.002532	2.643217	1.860324	0.050524	1.000000	1.000000	1.000000	0.181753	0.106522	5.498096E-5	-1.341750	-2.124644	2.348742	0.532006	0.000695	-0.651040	-2.709317	18.454033	13.813213	-51.931343	151.445188	106.588695	2.894795
4.363636	5.819955	3.501575	0.003962	0.697058	0.158728	2.898842	1.000000	1.000000	1.000000	0.148951	0.089616	0.000101	2.709962	2.171632	-1.371439	0.552599	0.000555	-0.608925	1.973409	15.298392	10.885270	-48.041901	39.938496	9.094454	166.091427
4.454545	12.906360	7.192236	0.001600	-0.814994	-1.409694	0.429251	1.000000	1.000000	1.000000	0.352099	0.196212	4.365158E-5	0.912597	0.317896	2.156841	0.565621	0.000398	-0.556548	0.431397	22.216076	17.137279	-55.917228	-46.695700	-80.769518	24.594242
4.545455	17.008118	10.240151	0.002319	-1.646232	-2.245641	3.037263	1.000000	1.000000	1.000000	0.454720	0.273775	6.201008E-5	-0.203956	-0.803365	-1.803645	0.599470	0.000233	-0.562846	-0.707487	24.613125	20.206128	-52.692514	-94.322165	-128.665771	174.022366
4.636364	9.282479	5.701992	0.004155	-3.105036	2.641284	1.956185	1.000000	1.000000	1.000000	0.223595	0.137348	0.000100	-1.948073	-2.484938	3.113148	0.550727	0.000530	-0.556370	-1.646271	19.353279	15.120531	-47.628111	-177.905467	151.334439	112.081161
4.727273	9.607868	6.443772	0.008964	1.981975	1.575844	-2.462799	1.000000	1.000000	1.000000	0.188584	0.126479	0.000176	2.853624	2.447494	-1.591150	0.656172	0.001064	-0.346976	2.250308	19.652540	16.182804	-40.950142	113.558774	90.289237	-141.107991
4.818182	11.066370	7.192009	0.002284	0.887138	0.341632	-0.655863	1.000000	1.000000	1.000000	0.152455	0.099080	3.146654E-5	1.473474	0.927968	-0.069528	0.694092	0.001165	-0.459173	0.610568	20.880104	17.137004	-52.825740	50.829275	19.574097	-37.578182
4.909091	17.952201	12.408092	0.008919	0.830256	0.195040	-1.755206	1.000000	1.000000	1.000000	0.126492	0.087428	6.284338E-5	1.131278	0.496062	-1.454184	0.749289	0.001078	-0.527812	-1.901463	25.082354	21.874100	-40.993747	47.570183	11.174991	-100.565891
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013767	0.007344	6.019218E-5	-3.101638	-2.139500	2.920545	0.654567	0.001264	-0.477925	-1.719050	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	13.892486	9.618345	0.022539	-2.854410	2.776433	1.768372	1.000000	1.000000	1.000000	0.094392	0.065351	0.000153	0.017577	-0.634765	-1.642826	0.490529	0.005421	-0.501325	-1.976022	22.855599	19.662007	-32.941365	-163.545638	159.077909	101.320253
5.181818	11.805689	8.305785	0.003297	-2.704622	2.999487	-2.865835	1.000000	1.000000	1.000000	0.151228	0.106395	4.223489E-5	-0.117949	-0.697025	-0.279162	0.674327	0.000674	-0.450999	1.372984	21.441827	18.387614	-49.637363	-154.963439	171.857952	-164.200234
5.272727	6.131902	4.189249	0.004762	1.015777	0.771097	2.891499	1.000000	1.000000	1.000000	0.107907	0.073721	8.380036E-5	-2.966049	3.072456	-1.090327	0.591693	0.001012	-0.437777	1.516001	15.751904	12.442723	-46.444205	58.199749	44.180578	165.670704
5.363636	7.453393	5.671429	0.003735	1.093435	0.782210	-0.748498	1.000000	1.000000	1.000000	0.155194	0.118090	7.777054E-5	3.109480	2.798256	1.267547	0.779858	0.000960	-0.349213	-1.909110	17.447080	15.073850	-48.554111	62.649192	44.817338	-42.885798
5.454545	3.293673	2.260036	0.002532	-0.960246	-1.272518	1.712394	1.000000	1.000000	1.000000	0.073383	0.050353	5.640422E-5	0.770486	0.458214	-2.840060	0.625705	0.000787	-0.295682	-1.518603	10.353610	7.082309	-51.932034	-55.018046	-72.909888	98.112929
5.545455	8.091028	5.892007	0.004471	-0.383376	-0.863038	1.370213	1.000000	1.000000	1.000000	0.177312	0.129122	9.798227E-5	1.062043	0.582380	2.815631	0.835495	0.001091	-0.409367	1.309095	18.160074	15.405265	-46.991758	-21.965798	-49.448453	78.507414
5.636364	9.228737	5.799109	0.009095	0.855925	0.524041	3.033908	1.000000	1.000000	1.000000	0.182863	0.114906	0.000180	2.016029	1.684145	-2.089173	0.705497	0.001021	-0.257000	1.393547	19.302846	15.267225	-40.824161	49.040876	30.025323	173.830110
5.727273	7.925619	5.359041	0.003836	0.267866	-0.042909	-2.005794	1.000000	1.000000	1.000000	0.128405	0.086823	6.214846E-5	1.142657	0.831882	-1.131003	0.787378	0.001217	-0.219513	-0.918738	17.980663	14.581742	-48.322336	15.347601	-2.458494	-114.923520
5.818182	19.529388	14.138406	0.008013	-1.013686	-1.357256	-2.157940	1.000000	1.000000	1.000000	0.222807	0.161302	9.141604E-5	-0.424209	-0.767779	-1.568463	0.693382	0.000255	-0.328601	-1.003863	25.813773	23.008009	-41.924340	-58.079917	-77.765056	-123.640878
5.909091	14.494679	9.082342	0.001626	1.174168	0.589455	-0.262158	1.000000	1.000000	1.000000	0.084848	0.053166	9.516320E-6	1.478331	0.893618	0.042005	0.679806	0.000734	-0.428024	-0.551709	23.224172	19.163957	-55.779319	67.274867	33.773284	-15.020545
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.084518	0.057010	0.000105	3.015147	2.946544	-1.691989	0.872230	0.003362	-0.273174	0.111623	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	24.867477	18.425243	0.010654	0.247941	-0.002838	-2.455232	1.000000	1.000000	1.000000	0.141223	0.104638	6.050509E-5	3.123070	2.872290	0.419897	0.755345	0.000764	-0.334775	-2.635816	27.912635	25.308264	-39.449665	14.205998	-0.162610	-140.674409
6.181818	13.368936	9.827748	0.005225	-1.922473	-2.255507	1.017708	1.000000	1.000000	1.000000	0.143552	0.105528	5.610837E-5	0.667342	0.334307	-2.675663	0.746494	0.000537	-0.288234	-2.880362	22.521937	19.849080	-45.637719	-110.149562	-129.231050	58.310345
6.272727	9.414561	6.912589	0.002195	-1.601087	-1.946200	0.676173	1.000000	1.000000	1.000000	0.139265	0.102255	3.247446E-5	0.703414	0.358301	2.980674	0.809745	0.002174	-0.336667	0.625872	19.476002	16.792815	-53.170027	-91.735540	-111.509023	38.741865
6.363636	3.920363	2.570277	0.006837	-1.153603	-1.507865	2.155807	1.000000	1.000000	1.000000	0.068803	0.045109	0.000120	0.865585	0.511322	-2.108191	0.449401	0.006104	-0.532009	-2.812140	11.866526	8.199599	-43.302326	-66.096567	-86.394319	123.518630
6.454545	2.450892	1.797331	0.001841	1.592390	1.236273	-2.403483	1.000000	1.000000	1.000000	0.046147	0.033841	3.465620E-5	-2.956922	2.970147	-0.669610	0.786347	0.001716	-0.512049	-2.558161	7.786483	5.092564	-54.700675	91.237204	70.833229	-137.709458
6.545455	3.074965	2.673519	0.004446	2.952912	2.860831	2.773578	1.000000	1.000000	1.000000	0.057093	0.049639	8.254891E-5	-1.881713	-1.973795	-2.061048	0.878068	0.001629	-0.202363	-1.497589	9.756803	8.541664	-47.040600	169.189423	163.913515	158.914294
6.636364	3.424561	2.868955	0.001899	2.175776	2.161409	-1.313809	1.000000	1.000000	1.000000	0.057632	0.048282	3.195591E-5	-2.944163	-2.958530	-0.150563	0.837828	0.001622	-0.091307	-2.568212	10.692098	9.154476	-54.430191	124.662800	123.839639	-75.275690
6.727273	2.855317	2.169301	0.004975	0.141623	-0.113339	2.912361	1.000000	1.000000	1.000000	0.039384	0.029922	6.862223E-5	1.019555	0.764593	-2.492892	0.731527	0.001309	-0.072851	-3.086741	9.113087	6.726398	-46.064002	8.114393	-6.493838	166.866014
6.818182	3.396542	2.845107	0.001983	1.002904	0.348062	-3.079683	1.000000	1.000000	1.000000	0.033068	0.027699	1.930967E-5	1.595523	0.940680	-2.487064	0.669842	0.002022	0.019255	2.551092	10.620739	9.081972	-54.051846	57.462181	19.942472	-176.452831
6.909091	21.583621	14.997887	0.024316	1.418785	1.078543	-2.478782	1.000000	1.000000	1.000000	0.108061	0.075089	0.000122	1.726089	1.385848	-2.171477	0.718643	0.001609	-0.287216	2.002246	26.682486	23.520602	-32.282079	81.290366	61.795958	-142.023753
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.044314	0.025373	6.700908E-5	1.459483	1.191701	-0.685852	0.879220	0.004290	-0.399298	1.830059	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	8.621650	5.521061	0.011259	-2.005014	-2.313131	1.041444	1.000000	1.000000	1.000000	0.042059	0.026933	5.492455E-5	0.873256	0.565139	-2.363471	0.988318	0.014291	-0.858150	-1.468171	18.711808	14.840451	-38.969964	-114.878858	-132.532668	59.670347
7.181818	6.237265	4.843429	0.002549	-2.046804	-2.337602	2.350152	1.000000	1.000000	1.000000	0.057650	0.044767	2.356366E-5	0.546153	0.255354	-1.340077	0.838005	0.001082	-0.162301	0.379649	15.899884	13.703059	-51.871243	-117.273218	-133.934739	134.653805
7.272727	3.088699	2.453143	0.007266	0.775037	0.761910	1.818183	1.000000	1.000000	1.000000	0.039408	0.031299	9.270238E-5	3.082680	3.069552	-2.157359	0.808270	0.003048	-0.130939	-0.382097	9.795511	7.794459	-42.774424	44.406358	43.654221	104.174234
7.363636	6.348152	5.164049	0.003701	0.855277	0.727382	-2.557475	1.000000	1.000000	1.000000	0.096284	0.078324	5.612984E-5	2.877606	2.749711	-0.535146	0.850555	0.001415	-0.197345	-2.906607	16.052946	14.259807	-48.634240	49.003777	41.675941	-146.532503
7.454545	3.194361	2.325974	0.004071	-0.221556	-0.481573	1.958026	1.000000	1.000000	1.000000	0.052078	0.037920	6.637501E-5	1.515459	1.255442	-2.588144	0.839027	0.001100	-0.217201	2.404893	10.087681	7.332097	-47.805290	-12.694217	-27.592087	112.186609
7.545455	2.503755	2.246257	0.003078	2.543976	2.441696	-2.572426	1.000000	1.000000	1.000000	0.040327	0.036180	4.958156E-5	-2.287508	-2.389788	-1.120725	0.807612	0.000840	-0.197652	1.482384	7.971836	7.029189	-50.233712	145.759090	139.898883	-147.389179
7.636364	4.977223	3.892703	0.003742	1.326342	1.219708	2.926599	1.000000	1.000000	1.000000	0.072795	0.056933	5.472384E-5	2.492730	2.386096	-2.190199	0.811350	0.000788	-0.180869	1.039900	13.939742	11.805026	-48.538759	75.993822	69.884132	167.681744
7.727273	2.709865	1.885169	0.002482	-0.284472	-0.617514	-1.059861	1.000000	1.000000	1.000000	0.032541	0.022638	2.980623E-5	0.596602	0.263560	-0.178788	0.796127	0.001189	-0.211787	0.456488	8.658953	5.507006	-52.103620	-16.299063	-35.380926	-60.725591
7.818182	5.892398	4.607604	0.011204	2.236397	2.093849	2.816698	1.000000	1.000000	1.000000	0.050030	0.039122	9.513156E-5	2.832158	2.689609	-2.870727	0.765935	0.002714	-0.206746	-0.944200	15.405841	13.269504	-39.012316	128.136131	119.968687	161.384897
7.909091	22.401801	17.467192	0.016277	2.046006	1.867587	-1.922936	1.000000	1.000000	1.000000	0.097979	0.076396	7.119150E-5	2.356452	2.178034	-1.612490	0.837747	0.000764	-0.218188	-2.998829	27.005659	24.844462	-35.768414	117.227483	107.004857	-110.176145
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.082448	0.068008	8.316424E-5	0.405627	0.057840	-2.219273	0.840546	0.000717	-0.247686	3.047571	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	8.648731	8.163793	0.018065	3.075919	2.689265	2.311481	1.000000	1.000000	1.000000	0.036977	0.034904	7.723579E-5	-0.325854	-0.712509	-1.090293	0.920383	0.004207	-0.293713	1.653269	18.739048	18.237839	-34.863232	176.237200	154.083512	132.438092
8.181818	2.594334	2.555634	0.006937	2.241710	2.197393	1.567574	1.000000	1.000000	1.000000	0.021049	0.020735	5.628434E-5	-1.445377	-1.489694	-2.119513	1.073559	0.003644	-0.340470	1.417226	8.280518	8.149975	-43.176259	128.440531	125.901351	89.815380
8.272727	6.727336	6.193000	0.006030	2.012443	1.853378	-3.052670	1.000000	1.000000	1.000000	0.075460	0.069466	6.763690E-5	-1.959958	-2.119023	-0.741886	0.875995	0.001404	-0.200450	1.768648	16.556862	15.838022	-44.393762	115.304478	106.190756	-174.905108
