0.909091	0.459176	0.005009	-0.000000	0.124911	3.025900	-0.000000	1.000000	1.000000	NaN	0.017470	0.000191	-0.000000	0.413366	-2.968830	-0.000000	0.003403	0.000000	-2.435081	0.000000	-6.760409	-46.005354	-Inf	7.156866	173.371313	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.020062	8.001730E-5	0.000000	2.738316	2.526593	0.000000	0.003717	0.000000	-2.435602	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.523650	0.002544	-0.000000	-0.272251	-2.201710	-0.000000	1.000000	1.000000	NaN	0.048309	8.066445E-5	0.000000	2.587170	0.657711	0.000000	0.004041	0.000000	-2.380794	0.000000	3.657707	-51.889217	-Inf	-15.598813	-126.148668	-0.000000
1.181818	1.215907	0.002902	-0.000000	-0.244062	-2.655106	-0.000000	1.000000	1.000000	NaN	0.068289	0.000163	0.000000	2.330045	-0.080999	0.000000	0.004267	-0.000000	-2.360288	-0.000000	1.698010	-50.747435	-Inf	-13.983709	-152.126346	-0.000000
1.272727	1.093362	0.003202	-0.000000	-0.234253	-2.799298	-0.000000	1.000000	1.000000	NaN	0.079708	0.000233	0.000000	2.054540	-0.510505	0.000000	0.004543	-0.000000	-2.322387	-0.000000	0.775278	-49.890758	-Inf	-13.421719	-160.387950	-0.000000
1.363636	1.013671	0.003434	-0.000000	-0.227603	-2.884390	-0.000000	1.000000	1.000000	NaN	0.083016	0.000281	0.000000	1.775876	-0.880911	0.000000	0.004722	-0.000000	-2.307544	-0.000000	0.117943	-49.284335	-Inf	-13.040700	-165.263385	-0.000000
1.454545	0.945606	0.003636	-0.000000	-0.221507	-2.953999	-0.000000	1.000000	1.000000	NaN	0.079001	0.000304	0.000000	1.496658	-1.235833	0.000000	0.004950	0.000000	-2.276237	0.000000	-0.485795	-48.786698	-Inf	-12.691428	-169.251663	-0.000000
1.545455	0.878162	0.003833	-0.000000	-0.210133	-3.023253	-0.000000	1.000000	1.000000	NaN	0.069051	0.000301	-0.000000	1.222719	-1.590401	-0.000000	0.005028	-0.000000	-2.284656	-0.000000	-1.128509	-48.329063	-Inf	-12.039752	-173.219648	-0.000000
1.636364	0.796523	0.004048	-0.000000	-0.188436	-3.102275	-0.000000	1.000000	1.000000	NaN	0.054360	0.000276	-0.000000	0.959102	-1.954737	-0.000000	0.005430	0.000000	-2.275635	0.000000	-1.976037	-47.856177	-Inf	-10.796603	-177.747269	-0.000000
1.727273	0.689994	0.004325	-0.000000	-0.147863	3.078669	-0.000000	1.000000	1.000000	NaN	0.037064	0.000232	-0.000000	0.714362	-2.342292	-0.000000	0.005401	0.000000	-2.253358	0.000000	-3.223094	-47.279697	-Inf	-8.471904	176.394740	-0.000000
1.818182	0.523216	0.004812	-0.000000	-0.004709	2.924205	-0.000000	1.000000	1.000000	NaN	0.019101	0.000176	-0.000000	0.572202	-2.782070	-0.000000	0.005733	0.000000	-2.313742	0.000000	-5.626385	-46.352932	-Inf	-0.269805	167.544581	-0.000000
1.909091	0.302450	0.006372	-0.000000	1.276203	2.631347	-0.000000	1.000000	1.000000	NaN	0.005480	0.000115	-0.000000	1.567800	2.922944	-0.000000	0.006124	0.000000	-2.270210	0.000000	-10.386929	-43.915103	-Inf	73.121063	150.765073	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.017111	7.281579E-5	0.000000	2.547754	1.939160	0.000000	0.006132	0.000000	-2.300234	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.814655	0.005187	-0.000000	-0.457478	-2.148387	-0.000000	1.000000	1.000000	NaN	0.030019	8.580999E-5	0.000000	2.405084	0.714175	0.000000	0.006636	0.000000	-2.304581	0.000000	5.175881	-45.701217	-Inf	-26.211565	-123.093501	-0.000000
2.181818	1.300978	0.004278	-0.000000	-0.403447	-2.595707	-0.000000	1.000000	1.000000	NaN	0.039578	0.000130	0.000000	2.173801	-0.018459	0.000000	0.006675	-0.000000	-2.293340	-0.000000	2.285401	-47.375809	-Inf	-23.115836	-148.723062	-0.000000
2.272727	1.100262	0.004204	-0.000000	-0.371934	-2.810138	-0.000000	1.000000	1.000000	NaN	0.044918	0.000172	0.000000	1.920001	-0.518204	0.000000	0.007052	-0.000000	-2.316341	-0.000000	0.829923	-47.527014	-Inf	-21.310244	-161.009056	-0.000000
2.363636	0.977383	0.004234	-0.000000	-0.348194	-2.948932	-0.000000	1.000000	1.000000	NaN	0.046179	0.000200	0.000000	1.658427	-0.942311	0.000000	0.007185	-0.000000	-2.290810	-0.000000	-0.198703	-47.464952	-Inf	-19.950045	-168.961347	-0.000000
2.454545	0.879397	0.004283	-0.000000	-0.320363	-3.060915	-0.000000	1.000000	1.000000	NaN	0.043538	0.000212	0.000000	1.400944	-1.339607	0.000000	0.007347	0.000000	-2.318676	0.000000	-1.116301	-47.364749	-Inf	-18.355455	-175.377487	-0.000000
2.545455	0.785618	0.004338	-0.000000	-0.284927	3.116036	-0.000000	1.000000	1.000000	NaN	0.037506	0.000207	-0.000000	1.151067	-1.731155	-0.000000	0.007535	-0.000000	-2.307604	-0.000000	-2.095771	-47.254149	-Inf	-16.325110	178.535735	-0.000000
2.636364	0.684204	0.004406	-0.000000	-0.226682	3.000159	-0.000000	1.000000	1.000000	NaN	0.028983	0.000187	-0.000000	0.923998	-2.132347	-0.000000	0.007611	0.000000	-2.333262	0.000000	-3.296293	-47.119477	-Inf	-12.987896	171.896429	-0.000000
2.727273	0.555104	0.004522	-0.000000	-0.105680	2.853644	-0.000000	1.000000	1.000000	NaN	0.018885	0.000154	-0.000000	0.759686	-2.564175	-0.000000	0.007823	0.000000	-2.328126	0.000000	-5.112513	-46.894202	-Inf	-6.055042	163.501772	-0.000000
2.818182	0.381233	0.004834	0.000000	0.289863	2.630815	0.000000	1.000000	1.000000	NaN	0.008979	0.000114	0.000000	0.869915	-3.072318	0.000000	0.007882	0.000000	-2.357431	0.000000	-8.376190	-46.313490	-Inf	16.607904	150.734618	0.000000
2.909091	0.589187	0.006392	0.000000	1.786638	2.206437	0.000000	1.000000	1.000000	NaN	0.007005	7.600185E-5	0.000000	2.081376	2.501175	0.000000	0.008304	0.000000	-2.343982	0.000000	-4.594943	-43.887107	-Inf	102.366805	126.419499	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.014810	6.070647E-5	0.000000	2.386858	1.415031	0.000000	0.008027	0.000000	-2.359631	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.979843	0.007184	-0.000000	-0.612677	-2.433374	-0.000000	1.000000	1.000000	NaN	0.022156	8.039762E-5	0.000000	2.253026	0.432330	0.000000	0.008681	0.000000	-2.415668	0.000000	5.932617	-42.872163	-Inf	-35.103832	-139.422032	-0.000000
3.181818	1.325692	0.005327	-0.000000	-0.538977	-2.777680	-0.000000	1.000000	1.000000	NaN	0.027655	0.000111	0.000000	2.041413	-0.197290	0.000000	0.008695	-0.000000	-2.342885	-0.000000	2.448854	-45.470438	-Inf	-30.881112	-159.149323	-0.000000
3.272727	1.077576	0.004834	-0.000000	-0.480871	-2.970796	-0.000000	1.000000	1.000000	NaN	0.030550	0.000137	0.000000	1.814206	-0.675720	0.000000	0.008404	-0.000000	-2.415336	-0.000000	0.648959	-46.313440	-Inf	-27.551855	-170.214061	-0.000000
3.363636	0.923217	0.004601	-0.000000	-0.433934	-3.105874	-0.000000	1.000000	1.000000	NaN	0.030652	0.000153	0.000000	1.575829	-1.096111	0.000000	0.009050	0.000000	-2.404737	0.000000	-0.693926	-46.742580	-Inf	-24.862564	-177.953472	-0.000000
3.454545	0.807774	0.004447	-0.000000	-0.384986	3.064912	-0.000000	1.000000	1.000000	NaN	0.028416	0.000156	0.000000	1.339463	-1.493825	0.000000	0.008713	0.000000	-2.382345	0.000000	-1.854200	-47.038566	-Inf	-22.058046	175.606522	-0.000000
3.545455	0.702356	0.004322	0.000000	-0.316114	2.956790	0.000000	1.000000	1.000000	NaN	0.024074	0.000148	0.000000	1.123021	-1.887261	0.000000	0.008893	0.000000	-2.409349	0.000000	-3.068856	-47.287107	-Inf	-18.111990	169.411573	0.000000
3.636364	0.592243	0.004210	0.000000	-0.206202	2.836723	0.000000	1.000000	1.000000	NaN	0.018189	0.000129	0.000000	0.947620	-2.292641	0.000000	0.008915	0.000000	-2.408720	0.000000	-4.550004	-47.514491	-Inf	-11.814477	162.532275	0.000000
3.727273	0.467514	0.004124	0.000000	0.023402	2.678921	0.000000	1.000000	1.000000	NaN	0.011638	0.000103	0.000000	0.891910	-2.735756	0.000000	0.009159	0.000000	-2.424770	0.000000	-6.604102	-47.694671	-Inf	1.340855	153.490893	0.000000
3.818182	0.366354	0.004172	0.000000	0.692237	2.420843	0.000000	1.000000	1.000000	NaN	0.006369	7.251864E-5	0.000000	1.275431	3.004037	0.000000	0.008958	0.000000	-2.411767	0.000000	-8.721990	-47.594134	-Inf	39.662280	138.704093	0.000000
3.909091	0.858360	0.005365	0.000000	1.799933	1.887364	0.000000	1.000000	1.000000	NaN	0.007595	4.746774E-5	0.000000	2.097814	2.185244	0.000000	0.008997	0.000000	-2.460509	0.000000	-1.326615	-45.409346	-Inf	103.128592	108.138006	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.012787	4.501246E-5	0.000000	2.245864	1.027027	0.000000	0.009146	0.000000	-2.424308	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	2.077370	0.007632	-0.000000	-0.734582	-2.688918	-0.000000	1.000000	1.000000	NaN	0.017565	6.453138E-5	0.000000	2.134264	0.179927	0.000000	0.008947	-0.000000	-2.436284	-0.000000	6.350279	-42.347037	-Inf	-42.088426	-154.063652	-0.000000
4.181818	1.317519	0.005483	-0.000000	-0.635796	-2.952694	-0.000000	1.000000	1.000000	NaN	0.020913	8.703311E-5	0.000000	1.947735	-0.369163	0.000000	0.009192	-0.000000	-2.400354	-0.000000	2.395139	-45.219307	-Inf	-36.428440	-169.176922	-0.000000
4.272727	1.035857	0.004809	-0.000000	-0.557362	-3.104511	-0.000000	1.000000	1.000000	NaN	0.022495	0.000104	0.000000	1.740856	-0.806293	0.000000	0.008807	-0.000000	-2.420939	-0.000000	0.305998	-46.358480	-Inf	-31.934501	-177.875354	-0.000000
4.363636	0.865553	0.004455	-0.000000	-0.486075	3.071516	-0.000000	1.000000	1.000000	NaN	0.022152	0.000114	0.000000	1.526829	-1.198766	0.000000	0.009627	0.000000	-2.438904	0.000000	-1.254123	-47.022712	-Inf	-27.850067	175.984877	-0.000000
4.454545	0.742991	0.004214	-0.000000	-0.412811	2.982421	-0.000000	1.000000	1.000000	NaN	0.020270	0.000115	0.000000	1.314780	-1.573174	0.000000	0.009098	0.000000	-2.357907	0.000000	-2.580331	-47.505946	-Inf	-23.652316	170.880127	-0.000000
4.545455	0.638723	0.004022	0.000000	-0.309935	2.896270	0.000000	1.000000	1.000000	NaN	0.017077	0.000108	0.000000	1.132342	-1.944638	0.000000	0.008832	0.000000	-2.443308	0.000000	-3.893742	-47.910157	-Inf	-17.757941	165.944063	0.000000
4.636364	0.531177	0.003856	0.000000	-0.148074	2.798297	0.000000	1.000000	1.000000	NaN	0.012795	9.287348E-5	0.000000	1.008889	-2.327926	0.000000	0.009211	0.000000	-2.380419	0.000000	-5.495223	-48.278112	-Inf	-8.484008	160.330603	0.000000
4.727273	0.425758	0.003711	0.000000	0.171343	2.663132	0.000000	1.000000	1.000000	NaN	0.008357	7.283405E-5	0.000000	1.042992	-2.748405	0.000000	0.008554	0.000000	-2.362167	0.000000	-7.416737	-48.610850	-Inf	9.817232	152.586202	0.000000
4.818182	0.417977	0.003656	0.000000	0.933886	2.424897	0.000000	1.000000	1.000000	NaN	0.005758	5.036102E-5	0.000000	1.520221	3.011233	0.000000	0.008949	0.000000	-2.351244	0.000000	-7.576949	-48.740828	-Inf	53.507701	138.936386	0.000000
4.909091	1.066419	0.004502	0.000000	1.765966	1.877492	0.000000	1.000000	1.000000	NaN	0.007514	3.172027E-5	0.000000	2.066988	2.178513	0.000000	0.008986	0.000000	-2.288815	0.000000	0.558559	-46.932200	-Inf	101.182397	107.572339	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.011098	3.140389E-5	0.000000	2.152719	0.961170	0.000000	0.009228	0.000000	-2.264269	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	2.103954	0.007058	0.000000	-0.820130	-2.728578	0.000000	1.000000	1.000000	NaN	0.014295	4.795494E-5	-0.000000	2.051857	0.143409	-0.000000	0.009139	0.000000	-2.250682	0.000000	6.460726	-43.026411	-Inf	-46.989990	-156.335996	0.000000
5.181818	1.282310	0.005186	0.000000	-0.702435	-2.958491	0.000000	1.000000	1.000000	NaN	0.016426	6.643682E-5	-0.000000	1.884238	-0.371817	-0.000000	0.009633	0.000000	-2.276837	0.000000	2.159861	-45.702614	-Inf	-40.246575	-169.509021	0.000000
5.272727	0.987442	0.004623	0.000000	-0.611757	-3.086657	0.000000	1.000000	1.000000	NaN	0.017377	8.134836E-5	-0.000000	1.689603	-0.785297	-0.000000	0.009694	0.000000	-2.199997	0.000000	-0.109770	-46.702147	-Inf	-35.051084	-176.852399	0.000000
5.363636	0.818769	0.004357	0.000000	-0.523860	3.105920	0.000000	1.000000	1.000000	NaN	0.017048	9.071564E-5	-0.000000	1.492186	-1.161220	-0.000000	0.009613	-0.000000	-2.203631	-0.000000	-1.736768	-47.216770	-Inf	-30.014975	177.956089	0.000000
5.454545	0.694537	0.004206	0.000000	-0.427690	3.027729	0.000000	1.000000	1.000000	NaN	0.015474	9.370732E-5	-0.000000	1.303042	-1.524725	-0.000000	0.009933	-0.000000	-2.109706	-0.000000	-3.166098	-47.522794	-Inf	-24.504823	173.476067	0.000000
5.545455	0.591402	0.004115	-0.000000	-0.296333	2.947085	-0.000000	1.000000	1.000000	NaN	0.012960	9.018888E-5	-0.000000	1.149085	-1.890682	-0.000000	0.009611	-0.000000	-2.123599	-0.000000	-4.562352	-47.711647	-Inf	-16.978658	168.855538	-0.000000
5.636364	0.493778	0.004070	-0.000000	-0.079213	2.848966	-0.000000	1.000000	1.000000	NaN	0.009784	8.064087E-5	-0.000000	1.080892	-2.274114	-0.000000	0.011258	0.000000	-2.105889	0.000000	-6.129362	-47.808558	-Inf	-4.538551	163.233751	-0.000000
5.727273	0.415461	0.004088	-0.000000	0.318778	2.708333	-0.000000	1.000000	1.000000	NaN	0.006731	6.622438E-5	-0.000000	1.193569	-2.700062	-0.000000	0.010968	0.000000	-2.003612	0.000000	-7.629398	-47.770586	-Inf	18.264639	155.176046	-0.000000
5.818182	0.478348	0.004310	-0.000000	1.035705	2.466915	-0.000000	1.000000	1.000000	NaN	0.005457	4.917166E-5	-0.000000	1.625182	3.056392	-0.000000	0.011366	0.000000	-2.102631	0.000000	-6.405127	-47.310491	-Inf	59.341526	141.343826	-0.000000
5.909091	1.188691	0.005893	-0.000000	1.707409	1.978156	-0.000000	1.000000	1.000000	NaN	0.006958	3.449547E-5	-0.000000	2.011573	2.282319	-0.000000	0.012322	0.000000	-2.043582	0.000000	1.501381	-44.593459	-Inf	97.827346	113.339964	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009558	3.278249E-5	-0.000000	2.080926	1.206376	-0.000000	0.011930	0.000000	-2.049271	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.103038	0.008096	0.000000	-0.887938	-2.520901	0.000000	1.000000	1.000000	NaN	0.011943	4.597607E-5	-0.000000	1.987190	0.354227	-0.000000	0.012712	0.000000	-2.026707	0.000000	6.456941	-41.834865	-Inf	-50.875121	-144.437014	0.000000
6.181818	1.264165	0.005889	0.000000	-0.758911	-2.808613	0.000000	1.000000	1.000000	NaN	0.013574	6.323766E-5	-0.000000	1.830904	-0.218798	-0.000000	0.012921	0.000000	-1.994499	0.000000	2.036076	-44.598756	-Inf	-43.482373	-160.921676	0.000000
6.272727	0.959008	0.005305	0.000000	-0.654221	-2.982980	0.000000	1.000000	1.000000	NaN	0.014186	7.847716E-5	-0.000000	1.650280	-0.678479	-0.000000	0.014097	0.000000	-1.964743	0.000000	-0.363558	-45.506001	-Inf	-37.484111	-170.912140	0.000000
6.363636	0.785843	0.005074	0.000000	-0.550816	-3.115098	0.000000	1.000000	1.000000	NaN	0.013792	8.904751E-5	-0.000000	1.468372	-1.095911	-0.000000	0.014343	-0.000000	-1.938469	-0.000000	-2.093290	-45.893224	-Inf	-31.559405	-178.481975	0.000000
6.454545	0.660706	0.004972	0.000000	-0.428991	3.048001	0.000000	1.000000	1.000000	NaN	0.012440	9.361811E-5	-0.000000	1.304883	-1.501310	-0.000000	0.015660	-0.000000	-1.978658	-0.000000	-3.599832	-46.069096	-Inf	-24.579345	174.637613	0.000000
6.545455	0.557863	0.004940	-0.000000	-0.270437	2.921528	-0.000000	1.000000	1.000000	NaN	0.010358	9.171787E-5	-0.000000	1.178122	-1.913098	-0.000000	0.016147	0.000000	-1.952638	0.000000	-5.069441	-46.125747	-Inf	-15.494923	167.391200	-0.000000
6.636364	0.471256	0.004974	-0.000000	-0.022215	2.769958	-0.000000	1.000000	1.000000	NaN	0.007931	8.371500E-5	-0.000000	1.141031	-2.349981	-0.000000	0.017016	0.000000	-2.011303	0.000000	-6.534861	-46.065148	-Inf	-1.272814	158.706925	-0.000000
6.727273	0.418912	0.005147	-0.000000	0.422328	2.563799	-0.000000	1.000000	1.000000	NaN	0.005778	7.099668E-5	-0.000000	1.300261	-2.841454	-0.000000	0.017777	0.000000	-1.940683	0.000000	-7.557547	-45.768537	-Inf	24.197624	146.894861	-0.000000
6.818182	0.532013	0.005807	-0.000000	1.102407	2.246522	-0.000000	1.000000	1.000000	NaN	0.005180	5.653918E-5	-0.000000	1.695025	2.839140	-0.000000	0.017488	0.000000	-2.015727	0.000000	-5.481551	-44.720354	-Inf	63.163262	128.716206	-0.000000
6.909091	1.310548	0.009233	-0.000000	1.670306	1.737821	-0.000000	1.000000	1.000000	NaN	0.006561	4.622588E-5	-0.000000	1.977611	2.045126	-0.000000	0.020700	0.000000	-1.996449	0.000000	2.349056	-40.693175	-Inf	95.701491	99.569830	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008585	4.762579E-5	-0.000000	2.021435	1.132830	-0.000000	0.019532	0.000000	-1.956187	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	2.110561	0.012298	0.000000	-0.944658	-2.512144	0.000000	1.000000	1.000000	NaN	0.010296	5.999235E-5	-0.000000	1.933612	0.366126	-0.000000	0.021476	0.000000	-2.096417	0.000000	6.487958	-38.203377	-Inf	-54.124893	-143.935248	0.000000
7.181818	1.239487	0.008187	0.000000	-0.805169	-2.820132	0.000000	1.000000	1.000000	NaN	0.011456	7.567385E-5	-0.000000	1.787787	-0.227175	-0.000000	0.023202	0.000000	-2.021529	0.000000	1.864841	-41.737183	-Inf	-46.132810	-161.581648	0.000000
7.272727	0.930828	0.006996	0.000000	-0.681223	-3.036803	0.000000	1.000000	1.000000	NaN	0.011876	8.926003E-5	-0.000000	1.626420	-0.729161	-0.000000	0.022150	0.000000	-2.088848	0.000000	-0.622614	-43.103101	-Inf	-39.031187	-173.996020	0.000000
7.363636	0.754426	0.006457	0.000000	-0.559733	3.069090	0.000000	1.000000	1.000000	NaN	0.011443	9.793040E-5	-0.000000	1.462596	-1.191766	-0.000000	0.023884	-0.000000	-2.112395	-0.000000	-2.447662	-43.799766	-Inf	-32.070325	175.845913	0.000000
7.454545	0.630159	0.006155	0.000000	-0.423397	2.902488	0.000000	1.000000	1.000000	NaN	0.010274	0.000100	-0.000000	1.313618	-1.643682	-0.000000	0.024315	-0.000000	-2.111990	-0.000000	-4.010990	-44.214744	-Inf	-24.258851	166.300338	0.000000
7.545455	0.530944	0.005980	-0.000000	-0.242485	2.725574	-0.000000	1.000000	1.000000	NaN	0.008552	9.631610E-5	-0.000000	1.209216	-2.105910	-0.000000	0.025621	0.000000	-2.099864	0.000000	-5.499026	-44.466138	-Inf	-13.893379	156.163896	-0.000000
7.636364	0.454894	0.005929	-0.000000	0.034986	2.514952	-0.000000	1.000000	1.000000	NaN	0.006653	8.671709E-5	-0.000000	1.201374	-2.601846	-0.000000	0.025438	0.000000	-2.142695	0.000000	-6.841790	-44.540196	-Inf	2.004570	144.096133	-0.000000
7.727273	0.431529	0.006147	-0.000000	0.503288	2.235578	-0.000000	1.000000	1.000000	NaN	0.005182	7.381444E-5	-0.000000	1.384362	3.116651	-0.000000	0.028355	0.000000	-2.194811	0.000000	-7.299808	-44.226933	-Inf	28.836278	128.089158	-0.000000
7.818182	0.584214	0.007280	-0.000000	1.135278	1.837863	-0.000000	1.000000	1.000000	NaN	0.004960	6.181584E-5	-0.000000	1.731038	2.433624	-0.000000	0.028006	0.000000	-2.177389	0.000000	-4.668567	-42.756814	-Inf	65.046645	105.301811	-0.000000
7.909091	1.390921	0.013009	-0.000000	1.640383	1.311241	-0.000000	1.000000	1.000000	NaN	0.006083	5.689580E-5	-0.000000	1.950829	1.621687	-0.000000	0.029494	0.000000	-2.269877	0.000000	2.866047	-37.715373	-Inf	93.987014	75.128569	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007686	6.263816E-5	-0.000000	1.977084	0.813073	-0.000000	0.029851	0.000000	-2.206333	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	2.113197	0.017588	0.000000	-0.986565	-2.749286	0.000000	1.000000	1.000000	NaN	0.009035	7.519542E-5	-0.000000	1.894847	0.132126	-0.000000	0.029192	0.000000	-2.336848	0.000000	6.498800	-35.095776	-Inf	-56.525995	-157.522473	0.000000
8.181818	1.217484	0.010907	0.000000	-0.841124	-3.033973	0.000000	1.000000	1.000000	NaN	0.009878	8.849598E-5	-0.000000	1.754974	-0.437875	-0.000000	0.035024	0.000000	-2.303633	0.000000	1.709265	-39.245540	-Inf	-48.192861	-173.833830	0.000000
