0.909091	0.565809	-0.000000	-0.000000	-0.243985	-0.000000	-0.000000	1.000000	NaN	NaN	0.021528	-0.000000	-0.000000	0.044470	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-4.946599	-Inf	-Inf	-13.979313	-0.000000	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.017938	0.000000	0.000000	-3.129639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.553202	-0.000000	-0.000000	-0.103346	-0.000000	-0.000000	1.000000	NaN	NaN	0.049246	0.000000	0.000000	2.756075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.824558	-Inf	-Inf	-5.921275	-0.000000	-0.000000
1.181818	1.282326	-0.000000	-0.000000	-0.140435	-0.000000	-0.000000	1.000000	NaN	NaN	0.072020	0.000000	0.000000	2.433671	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	2.159970	-Inf	-Inf	-8.046361	-0.000000	-0.000000
1.272727	1.176389	-0.000000	-0.000000	-0.168717	-0.000000	-0.000000	1.000000	NaN	NaN	0.085761	0.000000	0.000000	2.120076	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	1.411021	-Inf	-Inf	-9.666788	-0.000000	-0.000000
1.363636	1.106371	-0.000000	-0.000000	-0.195774	-0.000000	-0.000000	1.000000	NaN	NaN	0.090607	0.000000	0.000000	1.807706	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.878015	-Inf	-Inf	-11.217001	-0.000000	-0.000000
1.454545	1.044202	-0.000000	-0.000000	-0.224355	-0.000000	-0.000000	1.000000	NaN	NaN	0.087239	0.000000	0.000000	1.493810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.375694	-Inf	-Inf	-12.854603	-0.000000	-0.000000
1.545455	0.976864	-0.000000	-0.000000	-0.256822	-0.000000	-0.000000	1.000000	NaN	NaN	0.076812	-0.000000	-0.000000	1.176029	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.203322	-Inf	-Inf	-14.714841	-0.000000	-0.000000
1.636364	0.891946	-0.000000	-0.000000	-0.297292	-0.000000	-0.000000	1.000000	NaN	NaN	0.060872	-0.000000	-0.000000	0.850246	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.993227	-Inf	-Inf	-17.033587	-0.000000	-0.000000
1.727273	0.767864	-0.000000	-0.000000	-0.357421	-0.000000	-0.000000	1.000000	NaN	NaN	0.041247	-0.000000	-0.000000	0.504803	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.294313	-Inf	-Inf	-20.478714	-0.000000	-0.000000
1.818182	0.547929	-0.000000	-0.000000	-0.497099	-0.000000	-0.000000	1.000000	NaN	NaN	0.020003	-0.000000	-0.000000	0.079812	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.225514	-Inf	-Inf	-28.481672	-0.000000	-0.000000
1.909091	0.257827	-0.000000	-0.000000	-2.279421	-0.000000	-0.000000	1.000000	NaN	NaN	0.004671	-0.000000	-0.000000	-1.987824	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-11.773429	-Inf	-Inf	-130.601197	-0.000000	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.021688	0.000000	0.000000	3.008147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	2.268564	-0.000000	-0.000000	-0.257221	-0.000000	-0.000000	1.000000	NaN	NaN	0.037528	0.000000	0.000000	2.605341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.115020	-Inf	-Inf	-14.737703	-0.000000	-0.000000
2.181818	1.609114	-0.000000	-0.000000	-0.319663	-0.000000	-0.000000	1.000000	NaN	NaN	0.048952	0.000000	0.000000	2.257586	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	4.131736	-Inf	-Inf	-18.315322	-0.000000	-0.000000
2.272727	1.351998	-0.000000	-0.000000	-0.369116	-0.000000	-0.000000	1.000000	NaN	NaN	0.055196	0.000000	0.000000	1.922818	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	2.619523	-Inf	-Inf	-21.148812	-0.000000	-0.000000
2.363636	1.186143	-0.000000	-0.000000	-0.415589	-0.000000	-0.000000	1.000000	NaN	NaN	0.056043	0.000000	0.000000	1.591032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.482738	-Inf	-Inf	-23.811485	-0.000000	-0.000000
2.454545	1.045656	-0.000000	-0.000000	-0.464025	-0.000000	-0.000000	1.000000	NaN	NaN	0.051769	0.000000	0.000000	1.257282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.387774	-Inf	-Inf	-26.586694	-0.000000	-0.000000
2.545455	0.902544	-0.000000	-0.000000	-0.519915	-0.000000	-0.000000	1.000000	NaN	NaN	0.043088	-0.000000	-0.000000	0.916079	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.890636	-Inf	-Inf	-29.788930	-0.000000	-0.000000
2.636364	0.733669	-0.000000	-0.000000	-0.595727	-0.000000	-0.000000	1.000000	NaN	NaN	0.031078	-0.000000	-0.000000	0.554953	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.690001	-Inf	-Inf	-34.132643	-0.000000	-0.000000
2.727273	0.503945	-0.000000	-0.000000	-0.743646	-0.000000	-0.000000	1.000000	NaN	NaN	0.017145	-0.000000	-0.000000	0.121720	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.952341	-Inf	-Inf	-42.607764	-0.000000	-0.000000
2.818182	0.191044	0.000000	0.000000	-1.693993	0.000000	0.000000	1.000000	NaN	NaN	0.004500	0.000000	0.000000	-1.113941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-14.377332	-Inf	-Inf	-97.058671	0.000000	0.000000
2.909091	1.088031	0.000000	0.000000	2.886057	0.000000	0.000000	1.000000	NaN	NaN	0.012937	0.000000	0.000000	-3.102390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.732821	-Inf	-Inf	165.358860	0.000000	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024702	0.000000	0.000000	2.698590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	3.011337	-0.000000	-0.000000	-0.539818	-0.000000	-0.000000	1.000000	NaN	NaN	0.033699	0.000000	0.000000	2.325886	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	9.575187	-Inf	-Inf	-30.929299	-0.000000	-0.000000
3.181818	1.872955	-0.000000	-0.000000	-0.602049	-0.000000	-0.000000	1.000000	NaN	NaN	0.039072	0.000000	0.000000	1.978341	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	5.450547	-Inf	-Inf	-34.494863	-0.000000	-0.000000
3.272727	1.428121	-0.000000	-0.000000	-0.655698	-0.000000	-0.000000	1.000000	NaN	NaN	0.040489	0.000000	0.000000	1.639379	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	3.095300	-Inf	-Inf	-37.568708	-0.000000	-0.000000
3.363636	1.145384	-0.000000	-0.000000	-0.707030	-0.000000	-0.000000	1.000000	NaN	NaN	0.038029	0.000000	0.000000	1.302732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.179024	-Inf	-Inf	-40.509855	-0.000000	-0.000000
3.454545	0.913616	-0.000000	-0.000000	-0.760691	-0.000000	-0.000000	1.000000	NaN	NaN	0.032139	0.000000	0.000000	0.963757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.784726	-Inf	-Inf	-43.584403	-0.000000	-0.000000
3.545455	0.687849	0.000000	0.000000	-0.824768	0.000000	0.000000	1.000000	NaN	NaN	0.023577	0.000000	0.000000	0.614367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.250143	-Inf	-Inf	-47.255725	0.000000	0.000000
3.636364	0.434284	0.000000	0.000000	-0.929970	0.000000	0.000000	1.000000	NaN	NaN	0.013338	0.000000	0.000000	0.223851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-7.244519	-Inf	-Inf	-53.283345	0.000000	0.000000
3.727273	0.120626	0.000000	0.000000	-1.546151	0.000000	0.000000	1.000000	NaN	NaN	0.003003	0.000000	0.000000	-0.677644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.371188	-Inf	-Inf	-88.587935	0.000000	0.000000
3.818182	0.489095	0.000000	0.000000	2.523666	0.000000	0.000000	1.000000	NaN	NaN	0.008503	0.000000	0.000000	3.106859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-6.212144	-Inf	-Inf	144.595383	0.000000	0.000000
3.909091	1.973779	0.000000	0.000000	2.364663	0.000000	0.000000	1.000000	NaN	NaN	0.017465	0.000000	0.000000	2.662543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.905973	-Inf	-Inf	135.485211	0.000000	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024311	0.000000	0.000000	2.309203	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	3.363749	-0.000000	-0.000000	-0.891925	-0.000000	-0.000000	1.000000	NaN	NaN	0.028441	0.000000	0.000000	1.976920	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	10.536472	-Inf	-Inf	-51.103539	-0.000000	-0.000000
4.181818	1.865493	-0.000000	-0.000000	-0.929259	-0.000000	-0.000000	1.000000	NaN	NaN	0.029610	0.000000	0.000000	1.654272	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	5.415875	-Inf	-Inf	-53.242635	-0.000000	-0.000000
4.272727	1.284055	-0.000000	-0.000000	-0.959629	-0.000000	-0.000000	1.000000	NaN	NaN	0.027885	0.000000	0.000000	1.338589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.171674	-Inf	-Inf	-54.982702	-0.000000	-0.000000
4.363636	0.922515	-0.000000	-0.000000	-0.982321	-0.000000	-0.000000	1.000000	NaN	NaN	0.023610	0.000000	0.000000	1.030583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.700535	-Inf	-Inf	-56.282854	-0.000000	-0.000000
4.454545	0.636474	-0.000000	-0.000000	-0.992101	-0.000000	-0.000000	1.000000	NaN	NaN	0.017364	0.000000	0.000000	0.735490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.924390	-Inf	-Inf	-56.843175	-0.000000	-0.000000
4.545455	0.369914	0.000000	0.000000	-0.964979	0.000000	0.000000	1.000000	NaN	NaN	0.009890	0.000000	0.000000	0.477297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.637979	-Inf	-Inf	-55.289233	0.000000	0.000000
4.636364	0.092294	0.000000	0.000000	-0.535660	0.000000	0.000000	1.000000	NaN	NaN	0.002223	0.000000	0.000000	0.621303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-20.696492	-Inf	-Inf	-30.691077	0.000000	0.000000
4.727273	0.298520	0.000000	0.000000	1.804070	0.000000	0.000000	1.000000	NaN	NaN	0.005859	0.000000	0.000000	2.675719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-10.500521	-Inf	-Inf	103.365607	0.000000	0.000000
4.818182	0.895504	0.000000	0.000000	1.898448	0.000000	0.000000	1.000000	NaN	NaN	0.012337	0.000000	0.000000	2.484784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.958646	-Inf	-Inf	108.773081	0.000000	0.000000
4.909091	2.449138	0.000000	0.000000	1.916651	0.000000	0.000000	1.000000	NaN	NaN	0.017257	0.000000	0.000000	2.217672	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	7.780266	-Inf	-Inf	109.815985	0.000000	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.020227	0.000000	0.000000	1.940133	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	3.106480	0.000000	0.000000	-1.206772	0.000000	0.000000	1.000000	NaN	NaN	0.021107	-0.000000	-0.000000	1.665215	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	9.845371	-Inf	-Inf	-69.142925	0.000000	0.000000
5.181818	1.559933	0.000000	0.000000	-1.185937	0.000000	0.000000	1.000000	NaN	NaN	0.019982	-0.000000	-0.000000	1.400736	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	3.862120	-Inf	-Inf	-67.949201	0.000000	0.000000
5.272727	0.974048	0.000000	0.000000	-1.143882	0.000000	0.000000	1.000000	NaN	NaN	0.017141	-0.000000	-0.000000	1.157478	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.228396	-Inf	-Inf	-65.539588	0.000000	0.000000
5.363636	0.626816	0.000000	0.000000	-1.056538	0.000000	0.000000	1.000000	NaN	NaN	0.013052	-0.000000	-0.000000	0.959508	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-4.057196	-Inf	-Inf	-60.535173	0.000000	0.000000
5.454545	0.377134	0.000000	0.000000	-0.847798	0.000000	0.000000	1.000000	NaN	NaN	0.008403	-0.000000	-0.000000	0.882934	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-8.470091	-Inf	-Inf	-48.575226	0.000000	0.000000
5.545455	0.213164	-0.000000	-0.000000	-0.205696	-0.000000	-0.000000	1.000000	NaN	NaN	0.004671	-0.000000	-0.000000	1.239723	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-13.425703	-Inf	-Inf	-11.785487	-0.000000	-0.000000
5.636364	0.273622	-0.000000	-0.000000	0.871865	-0.000000	-0.000000	1.000000	NaN	NaN	0.005422	-0.000000	-0.000000	2.031970	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-11.256966	-Inf	-Inf	49.954213	-0.000000	-0.000000
5.727273	0.547049	-0.000000	-0.000000	1.306554	-0.000000	-0.000000	1.000000	NaN	NaN	0.008863	-0.000000	-0.000000	2.181345	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.239480	-Inf	-Inf	74.860030	-0.000000	-0.000000
5.818182	1.047810	-0.000000	-0.000000	1.482227	-0.000000	-0.000000	1.000000	NaN	NaN	0.011954	-0.000000	-0.000000	2.071704	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.405654	-Inf	-Inf	84.925347	-0.000000	-0.000000
5.909091	2.389180	-0.000000	-0.000000	1.590038	-0.000000	-0.000000	1.000000	NaN	NaN	0.013986	-0.000000	-0.000000	1.894202	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	7.564979	-Inf	-Inf	91.102494	-0.000000	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.014785	-0.000000	-0.000000	1.700100	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.534633	0.000000	0.000000	-1.363356	0.000000	0.000000	1.000000	NaN	NaN	0.014394	-0.000000	-0.000000	1.511773	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	8.078302	-Inf	-Inf	-78.114518	0.000000	0.000000
6.181818	1.210948	0.000000	0.000000	-1.242667	0.000000	0.000000	1.000000	NaN	NaN	0.013003	-0.000000	-0.000000	1.347147	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	1.662511	-Inf	-Inf	-71.199594	0.000000	0.000000
6.272727	0.738649	0.000000	0.000000	-1.073844	0.000000	0.000000	1.000000	NaN	NaN	0.010927	-0.000000	-0.000000	1.230657	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-2.631234	-Inf	-Inf	-61.526753	0.000000	0.000000
6.363636	0.491263	0.000000	0.000000	-0.813878	0.000000	0.000000	1.000000	NaN	NaN	0.008622	-0.000000	-0.000000	1.205309	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-6.173718	-Inf	-Inf	-46.631802	0.000000	0.000000
6.454545	0.359227	0.000000	0.000000	-0.397314	0.000000	0.000000	1.000000	NaN	NaN	0.006764	-0.000000	-0.000000	1.336559	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-8.892621	-Inf	-Inf	-22.764434	0.000000	0.000000
6.545455	0.333121	-0.000000	-0.000000	0.167377	-0.000000	-0.000000	1.000000	NaN	NaN	0.006185	-0.000000	-0.000000	1.615937	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-9.547961	-Inf	-Inf	9.590013	-0.000000	-0.000000
6.636364	0.417329	-0.000000	-0.000000	0.674480	-0.000000	-0.000000	1.000000	NaN	NaN	0.007023	-0.000000	-0.000000	1.837726	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-7.590424	-Inf	-Inf	38.644870	-0.000000	-0.000000
6.727273	0.612976	-0.000000	-0.000000	1.020330	-0.000000	-0.000000	1.000000	NaN	NaN	0.008455	-0.000000	-0.000000	1.898262	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-4.251124	-Inf	-Inf	58.460574	-0.000000	-0.000000
6.818182	1.003648	-0.000000	-0.000000	1.260650	-0.000000	-0.000000	1.000000	NaN	NaN	0.009771	-0.000000	-0.000000	1.853269	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.031631	-Inf	-Inf	72.229947	-0.000000	-0.000000
6.909091	2.125267	-0.000000	-0.000000	1.450549	-0.000000	-0.000000	1.000000	NaN	NaN	0.010640	-0.000000	-0.000000	1.757854	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	6.548271	-Inf	-Inf	83.110328	-0.000000	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010944	-0.000000	-0.000000	1.643302	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	2.189706	0.000000	0.000000	-1.349174	0.000000	0.000000	1.000000	NaN	NaN	0.010682	-0.000000	-0.000000	1.529096	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	6.807717	-Inf	-Inf	-77.301980	0.000000	0.000000
7.181818	1.074742	0.000000	0.000000	-1.161360	0.000000	0.000000	1.000000	NaN	NaN	0.009934	-0.000000	-0.000000	1.431596	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.626081	-Inf	-Inf	-66.541050	0.000000	0.000000
7.272727	0.693721	0.000000	0.000000	-0.938073	0.000000	0.000000	1.000000	NaN	NaN	0.008851	-0.000000	-0.000000	1.369569	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-3.176298	-Inf	-Inf	-53.747638	0.000000	0.000000
7.363636	0.505480	0.000000	0.000000	-0.655173	0.000000	0.000000	1.000000	NaN	NaN	0.007667	-0.000000	-0.000000	1.367156	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.925913	-Inf	-Inf	-37.538627	0.000000	0.000000
7.454545	0.411196	0.000000	0.000000	-0.290359	0.000000	0.000000	1.000000	NaN	NaN	0.006704	-0.000000	-0.000000	1.446656	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-7.719033	-Inf	-Inf	-16.636355	0.000000	0.000000
7.545455	0.391622	-0.000000	-0.000000	0.142662	-0.000000	-0.000000	1.000000	NaN	NaN	0.006308	-0.000000	-0.000000	1.594364	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-8.142659	-Inf	-Inf	8.173943	-0.000000	-0.000000
7.636364	0.451483	-0.000000	-0.000000	0.568607	-0.000000	-0.000000	1.000000	NaN	NaN	0.006603	-0.000000	-0.000000	1.734995	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-6.907168	-Inf	-Inf	32.578781	-0.000000	-0.000000
7.727273	0.612201	-0.000000	-0.000000	0.920718	-0.000000	-0.000000	1.000000	NaN	NaN	0.007352	-0.000000	-0.000000	1.801792	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-4.262115	-Inf	-Inf	52.753231	-0.000000	-0.000000
7.818182	0.963747	-0.000000	-0.000000	1.195658	-0.000000	-0.000000	1.000000	NaN	NaN	0.008183	-0.000000	-0.000000	1.791418	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.320737	-Inf	-Inf	68.506172	-0.000000	-0.000000
7.909091	2.015308	-0.000000	-0.000000	1.419006	-0.000000	-0.000000	1.000000	NaN	NaN	0.008814	-0.000000	-0.000000	1.729453	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	6.086830	-Inf	-Inf	81.303072	-0.000000	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009087	-0.000000	-0.000000	1.641154	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	2.092219	0.000000	0.000000	-1.334427	0.000000	0.000000	1.000000	NaN	NaN	0.008945	-0.000000	-0.000000	1.546985	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	6.412144	-Inf	-Inf	-76.457016	0.000000	0.000000
8.181818	1.038054	0.000000	0.000000	-1.130534	0.000000	0.000000	1.000000	NaN	NaN	0.008422	-0.000000	-0.000000	1.465564	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.324395	-Inf	-Inf	-64.774850	0.000000	0.000000
8.272727	0.680640	0.000000	0.000000	-0.893871	0.000000	0.000000	1.000000	NaN	NaN	0.007635	-0.000000	-0.000000	1.416913	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-3.341651	-Inf	-Inf	-51.215052	0.000000	0.000000
8.363636	0.507866	0.000000	0.000000	-0.602852	0.000000	0.000000	1.000000	NaN	NaN	0.006782	-0.000000	-0.000000	1.422618	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-5.885012	-Inf	-Inf	-34.540893	0.000000	0.000000
