0.909091	0.631283	0.000605	-0.000000	-0.081725	-0.583662	-0.000000	1.000000	1.000000	NaN	0.024019	2.301833E-5	-0.000000	0.206731	-0.295206	-0.000000	0.000581	0.000000	1.143104	0.000000	-3.995521	-64.365003	-Inf	-4.682478	-33.441346	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002705	2.374564E-5	0.000000	-2.712729	-0.952860	0.000000	0.000704	0.000000	1.085908	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	0.757238	0.000773	-0.000000	0.033442	1.813323	-0.000000	1.000000	1.000000	NaN	0.024009	2.452046E-5	0.000000	2.892863	-1.610441	0.000000	0.000776	0.000000	0.879706	0.000000	-2.415351	-62.232287	-Inf	1.916088	103.895779	-0.000000
1.181818	0.726052	0.000451	-0.000000	0.000423	1.441143	-0.000000	1.000000	1.000000	NaN	0.040777	2.533714E-5	0.000000	2.574530	-2.267935	0.000000	0.000874	0.000000	0.820848	0.000000	-2.780647	-66.913906	-Inf	0.024240	82.571424	-0.000000
1.272727	0.712874	0.000359	-0.000000	-0.016470	1.069065	-0.000000	1.000000	1.000000	NaN	0.051970	2.618966E-5	0.000000	2.272323	-2.925327	0.000000	0.001023	-0.000000	0.721409	-0.000000	-2.939740	-68.892152	-Inf	-0.943689	61.252904	-0.000000
1.363636	0.707529	0.000331	-0.000000	-0.027046	0.697104	-0.000000	1.000000	1.000000	NaN	0.057944	2.707166E-5	0.000000	1.976433	2.700584	0.000000	0.001100	-0.000000	0.621735	-0.000000	-3.005115	-69.614946	-Inf	-1.549646	39.941131	-0.000000
1.454545	0.702212	0.000335	-0.000000	-0.039021	0.325278	-0.000000	1.000000	1.000000	NaN	0.058667	2.797649E-5	0.000000	1.679144	2.043444	0.000000	0.001190	-0.000000	0.531206	-0.000000	-3.070630	-69.502632	-Inf	-2.235754	18.637080	-0.000000
1.545455	0.694557	0.000368	-0.000000	-0.056208	-0.046394	-0.000000	1.000000	1.000000	NaN	0.054614	2.889719E-5	-0.000000	1.376644	1.386457	-0.000000	0.001332	-0.000000	0.496030	-0.000000	-3.165839	-68.694807	-Inf	-3.220490	-2.658204	-0.000000
1.636364	0.688494	0.000437	-0.000000	-0.073608	-0.417895	-0.000000	1.000000	1.000000	NaN	0.046987	2.982660E-5	-0.000000	1.073930	0.729643	-0.000000	0.001387	-0.000000	0.347514	-0.000000	-3.241994	-67.189555	-Inf	-4.217411	-23.943602	-0.000000
1.727273	0.674117	0.000573	-0.000000	-0.102822	-0.789201	-0.000000	1.000000	1.000000	NaN	0.036212	3.075732E-5	-0.000000	0.759403	0.073023	-0.000000	0.001468	0.000000	0.282492	0.000000	-3.425297	-64.843285	-Inf	-5.891244	-45.217911	-0.000000
1.818182	0.643841	0.000868	-0.000000	-0.155353	-1.160292	-0.000000	1.000000	1.000000	NaN	0.023504	3.168181E-5	-0.000000	0.421557	-0.583381	-0.000000	0.001629	0.000000	0.223004	0.000000	-3.824433	-61.231151	-Inf	-8.901089	-66.479832	-0.000000
1.909091	0.582056	0.001799	-0.000000	-0.323140	-1.531142	-0.000000	1.000000	1.000000	NaN	0.010546	3.259238E-5	-0.000000	-0.031543	-1.239545	-0.000000	0.001635	0.000000	0.051905	0.000000	-4.700709	-54.899812	-Inf	-18.514551	-87.727955	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004135	3.348127E-5	0.000000	-2.491538	-1.895441	0.000000	0.001854	0.000000	0.037322	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	0.919728	0.002076	-0.000000	0.110782	0.869584	-0.000000	1.000000	1.000000	NaN	0.015215	3.434066E-5	0.000000	2.973344	-2.551039	0.000000	0.001871	0.000000	-0.112348	0.000000	-0.726810	-53.655800	-Inf	6.347317	49.823489	-0.000000
2.181818	0.817628	0.001156	-0.000000	0.017245	0.499628	-0.000000	1.000000	1.000000	NaN	0.024874	3.516274E-5	0.000000	2.594493	3.076877	0.000000	0.002065	0.000000	-0.169376	0.000000	-1.748881	-58.742092	-Inf	0.988054	28.626597	-0.000000
2.272727	0.783253	0.000880	-0.000000	-0.024892	0.130038	-0.000000	1.000000	1.000000	NaN	0.031976	3.593974E-5	0.000000	2.267043	2.421973	0.000000	0.002153	-0.000000	-0.283880	-0.000000	-2.121959	-61.107061	-Inf	-1.426185	7.450637	-0.000000
2.363636	0.764703	0.000776	-0.000000	-0.058291	-0.239147	-0.000000	1.000000	1.000000	NaN	0.036131	3.666396E-5	0.000000	1.948329	1.767474	0.000000	0.002233	-0.000000	-0.339800	-0.000000	-2.330145	-62.202868	-Inf	-3.339854	-13.702100	-0.000000
2.454545	0.748464	0.000754	-0.000000	-0.087511	-0.607882	-0.000000	1.000000	1.000000	NaN	0.037056	3.732786E-5	0.000000	1.633796	1.113426	0.000000	0.002373	-0.000000	-0.448718	-0.000000	-2.516587	-62.453014	-Inf	-5.014018	-34.829053	-0.000000
2.545455	0.733525	0.000794	-0.000000	-0.122554	-0.976116	-0.000000	1.000000	1.000000	NaN	0.035019	3.792406E-5	-0.000000	1.313440	0.459877	-0.000000	0.002428	-0.000000	-0.519372	-0.000000	-2.691706	-61.999500	-Inf	-7.021812	-55.927341	-0.000000
2.636364	0.715523	0.000908	-0.000000	-0.166796	-1.343794	-0.000000	1.000000	1.000000	NaN	0.030310	3.844544E-5	-0.000000	0.983884	-0.193114	-0.000000	0.002484	-0.000000	-0.590454	-0.000000	-2.907533	-60.842285	-Inf	-9.556679	-76.993709	-0.000000
2.727273	0.689046	0.001143	-0.000000	-0.229157	-1.710850	-0.000000	1.000000	1.000000	NaN	0.023442	3.888514E-5	-0.000000	0.636209	-0.845484	-0.000000	0.002536	0.000000	-0.704399	0.000000	-3.235030	-58.839294	-Inf	-13.129731	-98.024460	-0.000000
2.818182	0.637612	0.001666	0.000000	-0.356568	-2.077210	0.000000	1.000000	1.000000	NaN	0.015017	3.923665E-5	0.000000	0.223484	-1.497158	0.000000	0.002683	0.000000	-0.720194	0.000000	-3.908870	-55.566945	-Inf	-20.429870	-119.015378	0.000000
2.909091	0.573787	0.003322	0.000000	-0.774062	-2.442791	0.000000	1.000000	1.000000	NaN	0.006822	3.949388E-5	0.000000	-0.479324	-2.148053	0.000000	0.002559	0.000000	-0.894907	0.000000	-4.824988	-49.572994	-Inf	-44.350487	-139.961628	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005859	3.965118E-5	0.000000	-2.473184	-2.798071	0.000000	0.002808	0.000000	-0.863244	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.187347	0.003548	-0.000000	0.177987	-0.029618	-0.000000	1.000000	1.000000	NaN	0.013287	3.970344E-5	0.000000	3.043690	2.836086	0.000000	0.002733	0.000000	-1.045673	0.000000	1.491552	-49.000463	-Inf	10.197884	-1.696968	-0.000000
3.181818	0.969780	0.001900	-0.000000	0.031769	-0.392212	-0.000000	1.000000	1.000000	NaN	0.020231	3.964618E-5	0.000000	2.612159	2.188178	0.000000	0.002794	0.000000	-1.071874	0.000000	-0.266538	-54.422661	-Inf	1.820247	-22.472106	-0.000000
3.272727	0.895755	0.001392	-0.000000	-0.044784	-0.753533	-0.000000	1.000000	1.000000	NaN	0.025396	3.947559E-5	0.000000	2.250293	1.541543	0.000000	0.002815	-0.000000	-1.170085	-0.000000	-0.956217	-57.124816	-Inf	-2.565913	-43.174281	-0.000000
3.363636	0.855350	0.001180	-0.000000	-0.103923	-1.113401	-0.000000	1.000000	1.000000	NaN	0.028399	3.918868E-5	0.000000	1.905840	0.896362	0.000000	0.002850	-0.000000	-1.239615	-0.000000	-1.357124	-58.559957	-Inf	-5.954338	-63.793175	-0.000000
3.454545	0.827575	0.001102	-0.000000	-0.157613	-1.471602	-0.000000	1.000000	1.000000	NaN	0.029112	3.878337E-5	0.000000	1.566835	0.252847	0.000000	0.002706	-0.000000	-1.359376	-0.000000	-1.643854	-59.152451	-Inf	-9.030582	-84.316598	-0.000000
3.545455	0.798764	0.001116	0.000000	-0.225776	-1.827884	0.000000	1.000000	1.000000	NaN	0.027378	3.825866E-5	0.000000	1.213359	-0.388749	0.000000	0.002726	0.000000	-1.352593	0.000000	-1.951628	-59.045157	-Inf	-12.936007	-104.730067	0.000000
3.636364	0.769749	0.001225	0.000000	-0.304756	-2.181946	0.000000	1.000000	1.000000	NaN	0.023640	3.761476E-5	0.000000	0.849066	-1.028125	0.000000	0.002675	0.000000	-1.499961	0.000000	-2.273022	-58.238866	-Inf	-17.461205	-125.016291	0.000000
3.727273	0.731616	0.001480	0.000000	-0.436989	-2.533424	0.000000	1.000000	1.000000	NaN	0.018213	3.685336E-5	0.000000	0.431519	-1.664917	0.000000	0.002445	0.000000	-1.535254	0.000000	-2.714340	-56.592265	-Inf	-25.037625	-145.154524	0.000000
3.818182	0.674572	0.002070	0.000000	-0.695576	-2.881884	0.000000	1.000000	1.000000	NaN	0.011727	3.597789E-5	0.000000	-0.112382	-2.298690	0.000000	0.002543	0.000000	-1.545554	0.000000	-3.419433	-53.682413	-Inf	-39.853546	-165.119774	0.000000
3.909091	0.776096	0.003955	0.000000	-1.404706	3.056389	0.000000	1.000000	1.000000	NaN	0.006867	3.499389E-5	0.000000	-1.106826	-2.928916	0.000000	0.002287	0.000000	-1.701011	0.000000	-2.201688	-48.057474	-Inf	-80.483706	175.118175	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008688	3.390946E-5	0.000000	-2.494911	2.728227	0.000000	0.002231	0.000000	-1.650689	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	1.711188	0.003872	-0.000000	0.210748	-0.761701	-0.000000	1.000000	1.000000	NaN	0.014468	3.273593E-5	0.000000	3.079593	2.107145	0.000000	0.002162	0.000000	-1.765941	0.000000	4.665955	-48.241963	-Inf	12.074958	-43.642228	-0.000000
4.181818	1.265567	0.001984	-0.000000	0.022389	-1.091579	-0.000000	1.000000	1.000000	NaN	0.020088	3.148862E-5	0.000000	2.605920	1.491953	0.000000	0.001930	0.000000	-1.795567	0.000000	2.045703	-54.049926	-Inf	1.282767	-62.542847	-0.000000
4.272727	1.113191	0.001390	-0.000000	-0.104354	-1.414453	-0.000000	1.000000	1.000000	NaN	0.024174	3.018792E-5	0.000000	2.193863	0.883765	0.000000	0.001889	-0.000000	-1.805444	-0.000000	0.931397	-57.138925	-Inf	-5.979065	-81.042175	-0.000000
4.363636	1.034094	0.001128	-0.000000	-0.204452	-1.729021	-0.000000	1.000000	1.000000	NaN	0.026466	2.886065E-5	0.000000	1.808452	0.283883	0.000000	0.001666	-0.000000	-1.861694	-0.000000	0.291202	-58.956368	-Inf	-11.714257	-99.065615	-0.000000
4.454545	0.973605	0.001010	-0.000000	-0.308597	-2.033816	-0.000000	1.000000	1.000000	NaN	0.026561	2.754163E-5	0.000000	1.418993	-0.306225	0.000000	0.001525	0.000000	-1.861618	0.000000	-0.232347	-59.917434	-Inf	-17.681298	-116.529045	-0.000000
4.545455	0.919866	0.000983	0.000000	-0.431603	-2.327288	0.000000	1.000000	1.000000	NaN	0.024593	2.627548E-5	0.000000	1.010674	-0.885012	0.000000	0.001353	0.000000	-1.817336	0.000000	-0.725512	-60.150745	-Inf	-24.729003	-133.343796	0.000000
4.636364	0.863046	0.001043	0.000000	-0.588271	-2.608013	0.000000	1.000000	1.000000	NaN	0.020789	2.511817E-5	0.000000	0.568692	-1.451050	0.000000	0.001240	0.000000	-1.831545	0.000000	-1.279318	-59.636184	-Inf	-33.705462	-149.428112	0.000000
4.727273	0.811089	0.001230	0.000000	-0.848124	-2.875049	0.000000	1.000000	1.000000	NaN	0.015920	2.413749E-5	0.000000	0.023525	-2.003400	0.000000	0.001012	0.000000	-1.721006	0.000000	-1.818630	-58.203697	-Inf	-48.593952	-164.728167	0.000000
4.818182	0.804456	0.001699	0.000000	-1.325764	-3.128493	0.000000	1.000000	1.000000	NaN	0.011083	2.341111E-5	0.000000	-0.739428	-2.542158	0.000000	0.001020	0.000000	-1.585004	0.000000	-1.889950	-55.394277	-Inf	-75.960657	-179.249444	0.000000
4.909091	1.443056	0.003267	0.000000	-2.109512	2.913095	0.000000	1.000000	1.000000	NaN	0.010168	2.302072E-5	0.000000	-1.808490	-3.069069	0.000000	0.000827	0.000000	-1.515736	0.000000	3.185664	-49.716559	-Inf	-120.866135	166.908044	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013736	2.304140E-5	0.000000	-2.746768	2.695293	0.000000	0.000849	0.000000	-1.209915	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	2.764494	0.003463	0.000000	0.051301	-0.692902	0.000000	1.000000	1.000000	NaN	0.018783	2.352864E-5	-0.000000	2.923288	2.179085	-0.000000	0.000859	0.000000	-1.105036	0.000000	8.832312	-49.211141	-Inf	2.939321	-39.700350	0.000000
5.181818	1.814362	0.001913	0.000000	-0.163060	-0.927271	0.000000	1.000000	1.000000	NaN	0.023241	2.450803E-5	-0.000000	2.423613	1.659402	-0.000000	0.000897	0.000000	-0.890603	0.000000	5.174478	-54.364621	-Inf	-9.342677	-53.128700	0.000000
5.272727	1.478722	0.001476	0.000000	-0.332311	-1.170400	0.000000	1.000000	1.000000	NaN	0.026022	2.597286E-5	-0.000000	1.969048	1.130959	-0.000000	0.001026	0.000000	-0.724423	0.000000	3.397728	-56.618727	-Inf	-19.040031	-67.058999	0.000000
5.363636	1.288372	0.001339	0.000000	-0.485119	-1.425773	0.000000	1.000000	1.000000	NaN	0.026826	2.789028E-5	-0.000000	1.530927	0.590273	-0.000000	0.001163	-0.000000	-0.648686	-0.000000	2.200826	-57.461355	-Inf	-27.795273	-81.690769	0.000000
5.454545	1.148604	0.001356	0.000000	-0.652414	-1.694876	0.000000	1.000000	1.000000	NaN	0.025591	3.021208E-5	-0.000000	1.078318	0.035856	-0.000000	0.001286	-0.000000	-0.564130	-0.000000	1.203407	-57.354653	-Inf	-37.380581	-97.109246	0.000000
5.545455	1.023554	0.001501	-0.000000	-0.858828	-1.977626	-0.000000	1.000000	1.000000	NaN	0.022431	3.288478E-5	-0.000000	0.586590	-0.532208	-0.000000	0.001473	-0.000000	-0.480229	-0.000000	0.202216	-56.474808	-Inf	-49.207236	-113.309651	-0.000000
5.636364	0.915884	0.001810	-0.000000	-1.141883	-2.272989	-0.000000	1.000000	1.000000	NaN	0.018148	3.585652E-5	-0.000000	0.018222	-1.112885	-0.000000	0.001659	0.000000	-0.476160	0.000000	-0.763191	-54.848300	-Inf	-65.425054	-130.232690	-0.000000
5.727273	0.870170	0.002412	-0.000000	-1.600294	-2.579504	-0.000000	1.000000	1.000000	NaN	0.014098	3.908039E-5	-0.000000	-0.725503	-1.704713	-0.000000	0.001787	0.000000	-0.428930	0.000000	-1.207915	-52.351766	-Inf	-91.690068	-147.794669	-0.000000
5.818182	1.106884	0.003727	-0.000000	-2.270696	-2.895624	-0.000000	1.000000	1.000000	NaN	0.012628	4.251544E-5	-0.000000	-1.681219	-2.306147	-0.000000	0.002060	0.000000	-0.378664	0.000000	0.882041	-48.573854	-Inf	-130.101311	-165.907058	-0.000000
5.909091	2.588901	0.007880	-0.000000	-2.873958	3.063282	-0.000000	1.000000	1.000000	NaN	0.015155	4.612640E-5	-0.000000	-2.569795	-2.915740	-0.000000	0.002202	0.000000	-0.423803	0.000000	8.262308	-42.069710	-Inf	-164.665687	175.513131	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.019440	4.988281E-5	-0.000000	3.019827	2.750971	-0.000000	0.002422	0.000000	-0.332181	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	4.077463	0.009466	0.000000	-0.404757	-0.746428	0.000000	1.000000	1.000000	NaN	0.023156	5.375820E-5	-0.000000	2.470372	2.128701	-0.000000	0.002738	0.000000	-0.385423	0.000000	12.207801	-40.476608	-Inf	-23.190848	-42.767157	0.000000
6.181818	2.378750	0.005376	0.000000	-0.618631	-1.088270	0.000000	1.000000	1.000000	NaN	0.025542	5.772920E-5	-0.000000	1.971184	1.501544	-0.000000	0.002838	0.000000	-0.357373	0.000000	7.526974	-45.390362	-Inf	-35.444954	-62.353295	0.000000
6.272727	1.741882	0.004176	0.000000	-0.814853	-1.434246	0.000000	1.000000	1.000000	NaN	0.025767	6.177487E-5	-0.000000	1.489648	0.870255	-0.000000	0.003226	-0.000000	-0.331767	-0.000000	4.820373	-47.584630	-Inf	-46.687618	-82.176264	0.000000
6.363636	1.374124	0.003754	0.000000	-1.013098	-1.783734	0.000000	1.000000	1.000000	NaN	0.024116	6.587618E-5	-0.000000	1.006090	0.235453	-0.000000	0.003421	-0.000000	-0.368291	-0.000000	2.760517	-48.511092	-Inf	-58.046217	-102.200445	0.000000
6.454545	1.099777	0.003719	0.000000	-1.253464	-2.136221	0.000000	1.000000	1.000000	NaN	0.020707	7.001558E-5	-0.000000	0.480409	-0.402347	-0.000000	0.003684	-0.000000	-0.344064	-0.000000	0.826094	-48.592399	-Inf	-71.818200	-122.396435	0.000000
6.545455	0.883231	0.003995	-0.000000	-1.581692	-2.491281	-0.000000	1.000000	1.000000	NaN	0.016399	7.417669E-5	-0.000000	-0.133132	-1.042722	-0.000000	0.003964	0.000000	-0.330987	0.000000	-1.078512	-47.969478	-Inf	-90.624262	-142.739912	-0.000000
6.636364	0.750681	0.004655	-0.000000	-2.081886	-2.848564	-0.000000	1.000000	1.000000	NaN	0.012633	7.834406E-5	-0.000000	-0.918640	-1.685318	-0.000000	0.004364	0.000000	-0.342994	0.000000	-2.490887	-46.641093	-Inf	-119.283264	-163.210686	-0.000000
6.727273	0.852932	0.005981	-0.000000	-2.767688	3.075411	-0.000000	1.000000	1.000000	NaN	0.011765	8.250304E-5	-0.000000	-1.889755	-2.329842	-0.000000	0.004538	0.000000	-0.346575	0.000000	-1.381710	-44.463899	-Inf	-158.576824	176.208075	-0.000000
6.818182	1.449682	0.008899	-0.000000	2.922280	2.714519	-0.000000	1.000000	1.000000	NaN	0.014114	8.663960E-5	-0.000000	-2.768287	-2.976048	-0.000000	0.004943	0.000000	-0.279933	0.000000	3.225452	-41.013014	-Inf	167.434307	155.530465	-0.000000
6.909091	3.461730	0.018124	-0.000000	2.550218	2.352151	-0.000000	1.000000	1.000000	NaN	0.017332	9.074030E-5	-0.000000	2.857523	2.659456	-0.000000	0.005605	0.000000	-0.347522	0.000000	10.785865	-34.834874	-Inf	146.116716	134.768349	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.020078	9.479220E-5	-0.000000	2.307873	2.010476	-0.000000	0.005571	0.000000	-0.286419	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	4.284871	0.020250	0.000000	-1.061968	-1.517926	0.000000	1.000000	1.000000	NaN	0.020903	9.878282E-5	-0.000000	1.816302	1.360344	-0.000000	0.006676	0.000000	-0.271207	0.000000	12.638754	-33.871666	-Inf	-60.846310	-86.970769	0.000000
7.181818	2.183065	0.011111	0.000000	-1.243514	-1.883768	0.000000	1.000000	1.000000	NaN	0.020178	0.000103	-0.000000	1.349442	0.709188	-0.000000	0.006915	-0.000000	-0.308081	-0.000000	6.781332	-39.084678	-Inf	-71.248133	-107.931955	0.000000
7.272727	1.383740	0.008350	0.000000	-1.433101	-2.250524	0.000000	1.000000	1.000000	NaN	0.017655	0.000107	-0.000000	0.874542	0.057118	-0.000000	0.007713	-0.000000	-0.260374	-0.000000	2.821087	-41.566592	-Inf	-82.110617	-128.945547	0.000000
7.363636	0.919923	0.007270	0.000000	-1.651458	-2.618101	0.000000	1.000000	1.000000	NaN	0.013953	0.000110	-0.000000	0.370871	-0.595772	-0.000000	0.008457	0.000000	-0.279542	0.000000	-0.724973	-42.769049	-Inf	-94.621547	-150.006155	0.000000
7.454545	0.593487	0.006986	0.000000	-1.973791	-2.986417	0.000000	1.000000	1.000000	NaN	0.009676	0.000114	-0.000000	-0.236776	-1.249402	-0.000000	0.009630	0.000000	-0.280523	0.000000	-4.531778	-43.115012	-Inf	-113.089905	-171.109114	0.000000
7.545455	0.397574	0.007290	-0.000000	-2.593890	2.927783	-0.000000	1.000000	1.000000	NaN	0.006404	0.000117	-0.000000	-1.142188	-1.903700	-0.000000	0.010050	0.000000	-0.293662	0.000000	-8.011642	-42.745923	-Inf	-148.618928	167.749633	-0.000000
7.636364	0.427637	0.008259	-0.000000	2.784358	2.558192	-0.000000	1.000000	1.000000	NaN	0.006254	0.000121	-0.000000	-2.332440	-2.558605	-0.000000	0.011811	0.000000	-0.264464	0.000000	-7.378495	-41.661166	-Inf	159.531952	146.573624	-0.000000
7.727273	0.728335	0.010330	-0.000000	2.239593	2.188049	-0.000000	1.000000	1.000000	NaN	0.008746	0.000124	-0.000000	3.120667	3.069123	-0.000000	0.013062	0.000000	-0.332854	0.000000	-2.753379	-39.718062	-Inf	128.319221	125.365960	-0.000000
7.818182	1.329604	0.014975	-0.000000	1.964532	1.817400	-0.000000	1.000000	1.000000	NaN	0.011289	0.000127	-0.000000	2.560292	2.413160	-0.000000	0.013496	0.000000	-0.287738	0.000000	2.474445	-36.492399	-Inf	112.559389	104.129366	-0.000000
7.909091	2.875840	0.029747	-0.000000	1.799687	1.446289	-0.000000	1.000000	1.000000	NaN	0.012578	0.000130	-0.000000	2.110133	1.756735	-0.000000	0.018531	0.000000	-0.292510	0.000000	9.175295	-30.531269	-Inf	103.114468	82.866246	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.013025	0.000133	-0.000000	1.722381	1.099884	-0.000000	0.016448	0.000000	-0.423262	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	2.774644	0.031696	0.000000	-1.528858	-2.438771	0.000000	1.000000	1.000000	NaN	0.011863	0.000136	-0.000000	1.352554	0.442640	-0.000000	0.023093	-0.000000	-0.191037	-0.000000	8.864144	-29.979915	-Inf	-87.597100	-139.731302	0.000000
