0.909091	0.928358	0.010720	-0.000000	0.318681	1.510939	-0.000000	1.000000	1.000000	NaN	0.035322	0.000408	-0.000000	0.607136	1.799395	-0.000000	0.013529	0.000000	2.938777	0.000000	-0.645687	-39.395925	-Inf	18.259076	86.570448	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007959	0.000438	0.000000	1.784181	0.900557	0.000000	0.010280	0.000000	2.929485	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.004792	0.017041	-0.000000	-0.284417	-2.705926	-0.000000	1.000000	1.000000	NaN	0.031858	0.000540	0.000000	2.575003	0.153495	0.000000	0.017941	0.000000	3.007850	0.000000	0.041521	-35.369972	-Inf	-16.295916	-155.038116	-0.000000
1.181818	0.949077	0.011455	-0.000000	-0.139228	-3.051878	-0.000000	1.000000	1.000000	NaN	0.053303	0.000643	0.000000	2.434879	-0.477772	0.000000	0.019978	0.000000	2.672213	0.000000	-0.453973	-38.820170	-Inf	-7.977174	-174.859755	-0.000000
1.272727	0.945553	0.009649	-0.000000	-0.080822	2.934666	-0.000000	1.000000	1.000000	NaN	0.068932	0.000703	0.000000	2.207971	-1.059726	0.000000	0.019911	-0.000000	2.508885	-0.000000	-0.486283	-40.309914	-Inf	-4.630776	168.143971	-0.000000
1.363636	0.940247	0.008595	-0.000000	-0.055518	2.652635	-0.000000	1.000000	1.000000	NaN	0.077002	0.000704	0.000000	1.947962	-1.627071	0.000000	0.021252	-0.000000	2.429463	-0.000000	-0.535165	-41.314998	-Inf	-3.180921	151.984774	-0.000000
1.454545	0.928255	0.007781	-0.000000	-0.032193	2.363269	-0.000000	1.000000	1.000000	NaN	0.077552	0.000650	0.000000	1.685973	-2.201750	0.000000	0.024830	-0.000000	2.220238	-0.000000	-0.646655	-42.179160	-Inf	-1.844519	135.405356	-0.000000
1.545455	0.929882	0.007172	-0.000000	-0.013586	2.040824	-0.000000	1.000000	1.000000	NaN	0.073118	0.000564	-0.000000	1.419266	-2.809509	-0.000000	0.020596	-0.000000	2.081362	-0.000000	-0.631441	-42.887277	-Inf	-0.778398	116.930610	-0.000000
1.636364	0.922492	0.006991	-0.000000	0.003936	1.647986	-0.000000	1.000000	1.000000	NaN	0.062957	0.000477	-0.000000	1.151474	2.795524	-0.000000	0.020783	-0.000000	2.067156	-0.000000	-0.700752	-43.109066	-Inf	0.225530	94.422638	-0.000000
1.727273	0.910363	0.007915	-0.000000	0.026326	1.157212	-0.000000	1.000000	1.000000	NaN	0.048902	0.000425	-0.000000	0.888550	2.019436	-0.000000	0.020814	0.000000	2.111268	0.000000	-0.815706	-42.031289	-Inf	1.508359	66.303360	-0.000000
1.818182	0.896064	0.011878	-0.000000	0.085336	0.617821	-0.000000	1.000000	1.000000	NaN	0.032712	0.000434	-0.000000	0.662247	1.194732	-0.000000	0.024682	0.000000	2.011551	0.000000	-0.953223	-38.505454	-Inf	4.889398	35.398556	-0.000000
1.909091	0.868380	0.027281	-0.000000	0.241776	0.129942	-0.000000	1.000000	1.000000	NaN	0.015733	0.000494	-0.000000	0.533373	0.421539	-0.000000	0.031047	0.000000	1.740542	0.000000	-1.225808	-31.282815	-Inf	13.852724	7.445124	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003860	0.000572	0.000000	2.317377	-0.274756	0.000000	0.023193	0.000000	1.849329	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.064736	0.038238	-0.000000	-0.241302	2.495629	-0.000000	1.000000	1.000000	NaN	0.017613	0.000633	0.000000	2.621260	-0.924995	0.000000	0.045486	0.000000	1.586233	0.000000	0.544838	-28.350007	-Inf	-13.825570	142.988989	-0.000000
2.181818	0.994033	0.021479	-0.000000	-0.119570	2.144662	-0.000000	1.000000	1.000000	NaN	0.030240	0.000653	0.000000	2.457678	-1.561275	0.000000	0.035505	0.000000	1.264589	0.000000	-0.051985	-33.359725	-Inf	-6.850883	122.880057	-0.000000
2.272727	0.977786	0.015402	-0.000000	-0.085745	1.783325	-0.000000	1.000000	1.000000	NaN	0.039918	0.000629	0.000000	2.206190	-2.207926	0.000000	0.037248	-0.000000	1.201303	-0.000000	-0.195123	-36.248535	-Inf	-4.912825	102.176993	-0.000000
2.363636	0.958512	0.012048	-0.000000	-0.060263	1.389562	-0.000000	1.000000	1.000000	NaN	0.045288	0.000569	0.000000	1.946358	-2.887003	0.000000	0.042128	-0.000000	0.904320	-0.000000	-0.368045	-38.381571	-Inf	-3.452810	79.616011	-0.000000
2.454545	0.954679	0.010080	-0.000000	-0.041217	0.942625	-0.000000	1.000000	1.000000	NaN	0.047265	0.000499	0.000000	1.680090	2.663933	0.000000	0.036881	-0.000000	0.706839	-0.000000	-0.402856	-39.930697	-Inf	-2.361566	54.008460	-0.000000
2.545455	0.948525	0.009376	-0.000000	-0.028422	0.439940	-0.000000	1.000000	1.000000	NaN	0.045283	0.000448	-0.000000	1.407571	1.875934	-0.000000	0.035081	-0.000000	0.529676	-0.000000	-0.459025	-40.559977	-Inf	-1.628487	25.206727	-0.000000
2.636364	0.940408	0.010234	-0.000000	-0.024887	-0.074036	-0.000000	1.000000	1.000000	NaN	0.039836	0.000434	-0.000000	1.125793	1.076644	-0.000000	0.031324	-0.000000	0.543176	-0.000000	-0.533675	-39.798721	-Inf	-1.425922	-4.241954	-0.000000
2.727273	0.929354	0.013274	-0.000000	-0.002830	-0.533786	-0.000000	1.000000	1.000000	NaN	0.031618	0.000452	-0.000000	0.862535	0.331580	-0.000000	0.033644	-0.000000	0.347587	-0.000000	-0.636376	-37.539758	-Inf	-0.162175	-30.583707	-0.000000
2.818182	0.912637	0.020447	0.000000	0.012883	-0.919016	0.000000	1.000000	1.000000	NaN	0.021495	0.000482	0.000000	0.592935	-0.338964	0.000000	0.029419	0.000000	0.299342	0.000000	-0.794040	-33.787583	-Inf	0.738153	-52.655740	0.000000
2.909091	0.852169	0.042436	0.000000	0.078990	-1.252112	0.000000	1.000000	1.000000	NaN	0.010132	0.000505	0.000000	0.373729	-0.957373	0.000000	0.031104	0.000000	0.048588	0.000000	-1.389486	-27.445329	-Inf	4.525796	-71.740711	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002593	0.000509	0.000000	2.908627	-1.554700	0.000000	0.025522	0.000000	0.373908	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.110218	0.043686	-0.000000	-0.106706	1.260408	-0.000000	1.000000	1.000000	NaN	0.012424	0.000489	0.000000	2.758998	-2.157073	0.000000	0.040646	0.000000	-0.168992	0.000000	0.908164	-27.193169	-Inf	-6.113798	72.216068	-0.000000
3.181818	1.061336	0.021528	-0.000000	-0.057248	0.916826	-0.000000	1.000000	1.000000	NaN	0.022140	0.000449	0.000000	2.523141	-2.785969	0.000000	0.028263	0.000000	-0.135668	0.000000	0.517058	-33.339895	-Inf	-3.280096	52.530266	-0.000000
3.272727	1.031465	0.014151	-0.000000	-0.060098	0.528798	-0.000000	1.000000	1.000000	NaN	0.029243	0.000401	0.000000	2.234978	2.823875	0.000000	0.033633	-0.000000	-0.189547	-0.000000	0.269093	-36.984393	-Inf	-3.443353	30.297921	-0.000000
3.363636	1.020704	0.010917	-0.000000	-0.049486	0.090691	-0.000000	1.000000	1.000000	NaN	0.033889	0.000362	0.000000	1.960276	2.100454	0.000000	0.028848	-0.000000	-0.392325	-0.000000	0.177994	-39.238040	-Inf	-2.835346	5.196227	-0.000000
3.454545	1.009323	0.009879	-0.000000	-0.050535	-0.370832	-0.000000	1.000000	1.000000	NaN	0.035506	0.000348	0.000000	1.673914	1.353617	0.000000	0.028627	-0.000000	-0.477207	-0.000000	0.080605	-40.105705	-Inf	-2.895416	-21.247092	-0.000000
3.545455	1.005876	0.010468	0.000000	-0.062018	-0.803037	0.000000	1.000000	1.000000	NaN	0.034477	0.000359	0.000000	1.377117	0.636098	0.000000	0.023850	0.000000	-0.423398	0.000000	0.050886	-39.602782	-Inf	-3.553357	-46.010611	0.000000
3.636364	0.983711	0.012587	0.000000	-0.070211	-1.176282	0.000000	1.000000	1.000000	NaN	0.030211	0.000387	0.000000	1.083610	-0.022461	0.000000	0.029321	0.000000	-0.396010	0.000000	-0.142645	-38.001719	-Inf	-4.022817	-67.395991	0.000000
3.727273	0.974915	0.016769	0.000000	-0.086491	-1.501258	0.000000	1.000000	1.000000	NaN	0.024269	0.000417	0.000000	0.782016	-0.632750	0.000000	0.027220	0.000000	-0.534366	0.000000	-0.220667	-35.509890	-Inf	-4.955574	-86.015729	0.000000
3.818182	0.939574	0.025291	0.000000	-0.124131	-1.804307	0.000000	1.000000	1.000000	NaN	0.016334	0.000440	0.000000	0.459063	-1.221113	0.000000	0.029352	0.000000	-0.548245	0.000000	-0.541383	-31.940797	-Inf	-7.112193	-103.379194	0.000000
3.909091	0.837763	0.050277	0.000000	-0.244055	-2.109074	0.000000	1.000000	1.000000	NaN	0.007413	0.000445	0.000000	0.053825	-1.811194	0.000000	0.029009	0.000000	-0.802112	0.000000	-1.537581	-25.972656	-Inf	-13.983304	-120.841034	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003371	0.000430	0.000000	-2.692439	-2.420555	0.000000	0.029081	0.000000	-0.481164	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	1.304601	0.047361	-0.000000	0.081063	0.352096	-0.000000	1.000000	1.000000	NaN	0.011031	0.000400	0.000000	2.949908	-3.062244	0.000000	0.034670	0.000000	-1.108973	0.000000	2.309553	-26.491553	-Inf	4.644558	20.173629	-0.000000
4.181818	1.190628	0.023101	-0.000000	0.002923	-0.043279	-0.000000	1.000000	1.000000	NaN	0.018898	0.000367	0.000000	2.586455	2.540252	0.000000	0.030515	0.000000	-0.983684	0.000000	1.515524	-32.727354	-Inf	0.167477	-2.479733	-0.000000
4.272727	1.141824	0.015783	-0.000000	-0.025537	-0.468075	-0.000000	1.000000	1.000000	NaN	0.024796	0.000343	0.000000	2.272681	1.830142	0.000000	0.028271	-0.000000	-1.177987	-0.000000	1.151987	-36.036301	-Inf	-1.463172	-26.818749	-0.000000
4.363636	1.117911	0.013195	-0.000000	-0.055973	-0.889103	-0.000000	1.000000	1.000000	NaN	0.028611	0.000338	0.000000	1.956932	1.123801	0.000000	0.026987	-0.000000	-1.172747	-0.000000	0.968141	-37.591848	-Inf	-3.206993	-50.941878	-0.000000
4.454545	1.106733	0.012879	-0.000000	-0.080965	-1.269699	-0.000000	1.000000	1.000000	NaN	0.030193	0.000351	0.000000	1.646625	0.457891	0.000000	0.022403	-0.000000	-1.175982	-0.000000	0.880859	-37.802062	-Inf	-4.638972	-72.748420	-0.000000
4.545455	1.077960	0.014098	0.000000	-0.115802	-1.600295	0.000000	1.000000	1.000000	NaN	0.028820	0.000377	0.000000	1.326474	-0.158018	0.000000	0.026092	0.000000	-1.037648	0.000000	0.652052	-37.016776	-Inf	-6.634994	-91.690148	0.000000
4.636364	1.059436	0.016837	0.000000	-0.152387	-1.897677	0.000000	1.000000	1.000000	NaN	0.025519	0.000406	0.000000	1.004575	-0.740715	0.000000	0.026754	0.000000	-1.102048	0.000000	0.501493	-35.474558	-Inf	-8.731158	-108.728909	0.000000
4.727273	1.031220	0.021837	0.000000	-0.210253	-2.185608	0.000000	1.000000	1.000000	NaN	0.020241	0.000429	0.000000	0.661396	-1.313959	0.000000	0.029108	0.000000	-1.151389	0.000000	0.267029	-33.216190	-Inf	-12.046591	-125.226101	0.000000
4.818182	0.979653	0.031874	0.000000	-0.329705	-2.483088	0.000000	1.000000	1.000000	NaN	0.013496	0.000439	0.000000	0.256631	-1.896752	0.000000	0.030989	0.000000	-1.172045	0.000000	-0.178552	-29.931382	-Inf	-18.890690	-142.270436	0.000000
4.909091	0.909786	0.061656	0.000000	-0.678702	-2.802677	0.000000	1.000000	1.000000	NaN	0.006410	0.000434	0.000000	-0.377681	-2.501656	0.000000	0.031269	0.000000	-1.476002	0.000000	-0.821214	-24.200437	-Inf	-38.886788	-160.581588	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005221	0.000418	0.000000	-2.419552	-3.135921	0.000000	0.030893	0.000000	-1.160197	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	1.658972	0.058775	0.000000	0.231331	-0.388531	0.000000	1.000000	1.000000	NaN	0.011272	0.000399	-0.000000	3.103318	2.483456	-0.000000	0.035244	0.000000	-1.681152	0.000000	4.396784	-24.616090	-Inf	13.254298	-22.261183	0.000000
5.181818	1.390455	0.030339	0.000000	0.077880	-0.784489	0.000000	1.000000	1.000000	NaN	0.017811	0.000389	-0.000000	2.664553	1.802184	-0.000000	0.031307	0.000000	-1.578568	0.000000	2.863136	-30.359980	-Inf	4.462181	-44.947912	0.000000
5.272727	1.300198	0.022338	0.000000	0.005977	-1.173716	0.000000	1.000000	1.000000	NaN	0.022881	0.000393	-0.000000	2.307336	1.127644	-0.000000	0.031230	0.000000	-1.724093	0.000000	2.280190	-33.019261	-Inf	0.342454	-67.248965	0.000000
5.363636	1.274421	0.019844	0.000000	-0.051705	-1.534285	0.000000	1.000000	1.000000	NaN	0.026536	0.000413	-0.000000	1.964340	0.481760	-0.000000	0.026852	0.000000	-1.677476	0.000000	2.106261	-34.047616	-Inf	-2.962504	-87.908076	0.000000
5.454545	1.250787	0.019936	0.000000	-0.112646	-1.861634	0.000000	1.000000	1.000000	NaN	0.027867	0.000444	-0.000000	1.618086	-0.130902	-0.000000	0.028141	0.000000	-1.587457	0.000000	1.943666	-34.007243	-Inf	-6.454136	-106.663770	0.000000
5.545455	1.226094	0.021860	-0.000000	-0.175185	-2.167054	-0.000000	1.000000	1.000000	NaN	0.026869	0.000479	-0.000000	1.270233	-0.721636	-0.000000	0.032498	-0.000000	-1.621548	-0.000000	1.770475	-33.207026	-Inf	-10.037382	-124.163075	-0.000000
5.636364	1.215200	0.025771	-0.000000	-0.258365	-2.467026	-0.000000	1.000000	1.000000	NaN	0.024079	0.000511	-0.000000	0.901740	-1.306922	-0.000000	0.032103	-0.000000	-1.687949	-0.000000	1.692958	-31.777451	-Inf	-14.803214	-141.350184	-0.000000
5.727273	1.194154	0.032927	-0.000000	-0.388588	-2.776044	-0.000000	1.000000	1.000000	NaN	0.019347	0.000533	-0.000000	0.486203	-1.901253	-0.000000	0.035588	0.000000	-1.714665	0.000000	1.541207	-29.649078	-Inf	-22.264458	-159.055605	-0.000000
5.818182	1.198920	0.047837	-0.000000	-0.630619	-3.104668	-0.000000	1.000000	1.000000	NaN	0.013678	0.000546	-0.000000	-0.041142	-2.515191	-0.000000	0.036547	0.000000	-1.792813	0.000000	1.575807	-26.404753	-Inf	-36.131783	-177.884393	-0.000000
5.909091	1.481010	0.094072	-0.000000	-1.194576	2.824090	-0.000000	1.000000	1.000000	NaN	0.008669	0.000551	-0.000000	-0.890412	3.128254	-0.000000	0.036049	0.000000	-2.007579	0.000000	3.411157	-20.530817	-Inf	-68.444140	161.808462	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009368	0.000555	-0.000000	-2.235257	2.462602	-0.000000	0.037410	0.000000	-1.743393	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.557089	0.099889	0.000000	0.420210	-1.095883	0.000000	1.000000	1.000000	NaN	0.014522	0.000567	-0.000000	-2.987846	1.779245	-0.000000	0.042367	0.000000	-2.162664	0.000000	8.154918	-20.009641	-Inf	24.076288	-62.789488	0.000000
6.181818	1.925842	0.055033	0.000000	0.180643	-1.496856	0.000000	1.000000	1.000000	NaN	0.020679	0.000591	-0.000000	2.770458	1.092959	-0.000000	0.039892	0.000000	-2.124285	0.000000	5.692415	-25.187543	-Inf	10.350107	-85.763539	0.000000
6.272727	1.736997	0.042196	0.000000	0.034562	-1.886922	0.000000	1.000000	1.000000	NaN	0.025695	0.000624	-0.000000	2.339063	0.417579	-0.000000	0.040449	0.000000	-2.281817	0.000000	4.795984	-27.494592	-Inf	1.980252	-108.112665	0.000000
6.363636	1.665700	0.037598	0.000000	-0.093802	-2.259954	0.000000	1.000000	1.000000	NaN	0.029233	0.000660	-0.000000	1.925385	-0.240766	-0.000000	0.038721	0.000000	-2.282000	0.000000	4.431937	-28.496636	-Inf	-5.374487	-129.485803	0.000000
6.454545	1.616584	0.036603	0.000000	-0.212096	-2.617766	0.000000	1.000000	1.000000	NaN	0.030438	0.000689	-0.000000	1.521778	-0.883893	-0.000000	0.040393	0.000000	-2.415489	0.000000	4.171967	-28.729668	-Inf	-12.152193	-149.986971	0.000000
6.545455	1.594315	0.037994	-0.000000	-0.347767	-2.966359	-0.000000	1.000000	1.000000	NaN	0.029602	0.000705	-0.000000	1.100792	-1.517800	-0.000000	0.037696	-0.000000	-2.531938	-0.000000	4.051485	-28.405633	-Inf	-19.925601	-169.959876	-0.000000
6.636364	1.587532	0.041979	-0.000000	-0.529018	2.970662	-0.000000	1.000000	1.000000	NaN	0.026717	0.000706	-0.000000	0.634228	-2.149277	-0.000000	0.034978	-0.000000	-2.592650	-0.000000	4.014448	-27.539298	-Inf	-30.310482	170.206385	-0.000000
6.727273	1.619974	0.050420	-0.000000	-0.792821	2.621318	-0.000000	1.000000	1.000000	NaN	0.022345	0.000695	-0.000000	0.085111	-2.783935	-0.000000	0.032647	0.000000	-2.636287	0.000000	4.190160	-25.947897	-Inf	-45.425312	150.190464	-0.000000
6.818182	1.847662	0.069839	-0.000000	-1.209734	2.265794	-0.000000	1.000000	1.000000	NaN	0.017988	0.000680	-0.000000	-0.617116	2.858413	-0.000000	0.031124	0.000000	-2.709282	0.000000	5.332452	-23.118073	-Inf	-69.312666	129.820441	-0.000000
6.909091	3.351215	0.133668	-0.000000	-1.827475	1.905065	-0.000000	1.000000	1.000000	NaN	0.016778	0.000669	-0.000000	-1.520170	2.212370	-0.000000	0.025064	0.000000	-2.752611	0.000000	10.504046	-17.479470	-Inf	-104.706582	109.152172	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.020133	0.000671	-0.000000	-2.438350	1.566344	-0.000000	0.025831	0.000000	-2.521051	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	5.344459	0.141277	0.000000	0.305630	-1.950921	0.000000	1.000000	1.000000	NaN	0.026072	0.000689	-0.000000	-3.099285	0.927349	-0.000000	0.024644	0.000000	-2.654926	0.000000	14.558075	-16.998584	-Inf	17.511325	-111.779543	0.000000
7.181818	3.474110	0.078115	0.000000	0.023507	-2.293042	0.000000	1.000000	1.000000	NaN	0.032111	0.000722	-0.000000	2.616464	0.299914	-0.000000	0.023957	0.000000	-2.575987	0.000000	10.816872	-22.145296	-Inf	1.346863	-131.381635	0.000000
7.272727	2.894292	0.059927	0.000000	-0.210538	-2.624064	0.000000	1.000000	1.000000	NaN	0.036928	0.000765	-0.000000	2.097105	-0.316421	-0.000000	0.022744	0.000000	-2.505761	0.000000	9.230846	-24.447533	-Inf	-12.062943	-150.347795	0.000000
7.363636	2.578343	0.053465	0.000000	-0.435990	-2.948693	0.000000	1.000000	1.000000	NaN	0.039106	0.000811	-0.000000	1.586338	-0.926364	-0.000000	0.023958	0.000000	-2.422451	0.000000	8.226813	-25.438560	-Inf	-24.980411	-168.947683	0.000000
7.454545	2.372170	0.052526	0.000000	-0.668590	3.009399	0.000000	1.000000	1.000000	NaN	0.038674	0.000856	-0.000000	1.068425	-1.536771	-0.000000	0.024344	-0.000000	-2.400369	-0.000000	7.502915	-25.592501	-Inf	-38.307405	172.425884	0.000000
7.545455	2.216083	0.055840	-0.000000	-0.944484	2.676506	-0.000000	1.000000	1.000000	NaN	0.035694	0.000899	-0.000000	0.507217	-2.154978	-0.000000	0.025692	-0.000000	-2.346920	-0.000000	6.911722	-25.061109	-Inf	-54.114970	153.352510	-0.000000
7.636364	2.151456	0.064428	-0.000000	-1.296223	2.329242	-0.000000	1.000000	1.000000	NaN	0.031466	0.000942	-0.000000	-0.129835	-2.787555	-0.000000	0.026227	0.000000	-2.332837	0.000000	6.654651	-23.818503	-Inf	-74.268079	133.455758	-0.000000
7.727273	2.305672	0.082443	-0.000000	-1.776054	1.963272	-0.000000	1.000000	1.000000	NaN	0.027688	0.000990	-0.000000	-0.894980	2.844346	-0.000000	0.027807	0.000000	-2.246977	0.000000	7.255950	-21.676961	-Inf	-101.760386	112.487190	-0.000000
7.818182	3.171108	0.123438	-0.000000	-2.341441	1.578029	-0.000000	1.000000	1.000000	NaN	0.026925	0.001048	-0.000000	-1.745680	2.173789	-0.000000	0.031267	0.000000	-2.246399	0.000000	10.024221	-18.171010	-Inf	-134.154666	90.414403	-0.000000
7.909091	6.941107	0.255989	-0.000000	-2.871781	1.177082	-0.000000	1.000000	1.000000	NaN	0.030358	0.001120	-0.000000	-2.561335	1.487529	-0.000000	0.032545	0.000000	-2.278491	0.000000	16.828575	-11.835590	-Inf	-164.540931	67.441842	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.035764	0.001203	-0.000000	3.001991	0.791474	-0.000000	0.035139	0.000000	-2.162198	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	9.263220	0.301611	0.000000	-0.482651	-2.790510	0.000000	1.000000	1.000000	NaN	0.039604	0.001290	-0.000000	2.398761	0.090901	-0.000000	0.041541	0.000000	-2.283961	0.000000	19.335240	-10.411051	-Inf	-27.653866	-159.884463	0.000000
8.181818	5.120523	0.168660	0.000000	-0.771174	3.075538	0.000000	1.000000	1.000000	NaN	0.041545	0.001368	-0.000000	1.824924	-0.611549	-0.000000	0.043277	0.000000	-2.301823	0.000000	14.186287	-15.459764	-Inf	-44.185026	176.215349	0.000000
8.272727	3.612731	0.127297	0.000000	-1.046114	2.656427	0.000000	1.000000	1.000000	NaN	0.040524	0.001428	-0.000000	1.264671	-1.315974	-0.000000	0.046408	-0.000000	-2.372665	-0.000000	11.156713	-17.903621	-Inf	-59.937900	152.202076	0.000000
