3.333333	1.488304	0.027995	-0.000000	-1.923154	0.691572	-0.000000	1.000000	1.000000	NaN	0.174067	0.003274	0.000000	0.181713	2.796439	0.000000	0.017763	-0.000000	-1.926735	-0.000000	3.453834	-31.058262	-Inf	-110.188588	39.624181	-0.000000
3.666667	2.793749	0.024333	0.000000	-1.086247	2.057624	0.000000	1.000000	1.000000	NaN	0.297044	0.002587	0.000000	-0.027530	3.116340	0.000000	0.015280	0.000000	-1.565835	0.000000	8.923746	-32.276132	-Inf	-62.237341	117.893157	0.000000
4.000000	1.541777E+16	1.985335E+14	0.000000	-0.227791	3.017158	0.000000	1.000000	1.000000	NaN	0.297986	0.003837	0.000000	-0.496908	2.748041	0.000000	0.001642	0.000000	-0.835578	0.000000	323.760433	285.956677	-Inf	-13.051458	172.870404	0.000000
4.333333	3.015822	0.057813	-0.000000	-2.340640	0.402844	-0.000000	1.000000	1.000000	NaN	0.271327	0.005201	0.000000	-0.232631	2.510853	0.000000	0.018101	-0.000000	-0.537729	-0.000000	9.588114	-24.759457	-Inf	-134.108765	23.081286	-0.000000
4.666667	4.971354	0.050077	0.000000	-1.324626	1.720332	0.000000	1.000000	1.000000	NaN	0.415317	0.004184	0.000000	-0.262768	2.782190	0.000000	0.035366	0.000000	-1.221585	0.000000	13.929493	-26.007169	-Inf	-75.895472	98.567747	0.000000
5.000000	2.314631E+16	3.995273E+14	0.000000	-1.196646	2.340807	0.000000	1.000000	1.000000	NaN	0.524334	0.009050	0.000000	-0.559845	2.977608	0.000000	0.046173	0.000000	-0.880864	0.000000	327.289637	292.030928	-Inf	-68.562788	134.118376	0.000000
5.333333	8.327752	0.094868	0.000000	-2.534890	0.241074	0.000000	1.000000	1.000000	NaN	0.608759	0.006935	-0.000000	-0.423740	2.352224	-0.000000	0.042831	0.000000	-2.281047	0.000000	18.410556	-20.457642	-Inf	-145.238496	13.812525	0.000000
5.666667	15.951861	0.228835	-0.000000	-1.401713	2.059769	-0.000000	1.000000	1.000000	NaN	1.097495	0.015744	-0.000000	-0.336713	3.124769	-0.000000	0.011942	0.000000	-0.305171	0.000000	24.056227	-12.809536	-Inf	-80.312260	118.016095	-0.000000
6.000000	4.706610E+16	5.800055E+14	0.000000	3.112745	0.124459	0.000000	1.000000	1.000000	NaN	1.805447	0.022249	-0.000000	-0.079692	-3.067978	-0.000000	0.014561	0.000000	3.115065	0.000000	333.454164	295.268643	-Inf	178.347166	7.130965	0.000000
6.333333	42.855568	0.550926	0.000000	-1.504420	1.838570	0.000000	1.000000	1.000000	NaN	2.638149	0.033915	-0.000000	0.609872	-2.330324	-0.000000	0.013437	-0.000000	-3.097972	-0.000000	32.640145	-5.178129	-Inf	-86.196919	105.342275	0.000000
6.666667	54.395401	0.782920	0.000000	0.300270	-2.622103	0.000000	1.000000	1.000000	NaN	3.181127	0.045786	0.000000	1.368412	-1.553961	0.000000	0.015988	0.000000	-3.076693	0.000000	34.711244	-2.125654	-Inf	17.204229	-150.235425	0.000000
7.000000	4.786943E+16	7.786168E+14	0.000000	-1.355060	2.070437	0.000000	1.000000	1.000000	NaN	2.686808	0.043702	0.000000	2.375085	-0.482603	0.000000	0.016955	-0.000000	3.094201	-0.000000	333.601165	297.826476	-Inf	-77.639200	118.627304	0.000000
7.333333	32.891382	0.783912	-0.000000	1.476165	-1.283674	-0.000000	1.000000	1.000000	NaN	1.748698	0.041677	0.000000	-2.689586	0.833759	0.000000	0.024166	0.000000	-3.079659	0.000000	30.341642	-2.114659	-Inf	84.578050	-73.549103	-0.000000
7.666667	27.390422	0.799477	0.000000	-0.955916	2.256804	0.000000	1.000000	1.000000	NaN	1.392932	0.040657	0.000000	0.115367	-2.955098	0.000000	0.026589	0.000000	-2.945528	0.000000	28.751974	-1.943881	-Inf	-54.769937	129.305372	0.000000
8.000000	1.257223E+17	3.180572E+15	0.000000	3.131330	0.287198	0.000000	1.000000	1.000000	NaN	1.652555	0.041807	0.000000	2.508535	-0.335597	0.000000	0.028418	-0.000000	-2.939489	-0.000000	341.988243	310.050103	-Inf	179.411976	16.455241	0.000000
8.333333	7.314394	0.373182	-0.000000	-3.026583	0.165983	-0.000000	1.000000	1.000000	NaN	0.342220	0.017460	0.000000	-0.906008	2.286558	0.000000	0.028947	0.000000	-2.989304	0.000000	17.283567	-8.561592	-Inf	-173.410435	9.510105	-0.000000
8.666667	9.538920	0.125191	-0.000000	1.044808	-2.189355	-0.000000	1.000000	1.000000	NaN	0.429138	0.005632	-0.000000	2.119233	-1.114931	-0.000000	0.023782	0.000000	3.022649	0.000000	19.589984	-18.048549	-Inf	59.863102	-125.440827	-0.000000
9.000000	2.122250E+16	6.323809E+14	0.000000	-2.635254	0.879020	0.000000	1.000000	1.000000	NaN	0.301723	0.008991	-0.000000	2.407034	-0.361877	-0.000000	0.091251	0.000000	2.463133	0.000000	326.535931	296.019574	-Inf	-150.988929	50.364138	0.000000
9.333333	2.951976	0.131194	-0.000000	-0.281081	0.224082	-0.000000	1.000000	1.000000	NaN	0.123320	0.005481	0.000000	1.842636	2.347799	0.000000	0.072135	0.000000	2.975551	0.000000	9.402257	-17.641725	-Inf	-16.104731	12.838968	-0.000000
9.666667	5.283045	0.099726	0.000000	1.225580	-1.416727	0.000000	1.000000	1.000000	NaN	0.213093	0.004022	0.000000	2.303146	-0.339161	0.000000	0.061391	-0.000000	-2.910763	-0.000000	14.457686	-20.023819	-Inf	70.220552	-81.172487	0.000000
10.000000	1.177440E+17	4.215765E+15	0.000000	-2.892403	-0.087198	0.000000	1.000000	1.000000	NaN	0.180931	0.006478	0.000000	2.095946	-1.382033	0.000000	0.963941	-0.000000	2.315601	-0.000000	341.418779	312.497528	-Inf	-165.722505	-4.996051	0.000000
10.333333	3.745727	0.193278	-0.000000	-0.343375	-1.199283	-0.000000	1.000000	1.000000	NaN	0.141341	0.007293	0.000000	1.783483	0.927576	0.000000	0.170208	0.000000	1.402567	0.000000	11.470723	-14.276336	-Inf	-19.673952	-68.713832	-0.000000
10.666667	4.616714	0.093120	0.000000	1.115369	-2.363034	0.000000	1.000000	1.000000	NaN	0.168765	0.003404	0.000000	2.196077	-1.282326	0.000000	0.148958	0.000000	1.314087	0.000000	13.286659	-20.619169	-Inf	63.905955	-135.391887	0.000000
11.000000	1.215178E+16	1.547028E+14	0.000000	-2.660458	2.520567	0.000000	1.000000	1.000000	NaN	0.153510	0.001954	0.000000	2.051931	0.949770	0.000000	0.165798	-0.000000	-0.623039	-0.000000	321.692800	283.789963	-Inf	-152.432988	144.417830	0.000000
11.333333	3.074946	0.051817	-0.000000	-0.392216	-2.254100	-0.000000	1.000000	1.000000	NaN	0.105796	0.001783	0.000000	1.737784	-0.124100	0.000000	0.019485	0.000000	-0.394923	0.000000	9.756749	-25.710592	-Inf	-22.472327	-129.150390	-0.000000
11.666667	3.978834	0.042088	0.000000	0.838948	-1.430621	0.000000	1.000000	1.000000	NaN	0.132985	0.001407	0.000000	1.922797	-0.346772	0.000000	0.028740	0.000000	1.066613	0.000000	11.995116	-27.516763	-Inf	48.068174	-81.968548	0.000000
12.000000	1.176016E+16	1.297302E+14	0.000000	0.418391	-0.934700	0.000000	1.000000	1.000000	NaN	0.149313	0.001647	0.000000	1.722212	0.369121	0.000000	0.023693	0.000000	0.094665	0.000000	321.408267	282.260825	-Inf	23.972020	-53.554389	0.000000
12.333333	4.395672	0.055704	-0.000000	-0.476963	-1.606174	-0.000000	1.000000	1.000000	NaN	0.138979	0.001761	0.000000	1.656179	0.526967	0.000000	0.021347	0.000000	1.172611	0.000000	12.860506	-25.082309	-Inf	-27.327960	-92.027015	-0.000000
12.666667	5.978493	0.029932	0.000000	0.685412	0.253990	0.000000	1.000000	1.000000	NaN	0.184052	0.000921	0.000000	1.772403	1.340981	0.000000	0.024734	0.000000	2.009523	0.000000	15.531835	-30.477284	-Inf	39.271226	14.552579	0.000000
13.000000	5.526929E+15	1.201218E+13	0.000000	0.799723	0.690329	0.000000	1.000000	1.000000	NaN	0.217466	0.000473	0.000000	2.023056	1.913661	0.000000	0.004737	-0.000000	0.356251	-0.000000	314.849678	261.592436	-Inf	45.820775	39.552916	0.000000
13.333333	6.038786	0.015426	-0.000000	0.246450	1.937721	-0.000000	1.000000	1.000000	NaN	0.176617	0.000451	0.000000	2.382733	-2.209181	0.000000	0.018205	0.000000	-0.023697	0.000000	15.618993	-36.235127	-Inf	14.120531	111.023248	-0.000000
13.666667	4.444518	0.039906	0.000000	1.589853	-2.212321	0.000000	1.000000	1.000000	NaN	0.126821	0.001139	0.000000	2.679985	-1.122188	0.000000	0.015906	0.000000	0.937529	0.000000	12.956494	-27.979219	-Inf	91.091848	-126.756650	0.000000
14.000000	2.686572E+15	3.499228E+13	0.000000	1.833666	-0.600692	0.000000	1.000000	1.000000	NaN	0.073268	0.000954	0.000000	2.145251	-0.289107	0.000000	0.013023	0.000000	1.047666	0.000000	308.583971	270.879444	-Inf	105.061316	-34.417121	0.000000
14.333333	3.866545	0.019299	-0.000000	-0.216312	-2.332599	-0.000000	1.000000	1.000000	NaN	0.105201	0.000525	0.000000	1.923113	-0.193174	0.000000	0.014956	0.000000	1.242691	0.000000	11.746461	-34.289510	-Inf	-12.393766	-133.648053	-0.000000
14.666667	4.358656	0.033643	0.000000	1.143260	-1.982576	0.000000	1.000000	1.000000	NaN	0.115897	0.000895	0.000000	2.236534	-0.889302	0.000000	0.023174	-0.000000	1.516151	-0.000000	12.787053	-29.462156	-Inf	65.503957	-113.593261	0.000000
15.000000	3.037275E+15	3.105526E+13	0.000000	2.194798	-0.328304	0.000000	1.000000	1.000000	NaN	0.094386	0.000965	0.000000	2.272135	-0.250967	0.000000	0.045306	0.000000	2.472762	0.000000	309.649682	269.842704	-Inf	125.752650	-18.810460	0.000000
15.333333	3.158499	0.029949	-0.000000	0.025743	-2.297801	-0.000000	1.000000	1.000000	NaN	0.080336	0.000762	0.000000	2.168309	-0.155235	0.000000	0.023546	0.000000	2.135043	0.000000	9.989614	-30.472393	-Inf	1.474948	-131.654327	-0.000000
15.666667	3.356717	0.025056	0.000000	0.996239	-1.762549	0.000000	1.000000	1.000000	NaN	0.083562	0.000624	0.000000	2.092655	-0.666133	0.000000	0.039264	0.000000	3.140472	0.000000	10.518294	-32.021609	-Inf	57.080305	-100.986636	0.000000
16.000000	1.984935E+16	2.317834E+14	0.000000	-1.923446	1.786515	0.000000	1.000000	1.000000	NaN	0.091005	0.001063	0.000000	2.262718	-0.310507	0.000000	0.017660	-0.000000	3.073766	-0.000000	325.954925	287.301648	-Inf	-110.205324	102.359761	0.000000
16.333333	2.647700	0.031049	-0.000000	-0.102866	-2.156919	-0.000000	1.000000	1.000000	NaN	0.063224	0.000741	0.000000	2.042842	-0.011212	0.000000	0.012168	0.000000	2.126304	0.000000	8.457376	-30.159146	-Inf	-5.893781	-123.582382	-0.000000
16.666667	3.349122	0.022179	0.000000	0.978468	-1.619731	0.000000	1.000000	1.000000	NaN	0.078375	0.000519	0.000000	2.078025	-0.520174	0.000000	0.064361	-0.000000	0.876768	-0.000000	10.498618	-33.081061	-Inf	56.062061	-92.803772	0.000000
17.000000	4.145323E+15	4.935194E+13	0.000000	2.508621	-0.104025	0.000000	1.000000	1.000000	NaN	0.083017	0.000988	-0.000000	2.079749	-0.532896	-0.000000	0.058892	-0.000000	-2.048438	-0.000000	312.351168	273.866084	-Inf	143.733381	-5.960175	0.000000
17.333333	3.524937	0.038677	0.000000	-0.001868	-2.700659	0.000000	1.000000	1.000000	NaN	0.079319	0.000870	-0.000000	2.146981	-0.551810	-0.000000	0.069045	-0.000000	1.978192	-0.000000	10.943028	-28.250897	-Inf	-0.107028	-154.736388	0.000000
17.666667	3.355487	0.062521	-0.000000	1.239927	-1.526409	-0.000000	1.000000	1.000000	NaN	0.074083	0.001380	-0.000000	2.342626	-0.423710	-0.000000	0.028264	0.000000	2.028522	0.000000	10.515112	-24.079465	-Inf	71.042578	-87.456789	-0.000000
18.000000	6.302183E+15	1.205560E+14	0.000000	3.124876	0.560289	0.000000	1.000000	1.000000	NaN	0.067655	0.001294	-0.000000	2.253188	-0.311400	-0.000000	0.073601	-0.000000	2.150447	-0.000000	315.989820	281.623777	-Inf	179.042231	32.102190	0.000000
18.333333	3.072150	0.088288	0.000000	0.136526	-2.529087	0.000000	1.000000	1.000000	NaN	0.065364	0.001878	-0.000000	2.288517	-0.377096	-0.000000	0.060111	-0.000000	-3.050268	-0.000000	9.748849	-21.081956	-Inf	7.822381	-144.906037	0.000000
18.666667	3.032746	0.137629	-0.000000	1.511932	-1.129825	-0.000000	1.000000	1.000000	NaN	0.063374	0.002876	-0.000000	2.617772	-0.023984	-0.000000	0.044879	0.000000	2.325594	0.000000	9.636721	-17.225792	-Inf	86.627295	-64.734194	-0.000000
19.000000	8.249162E+15	7.929189E+14	0.000000	-1.127404	2.737687	0.000000	1.000000	1.000000	NaN	0.038032	0.003656	-0.000000	2.896061	0.477966	-0.000000	0.051632	0.000000	2.422173	0.000000	318.328196	297.984575	-Inf	-64.595477	156.857905	0.000000
19.333333	0.317407	0.201489	0.000000	-1.159713	-1.131446	0.000000	1.000000	1.000000	NaN	0.006404	0.004065	-0.000000	0.995420	1.023687	-0.000000	0.040262	0.000000	1.389831	0.000000	-9.967673	-13.914976	-Inf	-66.446649	-64.827083	0.000000
19.666667	1.939738	0.233639	-0.000000	-0.152214	0.539420	-0.000000	1.000000	1.000000	NaN	0.038476	0.004634	-0.000000	0.956768	1.648402	-0.000000	0.121253	0.000000	1.846362	0.000000	5.754862	-12.629075	-Inf	-8.721208	30.906485	-0.000000
20.000000	1.518464E+16	9.387962E+14	0.000000	-1.515217	-0.324754	0.000000	1.000000	1.000000	NaN	0.073329	0.004534	-0.000000	1.320905	2.511368	-0.000000	0.093357	-0.000000	1.682399	-0.000000	323.628093	299.451426	-Inf	-86.815546	-18.607016	0.000000
20.333333	4.144386	0.207302	0.000000	-0.416736	1.370747	0.000000	1.000000	1.000000	NaN	0.079514	0.003977	-0.000000	1.741538	-2.754165	-0.000000	0.144883	0.000000	1.855339	0.000000	12.349203	-13.667937	-Inf	-23.877202	78.537998	0.000000
20.666667	3.348211	0.159814	-0.000000	1.053661	-2.504457	-0.000000	1.000000	1.000000	NaN	0.063204	0.003017	-0.000000	2.165785	-1.392333	-0.000000	0.111646	0.000000	1.825901	0.000000	10.496257	-15.927686	-Inf	60.370314	-143.494810	-0.000000
21.000000	4.082057E+16	2.257382E+15	0.000000	-2.664400	1.946331	0.000000	1.000000	1.000000	NaN	0.039393	0.002178	-0.000000	1.829320	0.156866	-0.000000	0.112886	0.000000	1.665355	0.000000	332.217582	307.072103	-Inf	-152.658862	111.516555	0.000000
21.333333	3.451350	0.091852	0.000000	-0.603669	-0.292696	0.000000	1.000000	1.000000	NaN	0.063118	0.001680	-0.000000	1.557747	1.868719	-0.000000	0.079027	-0.000000	1.657742	-0.000000	10.759779	-20.738258	-Inf	-34.587693	-16.770267	0.000000
21.666667	4.061465	0.063001	-0.000000	0.940541	2.557711	-0.000000	1.000000	1.000000	NaN	0.073134	0.001134	-0.000000	2.055806	-2.610209	-0.000000	0.063269	0.000000	1.374821	0.000000	12.173654	-24.013115	-Inf	53.889018	146.546064	-0.000000
22.000000	2.031762E+15	4.584740E+13	0.000000	-1.102777	2.135068	0.000000	1.000000	1.000000	NaN	0.048911	0.001104	-0.000000	2.267448	-0.777893	-0.000000	0.090638	0.000000	1.544078	0.000000	306.157455	273.226295	-Inf	-63.184460	122.330357	0.000000
22.333333	2.046975	0.060975	0.000000	-0.380927	-0.948983	0.000000	1.000000	1.000000	NaN	0.035761	0.001065	-0.000000	1.783630	1.215575	-0.000000	0.080304	0.000000	1.943616	0.000000	6.222250	-24.297024	-Inf	-21.825510	-54.372701	0.000000
22.666667	3.186572	0.041371	-0.000000	0.709450	2.153307	-0.000000	1.000000	1.000000	NaN	0.054853	0.000712	-0.000000	1.827857	-3.011471	-0.000000	0.072460	-0.000000	1.877161	-0.000000	10.066474	-27.665984	-Inf	40.648494	123.375405	-0.000000
23.000000	2.517472E+15	4.208609E+13	0.000000	-2.994204	-0.016082	0.000000	1.000000	1.000000	NaN	0.048391	0.000809	-0.000000	2.074168	-1.230896	-0.000000	0.081706	0.000000	1.570312	0.000000	308.019293	272.482771	-Inf	-171.555238	-0.921407	0.000000
23.333333	2.376896	0.049420	0.000000	-0.353555	-1.577694	0.000000	1.000000	1.000000	NaN	0.039748	0.000826	-0.000000	1.814144	0.590005	-0.000000	0.086737	0.000000	1.307163	0.000000	7.520205	-26.122029	-Inf	-20.257212	-90.395232	0.000000
23.666667	3.080493	0.032939	-0.000000	0.777403	1.517159	-0.000000	1.000000	1.000000	NaN	0.050790	0.000543	-0.000000	1.898951	2.638708	-0.000000	0.097503	0.000000	0.941007	0.000000	9.772404	-29.645835	-Inf	44.541883	86.926833	-0.000000
24.000000	5.746438E+15	1.042791E+14	-0.000000	1.216163	-2.604830	-0.000000	1.000000	1.000000	NaN	0.045381	0.000824	-0.000000	2.062519	-1.758474	-0.000000	0.138224	0.000000	1.130325	0.000000	315.187975	280.363947	-Inf	69.681032	-149.245760	-0.000000
24.333333	2.287342	0.043021	0.000000	-0.206727	-2.482130	0.000000	1.000000	1.000000	NaN	0.036682	0.000690	-0.000000	1.964113	-0.311289	-0.000000	0.118599	0.000000	1.556481	0.000000	7.186622	-27.326375	-Inf	-11.844595	-142.215548	0.000000
24.666667	2.517553	0.021895	-0.000000	0.755175	-1.888372	-0.000000	1.000000	1.000000	NaN	0.039829	0.000346	-0.000000	1.879865	-0.763682	-0.000000	0.091395	-0.000000	1.754548	-0.000000	8.019571	-33.193209	-Inf	43.268341	-108.195763	-0.000000
25.000000	1.771987E+16	3.668563E+14	0.000000	2.191491	-0.580986	0.000000	1.000000	1.000000	NaN	0.038023	0.000787	-0.000000	1.970177	-0.802300	-0.000000	0.098826	0.000000	1.238012	0.000000	324.969211	291.289920	-Inf	125.563194	-33.288046	0.000000
25.333333	2.164311	0.073080	0.000000	-0.359245	-2.179803	0.000000	1.000000	1.000000	NaN	0.033341	0.001126	-0.000000	1.814737	-0.005820	-0.000000	0.163993	0.000000	1.221155	0.000000	6.706394	-22.723991	-Inf	-20.583213	-124.893488	0.000000
25.666667	2.174048	0.070116	-0.000000	0.585154	-0.933690	-0.000000	1.000000	1.000000	NaN	0.033057	0.001066	-0.000000	1.712985	0.194142	-0.000000	0.058290	0.000000	0.559361	0.000000	6.745383	-23.083655	-Inf	33.526829	-53.496498	-0.000000
26.000000	6.888438E+15	1.983689E+14	0.000000	-0.113631	-0.885499	0.000000	1.000000	1.000000	NaN	0.040430	0.001164	-0.000000	1.564376	0.792508	-0.000000	0.033138	-0.000000	1.239423	-0.000000	316.762416	285.949470	-Inf	-6.510569	-50.735370	0.000000
26.333333	3.237988	0.079517	0.000000	-0.468437	-1.025986	0.000000	1.000000	1.000000	NaN	0.047991	0.001179	-0.000000	1.708687	1.151138	-0.000000	0.054829	0.000000	-0.740083	0.000000	10.205504	-21.990753	-Inf	-26.839445	-58.784664	0.000000
26.666667	2.953492	0.055403	-0.000000	0.732360	0.828063	-0.000000	1.000000	1.000000	NaN	0.043229	0.000811	-0.000000	1.863333	1.959036	-0.000000	0.114383	0.000000	-0.800385	0.000000	9.406716	-25.129398	-Inf	41.961128	47.444508	-0.000000
27.000000	3.353722E+15	3.132847E+13	0.000000	-0.821411	-0.293826	0.000000	1.000000	1.000000	NaN	0.041218	0.000385	-0.000000	1.875579	2.403164	-0.000000	0.137621	0.000000	-0.222016	0.000000	310.510540	269.918783	-Inf	-47.063397	-16.834999	0.000000
27.333333	2.862419	0.013139	0.000000	-0.375051	-2.067308	0.000000	1.000000	1.000000	NaN	0.040876	0.000188	-0.000000	1.805214	0.112957	-0.000000	0.091076	-0.000000	-1.478504	-0.000000	9.134664	-37.628453	-Inf	-21.488833	-118.448033	0.000000
27.666667	2.747913	0.029233	-0.000000	0.767956	-0.331560	-0.000000	1.000000	1.000000	NaN	0.038769	0.000412	-0.000000	1.902071	0.802555	-0.000000	0.063208	0.000000	2.401681	0.000000	8.780058	-30.682432	-Inf	44.000643	-18.996982	-0.000000
28.000000	5.257429E+15	7.024187E+13	-0.000000	0.543520	0.108171	-0.000000	1.000000	1.000000	NaN	0.039582	0.000529	-0.000000	1.889992	1.454644	-0.000000	0.103011	0.000000	0.290692	0.000000	314.415468	276.931921	-Inf	31.141389	6.197758	-0.000000
28.333333	2.612384	0.022378	0.000000	-0.272031	-0.586295	0.000000	1.000000	1.000000	NaN	0.035992	0.000308	-0.000000	1.911376	1.597112	-0.000000	0.046578	0.000000	2.068693	0.000000	8.340740	-33.003729	-Inf	-15.586236	-33.592228	0.000000
28.666667	2.189159	0.019784	-0.000000	0.721649	0.730139	-0.000000	1.000000	1.000000	NaN	0.029811	0.000269	-0.000000	1.858905	1.867395	-0.000000	0.011704	0.000000	-2.269656	0.000000	6.805547	-34.073828	-Inf	41.347429	41.833861	-0.000000
29.000000	5.992690E+15	1.793653E+13	0.000000	2.289277	2.523754	0.000000	1.000000	1.000000	NaN	0.036538	0.000109	-0.000000	1.686990	1.921467	-0.000000	0.039532	-0.000000	3.109690	-0.000000	315.552436	265.074767	-Inf	131.165904	144.600471	0.000000
29.333333	2.838916	0.027527	0.000000	-0.422652	-1.569337	0.000000	1.000000	1.000000	NaN	0.037783	0.000366	-0.000000	1.763897	0.617211	-0.000000	0.099540	0.000000	-1.981214	0.000000	9.063051	-31.204808	-Inf	-24.216169	-89.916399	0.000000
29.666667	2.493439	0.031770	-0.000000	0.696305	0.423133	-0.000000	1.000000	1.000000	NaN	0.032814	0.000418	-0.000000	1.836703	1.563531	-0.000000	0.032202	0.000000	-2.201307	0.000000	7.935975	-29.959741	-Inf	39.895310	24.243743	-0.000000
30.000000	4.390324E+15	3.377093E+13	-0.000000	1.191620	1.649728	-0.000000	1.000000	1.000000	NaN	0.036993	0.000285	-0.000000	1.655267	2.113376	-0.000000	0.060647	-0.000000	-3.138006	-0.000000	312.849931	270.570860	-Inf	68.274782	94.522462	-0.000000
