0.909091	0.850442	0.011034	-0.000000	0.231559	1.279248	-0.000000	1.000000	1.000000	NaN	0.032357	0.000420	-0.000000	0.520015	1.567703	-0.000000	0.013106	0.000000	2.290761	0.000000	-1.407104	-39.145659	-Inf	13.267380	73.295493	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009059	0.000394	0.000000	2.027033	0.868482	0.000000	0.008623	0.000000	2.969871	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.074397	0.013604	-0.000000	-0.236064	-2.743717	-0.000000	1.000000	1.000000	NaN	0.034065	0.000431	0.000000	2.623357	0.115704	0.000000	0.013297	0.000000	2.364995	0.000000	0.623293	-37.326634	-Inf	-13.525452	-157.203389	-0.000000
1.181818	0.998164	0.007628	-0.000000	-0.134949	-3.023999	-0.000000	1.000000	1.000000	NaN	0.056060	0.000428	0.000000	2.439158	-0.449893	0.000000	0.004955	0.000000	2.702285	0.000000	-0.015963	-42.351800	-Inf	-7.732001	-173.262407	-0.000000
1.272727	0.967368	0.006634	-0.000000	-0.092469	3.025504	-0.000000	1.000000	1.000000	NaN	0.070523	0.000484	0.000000	2.196324	-0.968888	0.000000	0.014692	-0.000000	2.889601	-0.000000	-0.288163	-43.564535	-Inf	-5.298090	173.348599	-0.000000
1.363636	0.956381	0.006068	-0.000000	-0.065312	2.737709	-0.000000	1.000000	1.000000	NaN	0.078324	0.000497	0.000000	1.938167	-1.541997	0.000000	0.012464	-0.000000	2.642088	-0.000000	-0.387384	-44.338537	-Inf	-3.742121	156.859153	-0.000000
1.454545	0.945453	0.006104	-0.000000	-0.047234	2.458523	-0.000000	1.000000	1.000000	NaN	0.078989	0.000510	0.000000	1.670931	-2.106497	0.000000	0.017938	-0.000000	2.820842	-0.000000	-0.487201	-44.287402	-Inf	-2.706317	140.863001	-0.000000
1.545455	0.936238	0.006437	-0.000000	-0.032140	2.079284	-0.000000	1.000000	1.000000	NaN	0.073618	0.000506	-0.000000	1.400712	-2.771050	-0.000000	0.021556	-0.000000	2.561239	-0.000000	-0.572271	-43.826140	-Inf	-1.841467	119.134172	-0.000000
1.636364	0.920683	0.007167	-0.000000	-0.014116	1.635448	-0.000000	1.000000	1.000000	NaN	0.062834	0.000489	-0.000000	1.133422	2.782986	-0.000000	0.025531	-0.000000	2.394140	-0.000000	-0.717798	-42.893441	-Inf	-0.808766	93.704281	-0.000000
1.727273	0.905084	0.008866	-0.000000	0.012734	1.131714	-0.000000	1.000000	1.000000	NaN	0.048618	0.000476	-0.000000	0.874959	1.993938	-0.000000	0.025740	0.000000	2.174080	0.000000	-0.866227	-41.045102	-Inf	0.729622	64.842440	-0.000000
1.818182	0.879460	0.013640	-0.000000	0.063729	0.621335	-0.000000	1.000000	1.000000	NaN	0.032106	0.000498	-0.000000	0.640639	1.198245	-0.000000	0.032386	0.000000	2.044860	0.000000	-1.115680	-37.303595	-Inf	3.651386	35.599863	-0.000000
1.909091	0.827894	0.029254	-0.000000	0.197139	0.097810	-0.000000	1.000000	1.000000	NaN	0.015000	0.000530	-0.000000	0.488736	0.389407	-0.000000	0.032262	0.000000	1.592210	0.000000	-1.640507	-30.676327	-Inf	11.295228	5.604097	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004195	0.000553	0.000000	2.187817	-0.311643	0.000000	0.028132	0.000000	1.651106	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.107962	0.036314	-0.000000	-0.195757	2.408195	-0.000000	1.000000	1.000000	NaN	0.018328	0.000601	0.000000	2.666805	-1.012428	0.000000	0.038173	0.000000	1.382522	0.000000	0.890500	-28.798428	-Inf	-11.216058	137.979411	-0.000000
2.181818	1.017466	0.019054	-0.000000	-0.118087	2.000090	-0.000000	1.000000	1.000000	NaN	0.030953	0.000580	0.000000	2.459161	-1.705847	0.000000	0.030070	0.000000	1.033161	0.000000	0.150399	-34.400326	-Inf	-6.765908	114.596697	-0.000000
2.272727	0.991475	0.014242	-0.000000	-0.079531	1.651887	-0.000000	1.000000	1.000000	NaN	0.040477	0.000581	0.000000	2.212403	-2.339363	0.000000	0.036837	-0.000000	1.242109	-0.000000	-0.074363	-36.928700	-Inf	-4.556816	94.646172	-0.000000
2.363636	0.977593	0.011843	-0.000000	-0.065409	1.170602	-0.000000	1.000000	1.000000	NaN	0.046189	0.000560	0.000000	1.941212	-3.105963	0.000000	0.042949	-0.000000	0.739808	-0.000000	-0.196839	-38.530663	-Inf	-3.747664	67.070536	-0.000000
2.454545	0.966711	0.010246	-0.000000	-0.048726	0.759002	-0.000000	1.000000	1.000000	NaN	0.047861	0.000507	0.000000	1.672581	2.480309	0.000000	0.029244	-0.000000	0.846192	-0.000000	-0.294065	-39.788532	-Inf	-2.791790	43.487611	-0.000000
2.545455	0.958638	0.011111	-0.000000	-0.039525	0.262983	-0.000000	1.000000	1.000000	NaN	0.045766	0.000530	-0.000000	1.396468	1.698976	-0.000000	0.051257	-0.000000	0.611878	-0.000000	-0.366909	-39.084785	-Inf	-2.264614	15.067805	-0.000000
2.636364	0.949666	0.011756	-0.000000	-0.032655	-0.278078	-0.000000	1.000000	1.000000	NaN	0.040228	0.000498	-0.000000	1.118025	0.872602	-0.000000	0.033973	-0.000000	0.041072	-0.000000	-0.448587	-38.594742	-Inf	-1.870979	-15.932706	-0.000000
2.727273	0.929826	0.015133	-0.000000	-0.025276	-0.665914	-0.000000	1.000000	1.000000	NaN	0.031634	0.000515	-0.000000	0.840090	0.199452	-0.000000	0.041046	0.000000	0.561504	0.000000	-0.631967	-36.401743	-Inf	-1.448193	-38.154042	-0.000000
2.818182	0.909621	0.022756	0.000000	-0.007741	-1.171993	0.000000	1.000000	1.000000	NaN	0.021424	0.000536	0.000000	0.572312	-0.591941	0.000000	0.051353	0.000000	-0.314297	0.000000	-0.822790	-32.857999	-Inf	-0.443510	-67.150272	0.000000
2.909091	0.814743	0.040705	0.000000	-0.001754	-1.529008	0.000000	1.000000	1.000000	NaN	0.009687	0.000484	0.000000	0.292985	-1.234269	0.000000	0.019777	0.000000	-0.218115	0.000000	-1.779591	-27.806956	-Inf	-0.100486	-87.605691	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002384	0.000500	0.000000	2.920654	-1.880700	0.000000	0.045241	0.000000	-0.140881	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.192064	0.037917	-0.000000	-0.074179	0.824132	-0.000000	1.000000	1.000000	NaN	0.013340	0.000424	0.000000	2.791524	-2.593350	0.000000	0.029331	0.000000	-1.033260	0.000000	1.525994	-28.423221	-Inf	-4.250168	47.219268	-0.000000
3.181818	1.087258	0.018860	-0.000000	-0.058000	0.574803	-0.000000	1.000000	1.000000	NaN	0.022681	0.000393	0.000000	2.522390	-3.127993	0.000000	0.026476	0.000000	-0.007138	0.000000	0.726652	-34.489179	-Inf	-3.323130	32.933761	-0.000000
3.272727	1.057354	0.013132	-0.000000	-0.055259	0.088309	-0.000000	1.000000	1.000000	NaN	0.029977	0.000372	0.000000	2.239818	2.383385	0.000000	0.036168	-0.000000	-0.929032	-0.000000	0.484409	-37.633412	-Inf	-3.166079	5.059734	-0.000000
3.363636	1.040559	0.009456	-0.000000	-0.061269	-0.218393	-0.000000	1.000000	1.000000	NaN	0.034548	0.000314	0.000000	1.948493	1.791369	0.000000	0.007092	-0.000000	-0.065118	-0.000000	0.345334	-40.486089	-Inf	-3.510483	-12.513003	-0.000000
3.454545	1.023646	0.010165	-0.000000	-0.069829	-0.611729	-0.000000	1.000000	1.000000	NaN	0.036010	0.000358	0.000000	1.654620	1.112720	0.000000	0.038137	-0.000000	-0.391185	-0.000000	0.202994	-39.857818	-Inf	-4.000912	-35.049491	-0.000000
3.545455	1.003435	0.009657	0.000000	-0.073603	-1.068609	0.000000	1.000000	1.000000	NaN	0.034394	0.000331	0.000000	1.365532	0.370526	0.000000	0.019434	0.000000	-1.376201	0.000000	0.029782	-40.303450	-Inf	-4.217148	-61.226798	0.000000
3.636364	0.989877	0.011795	0.000000	-0.083395	-1.298614	0.000000	1.000000	1.000000	NaN	0.030401	0.000362	0.000000	1.070427	-0.144792	0.000000	0.030782	0.000000	-0.131990	0.000000	-0.088377	-38.566027	-Inf	-4.778153	-74.405089	0.000000
3.727273	0.960815	0.015579	0.000000	-0.103773	-1.751432	0.000000	1.000000	1.000000	NaN	0.023918	0.000388	0.000000	0.764735	-0.882924	0.000000	0.037607	0.000000	-1.097636	0.000000	-0.347207	-36.149424	-Inf	-5.945749	-100.349640	0.000000
3.818182	0.919584	0.020545	0.000000	-0.132793	-1.995915	0.000000	1.000000	1.000000	NaN	0.015986	0.000357	0.000000	0.450400	-1.412721	0.000000	0.011589	0.000000	-0.322343	0.000000	-0.728172	-33.745865	-Inf	-7.608503	-114.357480	0.000000
3.909091	0.781367	0.044887	0.000000	-0.261947	-2.321876	0.000000	1.000000	1.000000	NaN	0.006914	0.000397	0.000000	0.035933	-2.023996	0.000000	0.040401	0.000000	-0.751085	0.000000	-2.142899	-26.957597	-Inf	-15.008448	-133.033688	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002763	0.000349	0.000000	-2.709645	-2.693450	0.000000	0.021799	0.000000	-1.708558	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	1.337896	0.041893	-0.000000	0.068329	0.212373	-0.000000	1.000000	1.000000	NaN	0.011312	0.000354	0.000000	2.937175	3.081218	0.000000	0.029353	0.000000	-0.412016	0.000000	2.528445	-27.557203	-Inf	3.914981	12.168087	-0.000000
4.181818	1.189219	0.022762	-0.000000	0.001990	-0.265527	-0.000000	1.000000	1.000000	NaN	0.018876	0.000361	0.000000	2.585522	2.318005	0.000000	0.040655	0.000000	-1.340940	0.000000	1.505238	-32.855839	-Inf	0.114043	-15.213568	-0.000000
4.272727	1.139104	0.015038	-0.000000	-0.022462	-0.593194	-0.000000	1.000000	1.000000	NaN	0.024737	0.000327	0.000000	2.275755	1.705024	0.000000	0.011782	-0.000000	-0.758006	-0.000000	1.131265	-36.455990	-Inf	-1.287000	-33.987527	-0.000000
4.363636	1.118523	0.014909	-0.000000	-0.047660	-0.965420	-0.000000	1.000000	1.000000	NaN	0.028627	0.000382	0.000000	1.965244	1.047484	0.000000	0.047463	-0.000000	-0.958382	-0.000000	0.972899	-36.531197	-Inf	-2.730719	-55.314516	-0.000000
4.454545	1.105526	0.013762	-0.000000	-0.069563	-1.460485	-0.000000	1.000000	1.000000	NaN	0.030160	0.000375	0.000000	1.658028	0.267105	0.000000	0.032569	-0.000000	-1.920033	-0.000000	0.871376	-37.226400	-Inf	-3.985645	-83.679654	-0.000000
4.545455	1.094725	0.014221	0.000000	-0.098912	-1.711291	0.000000	1.000000	1.000000	NaN	0.029268	0.000380	0.000000	1.343365	-0.269015	0.000000	0.028093	0.000000	-0.779274	0.000000	0.786101	-36.941658	-Inf	-5.667212	-98.049777	0.000000
4.636364	1.084177	0.017750	0.000000	-0.142351	-2.144914	0.000000	1.000000	1.000000	NaN	0.026115	0.000428	0.000000	1.014612	-0.987951	0.000000	0.050823	0.000000	-1.701726	0.000000	0.702006	-35.016142	-Inf	-8.156090	-122.894536	0.000000
4.727273	1.060310	0.018528	0.000000	-0.210188	-2.497038	0.000000	1.000000	1.000000	NaN	0.020812	0.000364	0.000000	0.661461	-1.625389	0.000000	0.015112	0.000000	-2.680388	0.000000	0.508658	-34.643291	-Inf	-12.042888	-143.069737	0.000000
4.818182	1.032368	0.028464	0.000000	-0.335108	-2.699941	0.000000	1.000000	1.000000	NaN	0.014222	0.000392	0.000000	0.251227	-2.113606	0.000000	0.040024	0.000000	-1.213649	0.000000	0.276693	-30.914135	-Inf	-19.200288	-154.695230	0.000000
4.909091	0.996775	0.050954	0.000000	-0.730864	3.098242	0.000000	1.000000	1.000000	NaN	0.007023	0.000359	0.000000	-0.429842	-2.883921	0.000000	0.040426	0.000000	-2.535158	0.000000	-0.028055	-25.856361	-Inf	-41.875420	177.516197	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005346	0.000305	0.000000	-2.203792	3.030743	0.000000	0.019931	0.000000	0.090399	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	1.757909	0.054407	0.000000	0.288924	-0.544567	0.000000	1.000000	1.000000	NaN	0.011944	0.000370	-0.000000	-3.122274	2.327420	-0.000000	0.049505	0.000000	-1.723919	0.000000	4.899930	-25.286903	-Inf	16.554149	-31.201371	0.000000
5.181818	1.450907	0.022296	0.000000	0.117222	-0.887384	0.000000	1.000000	1.000000	NaN	0.018586	0.000286	-0.000000	2.703895	1.699289	-0.000000	0.018247	0.000000	2.054502	0.000000	3.232790	-33.035402	-Inf	6.716311	-50.843344	0.000000
5.272727	1.367614	0.021918	0.000000	0.017387	-1.015304	0.000000	1.000000	1.000000	NaN	0.024067	0.000386	-0.000000	2.318747	1.286055	-0.000000	0.053930	0.000000	-0.857549	0.000000	2.719273	-33.184165	-Inf	0.996218	-58.172656	0.000000
5.363636	1.312943	0.018988	0.000000	-0.056757	-1.609296	0.000000	1.000000	1.000000	NaN	0.027338	0.000395	-0.000000	1.959289	0.406749	-0.000000	0.044863	0.000000	-2.562831	0.000000	2.364918	-34.430258	-Inf	-3.251941	-92.205883	0.000000
5.454545	1.285866	0.017588	0.000000	-0.120477	-1.662944	0.000000	1.000000	1.000000	NaN	0.028649	0.000392	-0.000000	1.610255	0.067788	-0.000000	0.041311	0.000000	-0.148977	0.000000	2.183913	-35.095778	-Inf	-6.902818	-95.279658	0.000000
5.545455	1.255291	0.024282	-0.000000	-0.193974	-2.150815	-0.000000	1.000000	1.000000	NaN	0.027509	0.000532	-0.000000	1.251444	-0.705397	-0.000000	0.075624	-0.000000	-1.784306	-0.000000	1.974886	-32.294344	-Inf	-11.113889	-123.232643	-0.000000
5.636364	1.228365	0.022190	-0.000000	-0.282153	-2.491525	-0.000000	1.000000	1.000000	NaN	0.024339	0.000440	-0.000000	0.877952	-1.331420	-0.000000	0.015346	-0.000000	1.881350	-0.000000	1.786547	-33.076850	-Inf	-16.166165	-142.753849	-0.000000
5.727273	1.197956	0.036110	-0.000000	-0.418224	-2.673891	-0.000000	1.000000	1.000000	NaN	0.019408	0.000585	-0.000000	0.456566	-1.799100	-0.000000	0.080317	0.000000	-1.146879	0.000000	1.568816	-28.847546	-Inf	-23.962496	-153.202662	-0.000000
5.818182	1.186697	0.050098	-0.000000	-0.654629	3.033922	-0.000000	1.000000	1.000000	NaN	0.013539	0.000572	-0.000000	-0.065152	-2.659786	-0.000000	0.059217	0.000000	-2.747371	0.000000	1.486797	-26.003559	-Inf	-37.507504	173.830948	-0.000000
5.909091	1.463310	0.095268	-0.000000	-1.239082	2.917555	-0.000000	1.000000	1.000000	NaN	0.008566	0.000558	-0.000000	-0.934918	-3.061467	-0.000000	0.051184	0.000000	-0.601685	0.000000	3.306727	-20.421020	-Inf	-70.994146	167.163594	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.008936	0.000705	-0.000000	-2.206057	2.405761	-0.000000	0.102094	0.000000	-2.058943	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.505486	0.104299	0.000000	0.413883	-1.168780	0.000000	1.000000	1.000000	NaN	0.014229	0.000592	-0.000000	-2.994174	1.706349	-0.000000	0.010698	0.000000	2.677073	0.000000	7.977838	-19.634358	-Inf	23.713757	-66.966155	0.000000
6.181818	1.879936	0.069480	0.000000	0.194752	-1.441350	0.000000	1.000000	1.000000	NaN	0.020186	0.000746	-0.000000	2.784567	1.148465	-0.000000	0.098061	0.000000	-1.761639	0.000000	5.482861	-23.162754	-Inf	11.158459	-82.583273	0.000000
6.272727	1.705370	0.050848	0.000000	0.060377	-2.046417	0.000000	1.000000	1.000000	NaN	0.025227	0.000752	-0.000000	2.364878	0.258084	-0.000000	0.078028	0.000000	-3.093875	0.000000	4.636372	-25.874509	-Inf	3.459356	-117.251038	0.000000
6.363636	1.641265	0.040412	0.000000	-0.048239	-2.275098	0.000000	1.000000	1.000000	NaN	0.028805	0.000709	-0.000000	1.970948	-0.255911	-0.000000	0.041105	0.000000	-1.599639	0.000000	4.303574	-27.869784	-Inf	-2.763906	-130.353524	0.000000
6.454545	1.623513	0.044809	0.000000	-0.155267	-2.752608	0.000000	1.000000	1.000000	NaN	0.030568	0.000844	-0.000000	1.578607	-1.018735	-0.000000	0.094106	0.000000	-2.805549	0.000000	4.209117	-26.972629	-Inf	-8.896133	-157.712849	0.000000
6.545455	1.632337	0.037894	-0.000000	-0.279255	3.110970	-0.000000	1.000000	1.000000	NaN	0.030308	0.000704	-0.000000	1.169305	-1.723655	-0.000000	0.026422	-0.000000	2.334859	-0.000000	4.256197	-28.428588	-Inf	-16.000115	178.245466	-0.000000
6.636364	1.679576	0.045633	-0.000000	-0.449743	2.871221	-0.000000	1.000000	1.000000	NaN	0.028266	0.000768	-0.000000	0.713503	-2.248719	-0.000000	0.054054	-0.000000	-2.510078	-0.000000	4.503996	-26.814366	-Inf	-25.768391	164.508826	-0.000000
6.727273	1.776882	0.052109	-0.000000	-0.702416	2.367703	-0.000000	1.000000	1.000000	NaN	0.024509	0.000719	-0.000000	0.175517	-3.037550	-0.000000	0.047367	0.000000	2.596234	0.000000	4.993170	-25.661715	-Inf	-40.245458	135.659382	-0.000000
6.818182	2.135429	0.066448	-0.000000	-1.085622	2.178913	-0.000000	1.000000	1.000000	NaN	0.020790	0.000647	-0.000000	-0.493003	2.771531	-0.000000	0.016077	0.000000	-2.127217	0.000000	6.589702	-23.550335	-Inf	-62.201554	124.842492	-0.000000
6.909091	3.860211	0.141123	-0.000000	-1.660581	1.783781	-0.000000	1.000000	1.000000	NaN	0.019327	0.000707	-0.000000	-1.353277	2.091086	-0.000000	0.035929	0.000000	-3.114025	0.000000	11.732221	-17.008074	-Inf	-95.144307	102.203129	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.022362	0.000635	-0.000000	-2.217954	1.513039	-0.000000	0.006055	0.000000	-2.988013	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	5.971892	0.147967	0.000000	0.467479	-1.926921	0.000000	1.000000	1.000000	NaN	0.029132	0.000722	-0.000000	-2.937436	0.951349	-0.000000	0.025307	0.000000	-2.565103	0.000000	15.522239	-16.596728	-Inf	26.784560	-110.404466	0.000000
7.181818	3.916336	0.079249	0.000000	0.149475	-2.274083	0.000000	1.000000	1.000000	NaN	0.036198	0.000732	-0.000000	2.742431	0.318873	-0.000000	0.014466	0.000000	-2.742633	0.000000	11.857599	-22.020084	-Inf	8.564295	-130.295369	0.000000
7.272727	3.304726	0.064256	0.000000	-0.108591	-2.559941	0.000000	1.000000	1.000000	NaN	0.042165	0.000820	-0.000000	2.199052	-0.252298	-0.000000	0.023945	0.000000	-2.434760	0.000000	10.382710	-23.841661	-Inf	-6.221809	-146.673795	0.000000
7.363636	3.020268	0.056761	0.000000	-0.358450	-2.912672	0.000000	1.000000	1.000000	NaN	0.045809	0.000861	-0.000000	1.663879	-0.890344	-0.000000	0.015972	0.000000	-2.550036	0.000000	9.600909	-24.918941	-Inf	-20.537660	-166.883838	0.000000
7.454545	2.854982	0.059686	0.000000	-0.620717	3.076218	0.000000	1.000000	1.000000	NaN	0.046545	0.000973	-0.000000	1.116298	-1.469953	-0.000000	0.028355	-0.000000	-2.234566	-0.000000	9.112067	-24.482488	-Inf	-35.564456	176.254287	0.000000
7.545455	2.768981	0.063755	-0.000000	-0.925087	2.660862	-0.000000	1.000000	1.000000	NaN	0.044599	0.001027	-0.000000	0.526615	-2.170622	-0.000000	0.020484	-0.000000	-2.790030	-0.000000	8.846399	-23.909768	-Inf	-53.003565	152.456168	-0.000000
7.636364	2.808093	0.075567	-0.000000	-1.305640	2.391230	-0.000000	1.000000	1.000000	NaN	0.041070	0.001105	-0.000000	-0.139252	-2.725568	-0.000000	0.026434	0.000000	-1.825031	0.000000	8.968231	-22.433413	-Inf	-74.807649	137.007368	-0.000000
7.727273	3.160632	0.106726	-0.000000	-1.783025	1.926582	-0.000000	1.000000	1.000000	NaN	0.037954	0.001282	-0.000000	-0.901951	2.807655	-0.000000	0.037532	0.000000	-2.555351	0.000000	9.995478	-19.434587	-Inf	-102.159812	110.384991	-0.000000
7.818182	4.483661	0.146354	-0.000000	-2.322546	1.562240	-0.000000	1.000000	1.000000	NaN	0.038069	0.001243	-0.000000	-1.726786	2.158000	-0.000000	0.014140	0.000000	-1.935557	0.000000	13.032656	-16.691890	-Inf	-133.072078	89.509733	-0.000000
7.909091	9.627480	0.351018	-0.000000	-2.847703	1.185735	-0.000000	1.000000	1.000000	NaN	0.042108	0.001535	-0.000000	-2.537257	1.496181	-0.000000	0.048834	0.000000	-2.079206	0.000000	19.670253	-9.093409	-Inf	-163.161384	67.937612	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.047537	0.001547	-0.000000	3.017879	0.663397	-0.000000	0.032762	0.000000	-2.870267	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	12.253959	0.382212	0.000000	-0.517499	-2.793322	0.000000	1.000000	1.000000	NaN	0.052391	0.001634	-0.000000	2.363913	0.088090	-0.000000	0.038362	0.000000	-1.685662	0.000000	21.765528	-8.353925	-Inf	-29.650499	-160.045555	0.000000
8.181818	6.648631	0.237479	0.000000	-0.863847	2.932979	0.000000	1.000000	1.000000	NaN	0.053943	0.001927	-0.000000	1.732251	-0.754108	-0.000000	0.064432	0.000000	-2.481704	0.000000	16.454644	-12.487496	-Inf	-49.494764	168.047342	0.000000
8.272727	4.591287	0.151039	0.000000	-1.190139	2.481572	0.000000	1.000000	1.000000	NaN	0.051500	0.001694	-0.000000	1.120645	-1.490829	-0.000000	0.017119	-0.000000	-2.769272	-0.000000	13.238688	-16.418212	-Inf	-68.189945	142.183631	0.000000
