0.909091	0.833929	0.012474	-0.000000	0.179347	1.648906	-0.000000	1.000000	1.000000	NaN	0.031729	0.000475	-0.000000	0.467802	1.937361	-0.000000	0.014044	0.000000	3.079249	0.000000	-1.577423	-38.079915	-Inf	10.275815	94.475348	-0.000000
1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007997	0.000454	0.000000	2.180125	1.015301	0.000000	0.014270	0.000000	2.858482	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
1.090909	1.095587	0.015797	-0.000000	-0.203402	-2.624002	-0.000000	1.000000	1.000000	NaN	0.034737	0.000501	0.000000	2.656018	0.235418	0.000000	0.013528	0.000000	2.682608	0.000000	0.792937	-36.028782	-Inf	-11.654083	-150.344250	-0.000000
1.181818	1.012026	0.009849	-0.000000	-0.120302	-2.940887	-0.000000	1.000000	1.000000	NaN	0.056839	0.000553	0.000000	2.453805	-0.366781	0.000000	0.011481	0.000000	2.628848	0.000000	0.103835	-40.132021	-Inf	-6.892771	-168.500434	-0.000000
1.272727	0.985141	0.008154	-0.000000	-0.086185	3.133509	-0.000000	1.000000	1.000000	NaN	0.071818	0.000594	0.000000	2.202608	-0.860883	0.000000	0.010237	-0.000000	2.867265	-0.000000	-0.130036	-41.772961	-Inf	-4.938057	179.536857	-0.000000
1.363636	0.966637	0.007676	-0.000000	-0.065905	2.952242	-0.000000	1.000000	1.000000	NaN	0.079164	0.000629	0.000000	1.937575	-1.327464	0.000000	0.013492	-0.000000	3.089174	-0.000000	-0.294731	-42.297488	-Inf	-3.776065	169.151034	-0.000000
1.454545	0.954751	0.007736	-0.000000	-0.052142	2.730562	-0.000000	1.000000	1.000000	NaN	0.079765	0.000646	0.000000	1.666024	-1.834458	0.000000	0.018510	0.000000	3.115655	0.000000	-0.402196	-42.229935	-Inf	-2.987514	156.449689	-0.000000
1.545455	0.940802	0.008002	-0.000000	-0.034305	2.429992	-0.000000	1.000000	1.000000	NaN	0.073977	0.000629	-0.000000	1.398547	-2.420341	-0.000000	0.025208	-0.000000	2.886141	-0.000000	-0.530036	-41.935540	-Inf	-1.965510	139.228290	-0.000000
1.636364	0.927330	0.008448	-0.000000	-0.019616	2.029241	-0.000000	1.000000	1.000000	NaN	0.063287	0.000577	-0.000000	1.127922	-3.106407	-0.000000	0.028691	-0.000000	2.701081	-0.000000	-0.655312	-41.464883	-Inf	-1.123942	116.266922	-0.000000
1.727273	0.912997	0.009628	-0.000000	0.007138	1.515222	-0.000000	1.000000	1.000000	NaN	0.049044	0.000517	-0.000000	0.869363	2.377447	-0.000000	0.031776	0.000000	2.378225	0.000000	-0.790615	-40.328829	-Inf	0.408994	86.815851	-0.000000
1.818182	0.883511	0.013547	-0.000000	0.044972	0.922692	-0.000000	1.000000	1.000000	NaN	0.032254	0.000495	-0.000000	0.621883	1.499603	-0.000000	0.032069	0.000000	2.209043	0.000000	-1.075758	-37.363018	-Inf	2.576707	52.866374	-0.000000
1.909091	0.827584	0.028944	-0.000000	0.161106	0.359075	-0.000000	1.000000	1.000000	NaN	0.014994	0.000524	-0.000000	0.452703	0.650672	-0.000000	0.032258	0.000000	1.954230	0.000000	-1.643760	-30.768840	-Inf	9.230691	20.573479	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003893	0.000582	0.000000	2.258737	-0.102018	0.000000	0.032908	0.000000	1.837694	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.102359	0.038285	-0.000000	-0.176218	2.640730	-0.000000	1.000000	1.000000	NaN	0.018236	0.000633	0.000000	2.686344	-0.779894	0.000000	0.034361	0.000000	1.654112	0.000000	0.846460	-28.339328	-Inf	-10.096549	151.302664	-0.000000
2.181818	1.023941	0.021596	-0.000000	-0.102382	2.275521	-0.000000	1.000000	1.000000	NaN	0.031150	0.000657	0.000000	2.474866	-1.430416	0.000000	0.037155	0.000000	1.498654	0.000000	0.205498	-33.312432	-Inf	-5.866053	130.377765	-0.000000
2.272727	0.998830	0.015678	-0.000000	-0.073562	1.897588	-0.000000	1.000000	1.000000	NaN	0.040777	0.000640	0.000000	2.218373	-2.093663	0.000000	0.040462	-0.000000	1.288445	-0.000000	-0.010167	-36.093997	-Inf	-4.214765	108.723770	-0.000000
2.363636	0.986167	0.012354	-0.000000	-0.057250	1.475980	-0.000000	1.000000	1.000000	NaN	0.046594	0.000584	0.000000	1.949371	-2.800584	0.000000	0.041645	-0.000000	1.039636	-0.000000	-0.120989	-38.163725	-Inf	-3.280170	84.567452	-0.000000
2.454545	0.975249	0.010243	-0.000000	-0.048327	0.986036	-0.000000	1.000000	1.000000	NaN	0.048284	0.000507	0.000000	1.672981	2.707343	0.000000	0.043035	-0.000000	0.786830	-0.000000	-0.217693	-39.791184	-Inf	-2.768910	56.495677	-0.000000
2.545455	0.968401	0.009269	-0.000000	-0.041463	0.425066	-0.000000	1.000000	1.000000	NaN	0.046232	0.000443	-0.000000	1.394530	1.861060	-0.000000	0.038357	-0.000000	0.518632	-0.000000	-0.278894	-40.658952	-Inf	-2.375680	24.354510	-0.000000
2.636364	0.954604	0.009763	-0.000000	-0.035851	-0.149365	-0.000000	1.000000	1.000000	NaN	0.040437	0.000414	-0.000000	1.114828	1.001314	-0.000000	0.035794	-0.000000	0.300123	-0.000000	-0.403539	-40.208571	-Inf	-2.054136	-8.558000	-0.000000
2.727273	0.939257	0.012200	-0.000000	-0.033820	-0.646219	-0.000000	1.000000	1.000000	NaN	0.031955	0.000415	-0.000000	0.831546	0.219147	-0.000000	0.028451	0.000000	0.148422	0.000000	-0.544316	-38.272485	-Inf	-1.937759	-37.025637	-0.000000
2.818182	0.904879	0.018135	0.000000	-0.021525	-1.034574	0.000000	1.000000	1.000000	NaN	0.021312	0.000427	0.000000	0.558527	-0.454522	0.000000	0.025928	0.000000	0.074906	0.000000	-0.868189	-34.829871	-Inf	-1.233282	-59.276735	0.000000
2.909091	0.809623	0.036674	0.000000	-0.008205	-1.347630	0.000000	1.000000	1.000000	NaN	0.009626	0.000436	0.000000	0.286533	-1.052892	0.000000	0.022870	0.000000	0.101367	0.000000	-1.834340	-28.712836	-Inf	-0.470113	-77.213532	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002177	0.000434	0.000000	2.937388	-1.626322	0.000000	0.024852	0.000000	0.051948	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.185771	0.036857	-0.000000	-0.064662	1.203141	-0.000000	1.000000	1.000000	NaN	0.013269	0.000412	0.000000	2.801042	-2.214341	0.000000	0.025440	0.000000	-0.027054	0.000000	1.480013	-28.669578	-Inf	-3.704869	68.934884	-0.000000
3.181818	1.086073	0.017840	-0.000000	-0.056727	0.862605	-0.000000	1.000000	1.000000	NaN	0.022657	0.000372	0.000000	2.523663	-2.840190	0.000000	0.026510	0.000000	-0.202458	0.000000	0.717183	-34.972120	-Inf	-3.250202	49.423626	-0.000000
3.272727	1.052348	0.011417	-0.000000	-0.054986	0.471885	-0.000000	1.000000	1.000000	NaN	0.029835	0.000324	0.000000	2.240090	2.766961	0.000000	0.024701	-0.000000	-0.350244	-0.000000	0.443186	-38.848607	-Inf	-3.150451	27.036998	-0.000000
3.363636	1.032934	0.008645	-0.000000	-0.054836	0.033812	-0.000000	1.000000	1.000000	NaN	0.034295	0.000287	0.000000	1.954926	2.043574	0.000000	0.021751	-0.000000	-0.430128	-0.000000	0.281455	-41.264811	-Inf	-3.141891	1.937273	-0.000000
3.454545	1.019786	0.007954	-0.000000	-0.056015	-0.414642	-0.000000	1.000000	1.000000	NaN	0.035874	0.000280	0.000000	1.668433	1.309807	0.000000	0.019277	-0.000000	-0.371171	-0.000000	0.170181	-41.988057	-Inf	-3.209439	-23.757212	-0.000000
3.545455	1.008152	0.008933	0.000000	-0.062767	-0.823126	0.000000	1.000000	1.000000	NaN	0.034555	0.000306	0.000000	1.376368	0.616009	0.000000	0.021009	0.000000	-0.186444	0.000000	0.070521	-40.980068	-Inf	-3.596258	-47.161674	0.000000
3.636364	0.995795	0.011583	0.000000	-0.070239	-1.186344	0.000000	1.000000	1.000000	NaN	0.030582	0.000356	0.000000	1.083582	-0.032523	0.000000	0.026208	0.000000	-0.217799	0.000000	-0.036598	-38.723453	-Inf	-4.024410	-67.972500	0.000000
3.727273	0.974015	0.016429	0.000000	-0.087105	-1.531293	0.000000	1.000000	1.000000	NaN	0.024247	0.000409	0.000000	0.781402	-0.662785	0.000000	0.033195	0.000000	-0.322889	0.000000	-0.228683	-35.687771	-Inf	-4.990766	-87.736611	0.000000
3.818182	0.945174	0.025571	0.000000	-0.119331	-1.878013	0.000000	1.000000	1.000000	NaN	0.016431	0.000445	0.000000	0.463862	-1.294819	0.000000	0.036633	0.000000	-0.615834	0.000000	-0.489769	-31.845119	-Inf	-6.837187	-107.602207	0.000000
3.909091	0.846921	0.050674	0.000000	-0.232960	-2.233804	0.000000	1.000000	1.000000	NaN	0.007494	0.000448	0.000000	0.064920	-1.935924	0.000000	0.039049	0.000000	-0.839407	0.000000	-1.443138	-25.904223	-Inf	-13.347641	-127.987552	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002467	0.000421	0.000000	-2.456862	-2.588164	0.000000	0.035085	0.000000	-1.120364	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	1.287060	0.044446	-0.000000	0.098655	0.160610	-0.000000	1.000000	1.000000	NaN	0.010882	0.000376	0.000000	2.967500	3.029456	0.000000	0.031831	0.000000	-1.271753	0.000000	2.191978	-27.043357	-Inf	5.652511	9.202293	-0.000000
4.181818	1.172858	0.021089	-0.000000	0.032073	-0.235973	-0.000000	1.000000	1.000000	NaN	0.018616	0.000335	0.000000	2.615604	2.347558	0.000000	0.025897	0.000000	-1.356565	0.000000	1.384905	-33.518938	-Inf	1.837640	-13.520273	-0.000000
4.272727	1.135306	0.014518	-0.000000	-0.003296	-0.646457	-0.000000	1.000000	1.000000	NaN	0.024654	0.000315	0.000000	2.294922	1.651761	0.000000	0.024105	-0.000000	-1.286687	-0.000000	1.102258	-36.761747	-Inf	-0.188835	-37.039239	-0.000000
4.363636	1.119357	0.012621	-0.000000	-0.027940	-1.056226	-0.000000	1.000000	1.000000	NaN	0.028648	0.000323	0.000000	1.984964	0.956678	0.000000	0.025184	-0.000000	-1.236020	-0.000000	0.979371	-37.978228	-Inf	-1.600865	-60.517299	-0.000000
4.454545	1.109634	0.012787	-0.000000	-0.052911	-1.447633	-0.000000	1.000000	1.000000	NaN	0.030272	0.000349	0.000000	1.674679	0.279957	0.000000	0.028409	-0.000000	-1.301478	-0.000000	0.903594	-37.864697	-Inf	-3.031587	-82.943290	-0.000000
4.545455	1.101785	0.014003	0.000000	-0.081713	-1.811035	0.000000	1.000000	1.000000	NaN	0.029457	0.000374	0.000000	1.360563	-0.368758	0.000000	0.030533	0.000000	-1.492183	0.000000	0.841941	-37.075470	-Inf	-4.681838	-103.764639	0.000000
4.636364	1.095915	0.015873	0.000000	-0.121647	-2.139327	0.000000	1.000000	1.000000	NaN	0.026398	0.000382	0.000000	1.035316	-0.982364	0.000000	0.028447	0.000000	-1.713927	0.000000	0.795538	-35.987079	-Inf	-6.969848	-122.574400	0.000000
4.727273	1.087105	0.018684	0.000000	-0.181150	-2.420184	0.000000	1.000000	1.000000	NaN	0.021338	0.000367	0.000000	0.690500	-1.548535	0.000000	0.023488	0.000000	-1.969170	0.000000	0.725431	-34.570530	-Inf	-10.379107	-138.666325	0.000000
4.818182	1.075452	0.024535	0.000000	-0.306407	-2.639912	0.000000	1.000000	1.000000	NaN	0.014816	0.000338	0.000000	0.279928	-2.053576	0.000000	0.014543	0.000000	-2.024146	0.000000	0.631819	-32.204135	-Inf	-17.555851	-151.255806	0.000000
4.909091	1.104788	0.045098	0.000000	-0.654464	-2.811123	0.000000	1.000000	1.000000	NaN	0.007784	0.000318	0.000000	-0.353443	-2.510101	0.000000	0.008552	0.000000	-1.486779	0.000000	0.865581	-26.916764	-Inf	-37.498043	-161.065463	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.005275	0.000321	0.000000	-2.027516	-2.987102	0.000000	0.014145	0.000000	-0.776528	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	1.680082	0.050942	0.000000	0.370237	-0.145371	0.000000	1.000000	1.000000	NaN	0.011415	0.000346	-0.000000	-3.040962	2.726616	-0.000000	0.023810	0.000000	-0.854252	0.000000	4.506609	-25.858560	-Inf	21.213000	-8.329137	0.000000
5.181818	1.431070	0.029909	0.000000	0.164752	-0.524179	0.000000	1.000000	1.000000	NaN	0.018332	0.000383	-0.000000	2.751425	2.062494	-0.000000	0.031411	0.000000	-1.011136	0.000000	3.113217	-30.484068	-Inf	9.439610	-30.033255	0.000000
5.272727	1.358932	0.024285	0.000000	0.061316	-0.949216	0.000000	1.000000	1.000000	NaN	0.023914	0.000427	-0.000000	2.362676	1.352143	-0.000000	0.036006	0.000000	-1.253597	0.000000	2.663954	-32.293380	-Inf	3.513158	-54.386094	0.000000
5.363636	1.325794	0.022792	0.000000	-0.017947	-1.367501	0.000000	1.000000	1.000000	NaN	0.027606	0.000475	-0.000000	1.998099	0.648545	-0.000000	0.037455	0.000000	-1.415145	0.000000	2.449522	-32.844430	-Inf	-1.028292	-78.352016	0.000000
5.454545	1.303713	0.023337	0.000000	-0.087325	-1.747624	0.000000	1.000000	1.000000	NaN	0.029047	0.000520	-0.000000	1.643406	-0.016892	-0.000000	0.036559	0.000000	-1.549306	0.000000	2.303640	-32.639203	-Inf	-5.003382	-100.131503	0.000000
5.545455	1.286447	0.025659	-0.000000	-0.160950	-2.085132	-0.000000	1.000000	1.000000	NaN	0.028192	0.000562	-0.000000	1.284469	-0.639714	-0.000000	0.035390	-0.000000	-1.578539	-0.000000	2.187835	-31.815343	-Inf	-9.221738	-119.469260	-0.000000
5.636364	1.272241	0.030523	-0.000000	-0.251625	-2.398015	-0.000000	1.000000	1.000000	NaN	0.025209	0.000605	-0.000000	0.908480	-1.237910	-0.000000	0.037281	-0.000000	-1.547347	-0.000000	2.091390	-30.307376	-Inf	-14.417029	-137.396137	-0.000000
5.727273	1.265969	0.040067	-0.000000	-0.383715	-2.716217	-0.000000	1.000000	1.000000	NaN	0.020510	0.000649	-0.000000	0.491076	-1.841426	-0.000000	0.042177	0.000000	-1.560184	0.000000	2.048463	-27.944345	-Inf	-21.985262	-155.627778	-0.000000
5.818182	1.287530	0.060601	-0.000000	-0.620313	-3.065766	-0.000000	1.000000	1.000000	NaN	0.014689	0.000691	-0.000000	-0.030836	-2.476289	-0.000000	0.050965	0.000000	-1.643525	0.000000	2.195147	-24.350346	-Inf	-35.541336	-175.655437	-0.000000
5.909091	1.645887	0.123982	-0.000000	-1.151957	2.825400	-0.000000	1.000000	1.000000	NaN	0.009635	0.000726	-0.000000	-0.847793	3.129563	-0.000000	0.057046	0.000000	-1.818746	0.000000	4.327999	-18.132818	-Inf	-66.002255	161.883486	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009401	0.000750	-0.000000	-2.051830	2.414571	-0.000000	0.064241	0.000000	-2.026942	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.552097	0.135056	0.000000	0.512218	-1.196098	0.000000	1.000000	1.000000	NaN	0.014493	0.000767	-0.000000	-2.895838	1.679030	-0.000000	0.063778	0.000000	-2.259138	0.000000	8.137943	-17.389718	-Inf	29.347956	-68.531388	0.000000
6.181818	1.905163	0.072427	0.000000	0.256892	-1.643512	0.000000	1.000000	1.000000	NaN	0.020457	0.000778	-0.000000	2.846707	0.946303	-0.000000	0.063701	0.000000	-2.491508	0.000000	5.598644	-22.801986	-Inf	14.718829	-94.166307	0.000000
6.272727	1.738733	0.052780	0.000000	0.107569	-2.066952	0.000000	1.000000	1.000000	NaN	0.025720	0.000781	-0.000000	2.412070	0.237549	-0.000000	0.056998	0.000000	-2.695218	0.000000	4.804659	-25.550550	-Inf	6.163260	-118.427626	0.000000
6.363636	1.676016	0.044064	0.000000	-0.006520	-2.454187	0.000000	1.000000	1.000000	NaN	0.029414	0.000773	-0.000000	2.012667	-0.434999	-0.000000	0.050909	0.000000	-2.890030	0.000000	4.485565	-27.118347	-Inf	-0.373560	-140.614543	0.000000
6.454545	1.667872	0.040112	0.000000	-0.115801	-2.803549	0.000000	1.000000	1.000000	NaN	0.031403	0.000755	-0.000000	1.618073	-1.069675	-0.000000	0.041864	0.000000	-3.019952	0.000000	4.443254	-27.934508	-Inf	-6.634897	-160.631498	0.000000
6.545455	1.693585	0.039317	-0.000000	-0.240912	-3.121948	-0.000000	1.000000	1.000000	NaN	0.031445	0.000730	-0.000000	1.207648	-1.673389	-0.000000	0.034214	-0.000000	-3.094642	-0.000000	4.576140	-28.108298	-Inf	-13.803222	-178.874472	-0.000000
6.636364	1.759790	0.041778	-0.000000	-0.407420	2.861776	-0.000000	1.000000	1.000000	NaN	0.029616	0.000703	-0.000000	0.755826	-2.258164	-0.000000	0.027899	-0.000000	-3.087256	-0.000000	4.909218	-27.581077	-Inf	-23.343431	163.967665	-0.000000
6.727273	1.905314	0.049319	-0.000000	-0.649379	2.568315	-0.000000	1.000000	1.000000	NaN	0.026280	0.000680	-0.000000	0.228553	-2.836938	-0.000000	0.023722	-0.000000	-3.021399	-0.000000	5.599330	-26.139711	-Inf	-37.206689	147.153596	-0.000000
6.818182	2.324635	0.068552	-0.000000	-1.018448	2.270843	-0.000000	1.000000	1.000000	NaN	0.022632	0.000667	-0.000000	-0.425829	2.863461	-0.000000	0.021050	0.000000	-2.935736	0.000000	7.327097	-23.279549	-Inf	-58.352752	130.109692	-0.000000
6.909091	4.215101	0.133904	-0.000000	-1.550670	1.964438	-0.000000	1.000000	1.000000	NaN	0.021103	0.000670	-0.000000	-1.243365	2.271743	-0.000000	0.019559	0.000000	-2.815788	0.000000	12.496159	-17.464101	-Inf	-88.846832	112.554024	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024012	0.000694	-0.000000	-2.093831	1.671360	-0.000000	0.018875	0.000000	-2.716275	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	6.278562	0.151838	0.000000	0.580310	-1.812333	0.000000	1.000000	1.000000	NaN	0.030628	0.000741	-0.000000	-2.824605	1.065938	-0.000000	0.018961	0.000000	-2.602927	0.000000	15.957203	-16.372407	-Inf	33.249321	-103.839005	0.000000
7.181818	4.157066	0.087494	0.000000	0.251491	-2.133640	0.000000	1.000000	1.000000	NaN	0.038423	0.000809	-0.000000	2.844448	0.459316	-0.000000	0.019313	0.000000	-2.528560	0.000000	12.375738	-21.160391	-Inf	14.409393	-122.248591	0.000000
7.272727	3.557294	0.070097	0.000000	-0.024819	-2.455051	0.000000	1.000000	1.000000	NaN	0.045387	0.000894	-0.000000	2.282824	-0.147408	-0.000000	0.020093	0.000000	-2.444948	0.000000	11.022394	-23.086059	-Inf	-1.422000	-140.664048	0.000000
7.363636	3.310447	0.065514	0.000000	-0.285404	-2.779683	0.000000	1.000000	1.000000	NaN	0.050210	0.000994	-0.000000	1.736925	-0.757355	-0.000000	0.020978	0.000000	-2.386539	0.000000	10.397734	-23.673331	-Inf	-16.352425	-159.264132	0.000000
7.454545	3.199236	0.067700	0.000000	-0.563602	-3.114549	0.000000	1.000000	1.000000	NaN	0.052157	0.001104	-0.000000	1.173413	-1.377534	-0.000000	0.022403	-0.000000	-2.322037	-0.000000	10.100926	-23.388176	-Inf	-32.292011	-178.450507	0.000000
7.545455	3.184382	0.075903	-0.000000	-0.883748	2.814718	-0.000000	1.000000	1.000000	NaN	0.051290	0.001223	-0.000000	0.567953	-2.016766	-0.000000	0.024161	-0.000000	-2.282597	-0.000000	10.060504	-22.394776	-Inf	-50.635041	161.271484	-0.000000
7.636364	3.319714	0.092188	-0.000000	-1.275663	2.434409	-0.000000	1.000000	1.000000	NaN	0.048553	0.001348	-0.000000	-0.109276	-2.682388	-0.000000	0.026388	0.000000	-2.257148	0.000000	10.422013	-20.706471	-Inf	-73.090134	139.481383	-0.000000
7.727273	3.846357	0.123172	-0.000000	-1.755852	2.024911	-0.000000	1.000000	1.000000	NaN	0.046189	0.001479	-0.000000	-0.874778	2.905985	-0.000000	0.028779	0.000000	-2.257142	0.000000	11.700993	-18.189760	-Inf	-100.602897	116.018854	-0.000000
7.818182	5.512345	0.189947	-0.000000	-2.297170	1.589238	-0.000000	1.000000	1.000000	NaN	0.046803	0.001613	-0.000000	-1.701409	2.184998	-0.000000	0.031090	0.000000	-2.273713	0.000000	14.826728	-14.427341	-Inf	-131.618119	91.056643	-0.000000
7.909091	11.693420	0.399095	-0.000000	-2.823620	1.135043	-0.000000	1.000000	1.000000	NaN	0.051143	0.001746	-0.000000	-2.513174	1.445489	-0.000000	0.033224	0.000000	-2.298552	0.000000	21.358831	-7.978485	-Inf	-161.781529	65.033167	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.057168	0.001870	-0.000000	3.023272	0.696664	-0.000000	0.034876	0.000000	-2.327950	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	14.453010	0.462058	0.000000	-0.548448	-2.935518	0.000000	1.000000	1.000000	NaN	0.061793	0.001975	-0.000000	2.332964	-0.054107	-0.000000	0.036428	0.000000	-2.345403	0.000000	23.199166	-6.706069	-Inf	-31.423749	-168.192821	0.000000
8.181818	7.745328	0.252726	0.000000	-0.922107	2.883763	0.000000	1.000000	1.000000	NaN	0.062841	0.002050	-0.000000	1.673991	-0.803325	-0.000000	0.037743	0.000000	-2.358852	0.000000	17.780796	-11.946996	-Inf	-52.832848	165.227434	0.000000
8.272727	5.292461	0.186046	0.000000	-1.294032	2.420876	0.000000	1.000000	1.000000	NaN	0.059365	0.002087	-0.000000	1.016753	-1.551526	-0.000000	0.039535	-0.000000	-2.353502	-0.000000	14.473154	-14.607604	-Inf	-74.142545	138.705953	0.000000
