LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	MSE_SETUP10
Date	2025/03/17
Time	13:56:45.95574188232421875
***End_of_Header***	
	
Channels	2		
Samples	20000	20000	
Date	1903/12/31	1903/12/31	
Time	18:00:00	18:00:00	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.025000	0.025000	
***End_of_Header***			
X_Value	FRF Magnitude 1	FRF Phase 1	Comment
0.000000	1.773151E+15	-0.000000
0.025000	43017.399405	-1.704668
0.050000	10543.581207	-1.407889
0.075000	6121.716001	-1.106214
0.100000	4449.666732	-1.256772
0.125000	2153.824394	-2.026008
0.150000	3497.859821	-1.653308
0.175000	3399.356052	-1.347250
0.200000	2747.313656	-1.658947
0.225000	911.353281	-1.418296
0.250000	1039.649855	-1.988495
0.275000	1719.251398	-2.004616
0.300000	595.590338	-2.384345
0.325000	4165.503482	-2.141005
0.350000	2914.113687	-0.964917
0.375000	1062.077900	-1.113005
0.400000	594.058475	-1.666679
0.425000	1325.504879	-1.757321
0.450000	970.428477	-1.736638
0.475000	1020.076073	-1.802411
0.500000	1089.809531	-1.455361
0.525000	911.044710	-1.616965
0.550000	1031.365731	-1.734885
0.575000	777.453594	-1.382336
0.600000	862.136735	-1.612836
0.625000	726.572508	-1.760760
0.650000	929.190450	-1.568781
0.675000	888.071180	-1.602154
0.700000	832.662275	-1.580686
0.725000	837.994422	-1.558070
0.750000	787.514159	-1.472442
0.775000	738.550417	-1.495553
0.800000	567.934748	-1.663684
0.825000	711.218991	-1.546606
0.850000	526.681159	-1.530382
0.875000	585.786790	-1.653458
0.900000	529.735819	-1.516174
0.925000	555.301898	-1.641288
0.950000	575.173830	-1.544139
0.975000	563.819235	-1.499770
1.000000	561.359199	-1.529841
1.025000	456.059722	-1.770756
1.050000	470.559250	-1.774335
1.075000	491.997841	-1.945505
1.100000	451.973367	-1.850540
1.125000	486.207628	-1.847839
1.150000	391.094820	-1.630145
1.175000	407.228831	-1.736597
1.200000	335.655174	-1.675591
1.225000	354.046639	-1.814173
1.250000	352.923899	-1.701906
1.275000	301.353950	-1.797532
1.300000	323.468921	-1.721671
1.325000	315.063612	-1.817397
1.350000	371.007326	-1.607141
1.375000	405.235905	-1.739584
1.400000	364.271750	-1.478505
1.425000	412.869783	-1.548290
1.450000	325.443291	-1.594293
1.475000	310.588159	-1.891494
1.500000	294.487061	-1.758509
1.525000	318.556801	-1.867323
1.550000	346.456799	-1.933333
1.575000	306.726606	-1.780769
1.600000	269.775100	-1.853077
1.625000	335.488024	-1.774465
1.650000	269.926540	-1.595469
1.675000	242.305387	-1.787373
1.700000	260.023581	-1.822734
1.725000	281.777203	-1.852875
1.750000	283.128634	-1.726359
1.775000	295.225609	-1.639255
1.800000	274.635944	-1.828108
1.825000	229.918641	-1.935478
1.850000	281.073904	-1.898740
1.875000	307.348714	-1.821366
1.900000	270.938514	-2.069755
1.925000	218.167892	-1.816821
1.950000	288.809827	-1.944809
1.975000	179.920199	-1.634871
2.000000	201.221383	-1.842745
2.025000	218.997283	-1.864918
2.050000	189.919005	-1.992529
2.075000	275.586851	-1.808565
2.100000	229.982172	-1.840109
2.125000	208.617662	-1.768635
2.150000	257.709008	-1.584791
2.175000	133.435520	-1.882019
2.200000	199.351271	-1.773301
2.225000	219.657325	-1.827887
2.250000	176.210749	-2.056148
2.275000	240.704733	-1.629522
2.300000	243.774824	-1.196147
2.325000	264.743107	0.797130
2.350000	394.163691	2.894866
2.375000	224.649867	-2.382265
2.400000	270.815430	-2.437099
2.425000	215.097491	-2.272800
2.450000	204.190422	-2.091490
2.475000	189.447817	-2.288490
2.500000	182.895933	-1.965921
2.525000	237.790715	-2.119964
2.550000	210.775068	-2.029745
2.575000	187.363870	-1.819179
2.600000	202.442159	-2.007949
2.625000	206.897965	-1.825757
2.650000	144.657408	-1.985119
2.675000	194.129400	-2.101650
2.700000	180.886425	-2.131058
2.725000	185.659420	-2.170439
2.750000	153.310161	-2.148255
2.775000	160.664489	-2.249665
2.800000	134.803908	-1.926679
2.825000	160.556250	-2.327845
2.850000	160.577090	-2.137210
2.875000	177.229186	-2.347471
2.900000	189.244071	-2.352073
2.925000	187.639774	-2.326612
2.950000	187.199029	-2.380019
2.975000	230.055445	-2.087479
3.000000	79.281740	-2.290065
3.025000	182.008855	-2.316252
3.050000	139.457235	-2.282550
3.075000	145.448772	-2.237007
3.100000	151.175989	-2.400315
3.125000	146.636774	-2.175700
3.150000	121.627395	-2.044769
3.175000	146.469369	-2.243167
3.200000	138.339444	-2.092908
3.225000	134.205533	-1.935167
3.250000	138.637775	-2.075623
3.275000	130.368707	-2.328794
3.300000	144.434113	-2.147211
3.325000	118.287312	-2.316586
3.350000	145.195865	-2.141802
3.375000	136.630139	-2.265371
3.400000	166.107328	-2.366239
3.425000	135.845663	-2.134856
3.450000	140.897238	-2.228918
3.475000	150.183402	-2.162273
3.500000	130.990852	-2.209755
3.525000	109.960318	-2.197042
3.550000	130.985870	-2.294261
3.575000	132.147043	-2.496061
3.600000	140.498782	-2.321932
3.625000	136.817121	-2.316896
3.650000	125.550336	-2.173875
3.675000	125.829017	-2.169242
3.700000	110.011396	-2.196279
3.725000	120.624517	-2.224518
3.750000	106.894574	-2.409978
3.775000	106.602271	-2.496857
3.800000	130.529184	-2.342938
3.825000	115.268744	-2.409939
