LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	MSE_SETUP10
Date	2025/03/17
Time	13:56:45.95574188232421875
***End_of_Header***	
	
Channels	4				
Samples	10000	10000	10000	10000	
Date	1903/12/31	1903/12/31	1903/12/31	1903/12/31	
Time	18:00:00	18:00:00	18:00:00	18:00:00	
X_Dimension	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	
***End_of_Header***					
X_Value	Input Trajectory	Displacement 1	Velocity 1	Acceleration 1	Comment
0.000000	0.000000	0.000000	35.306020	935.046279
0.001000	0.017011	1.169477E-10	34.881417	895.194942
0.002000	0.034021	-6.238565E-14	34.444948	853.230033
0.003000	0.051030	-3.508900E-10	34.074942	810.655619
0.004000	0.068035	4.367837E-13	33.691515	768.417906
0.005000	0.085036	1.286752E-9	33.214309	725.445715
0.006000	0.102032	-2.433938E-12	32.722804	681.981648
0.007000	0.119022	-4.796633E-9	32.297741	638.879475
0.008000	0.136005	1.210938E-11	31.861698	594.185662
0.009000	0.152981	1.790169E-8	31.334402	546.859053
0.010000	0.169947	-5.649940E-11	30.785375	499.364976
0.011000	0.186903	-6.681727E-8	30.292708	453.048900
0.012000	0.203849	2.530736E-10	29.816458	407.681388
0.013000	0.220782	2.493940E-7	29.300088	362.809070
0.014000	0.237703	-1.102088E-9	28.740229	314.974555
0.015000	0.254611	-9.308579E-7	28.150147	262.071215
0.016000	0.271503	4.701437E-9	27.556140	209.174551
0.017000	0.288380	3.474408E-6	26.975016	161.297276
0.018000	0.305241	-1.974266E-8	26.372125	115.689991
0.019000	0.322085	-1.296815E-5	25.721005	66.605722
0.020000	0.338911	8.188145E-8	25.080334	14.869355
0.021000	0.355718	4.840335E-5	24.498492	-514.644214
0.022000	0.372505	-3.362022E-7	23.896274	-523.102035
0.023000	0.389271	-0.000181	23.201236	-535.414845
0.024000	0.406017	1.369025E-6	22.496980	-551.331501
0.025000	0.422740	0.000674	21.862959	-563.264596
0.026000	0.439441	-5.536008E-6	21.205022	-571.870778
0.027000	0.456118	-0.003073	20.439546	-584.917052
0.028000	0.472771	-0.004409	19.698258	-599.975371
0.029000	0.489399	-0.000535	19.101963	-607.606430
0.030000	0.506002	0.004424	18.514328	-610.479720
0.031000	0.522579	0.006375	17.804126	-618.154712
0.032000	0.539129	0.008841	17.114999	-627.509920
0.033000	0.555652	0.015362	16.582598	-630.183814
0.034000	0.572148	0.022082	16.038575	-631.500599
0.035000	0.588615	0.024962	15.313070	-639.388513
0.036000	0.605053	0.026486	14.531329	-648.515118
0.037000	0.621462	0.029933	13.847696	-652.783007
0.038000	0.637842	0.035328	13.239902	-654.053039
0.039000	0.654191	0.041856	12.650319	-653.419334
0.040000	0.670510	0.048570	12.055828	-650.722722
0.041000	0.686799	0.054889	1.338758	-1130.551235
0.042000	0.703056	0.061815	1.507687	-1094.800231
0.043000	0.719282	0.070290	1.714379	-1056.280709
0.044000	0.735477	0.079475	1.938421	-1012.515010
0.045000	0.751639	0.088380	2.155598	-968.637266
0.046000	0.767770	0.097128	2.368973	-928.285065
0.047000	0.783869	0.105998	2.585323	-886.652344
0.048000	0.799935	0.114781	2.799538	-840.000380
0.049000	0.815969	0.123357	3.008719	-794.739987
0.050000	0.831971	0.132440	3.230245	-755.796109
0.051000	0.847940	0.142786	3.482590	-715.797051
0.052000	0.863876	0.154522	3.768825	-668.347662
0.053000	0.879781	0.167487	4.085048	-620.473883
0.054000	0.895653	0.181009	4.414839	-579.417072
0.055000	0.911492	0.194409	4.741675	-537.947657
0.056000	0.927300	0.207486	5.060660	-488.209998
0.057000	0.943075	0.220364	5.374727	-436.028659
0.058000	0.958819	0.233976	5.706636	-387.669538
0.059000	0.974531	0.249069	6.074861	-341.192431
0.060000	0.990212	0.264878	6.460767	-294.740538
0.061000	1.005862	0.280477	6.840889	-248.330434
0.062000	1.021481	0.295769	7.212705	279.711770
0.063000	1.037069	0.310967	7.584564	289.375111
0.064000	1.052628	0.326670	7.971973	297.980643
0.065000	1.068157	0.343528	8.378704	306.680153
0.066000	1.083657	0.361999	8.812803	317.009756
0.067000	1.099128	0.382027	9.317855	330.899160
0.068000	1.114571	0.401716	9.872908	347.027842
0.069000	1.129987	0.419521	10.339775	359.058894
0.070000	1.145375	0.437020	10.672074	364.921711
0.071000	1.160736	0.456087	11.016188	370.759177
0.072000	1.176072	0.476764	11.472917	380.491760
0.073000	1.191382	0.498592	11.945154	389.348999
0.074000	1.206668	0.520907	12.330362	392.634019
0.075000	1.221929	0.543108	12.707955	394.910299
0.076000	1.237167	0.565038	13.172577	401.471552
0.077000	1.252383	0.586808	13.666390	409.796655
0.078000	1.267577	0.609182	14.128012	416.823086
0.079000	1.282749	0.632867	14.574129	422.261547
0.080000	1.297902	0.657749	15.021797	426.044547
0.081000	1.313035	0.683061	15.475389	429.267697
0.082000	1.328149	0.706264	15.887186	430.776077
0.083000	1.343245	0.726979	16.223512	429.086079
0.084000	1.358325	0.754932	16.698605	434.001942
0.085000	1.373389	0.795799	17.471314	452.349565
0.086000	1.388437	0.829846	18.084552	462.183261
0.087000	1.403471	0.841605	18.157984	445.008662
0.088000	1.418492	0.856379	18.301977	427.815350
0.089000	1.433501	0.896725	19.071797	438.042355
0.090000	1.448499	0.935800	19.815678	451.233506
0.091000	1.463486	0.948374	19.900817	439.463924
0.092000	1.478463	0.962305	19.988273	427.242125
0.093000	1.493433	1.004284	20.725899	440.618217
0.094000	1.508395	1.046161	21.431071	451.710345
0.095000	1.523351	1.060262	21.445201	434.039937
0.096000	1.538301	1.072608	21.419487	414.834840
0.097000	1.553248	1.110642	22.028196	421.696124
0.098000	1.568191	1.156619	22.835494	436.624022
0.099000	1.583132	1.188961	23.292330	436.396094
0.100000	1.598071	1.213847	23.531154	426.525003
0.101000	1.613011	1.241446	23.818708	418.900565
0.102000	1.627952	1.271267	24.165625	413.820760
0.103000	1.642895	1.300659	24.509494	410.586073
0.104000	1.657841	1.328613	24.820642	409.387116
0.105000	1.672792	1.355005	25.081346	399.178136
0.106000	1.687747	1.381579	25.318309	373.666428
0.107000	1.702709	1.409884	25.558173	355.886712
0.108000	1.717678	1.438971	25.779139	362.912138
0.109000	1.732656	1.467675	25.998989	366.524363
0.110000	1.747643	1.496346	26.264016	342.486604
0.111000	1.762641	1.525353	26.544704	320.429788
0.112000	1.777650	1.553707	26.771217	327.161920
0.113000	1.792672	1.580532	26.921172	330.138089
0.114000	1.807707	1.606653	27.025886	299.999380
0.115000	1.822757	1.633038	27.125145	271.146362
0.116000	1.837822	1.659620	27.231990	275.561393
0.117000	1.852904	1.686144	27.344055	282.122297
0.118000	1.868003	1.712580	27.457842	258.554602
0.119000	1.883121	1.738986	27.556196	224.795325
0.120000	1.898258	1.765546	27.626306	206.379819
0.121000	1.913415	1.792284	27.671567	197.162528
0.122000	1.928593	1.818495	27.693521	184.514865
0.123000	1.943793	1.843451	27.736269	170.030657
0.124000	1.959016	1.867009	27.805607	156.957766
0.125000	1.974263	1.889322	27.668046	135.590684
0.126000	1.989534	1.911131	27.203228	101.041973
0.127000	2.004831	1.933129	26.909328	75.762813
