LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	MSE_SETUP10
Date	2025/03/17
Time	13:56:45.95574188232421875
***End_of_Header***	
	
Channels	4				
Samples	10000	10000	10000	10000	
Date	1903/12/31	1903/12/31	1903/12/31	1903/12/31	
Time	18:00:00	18:00:00	18:00:00	18:00:00	
X_Dimension	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	
***End_of_Header***					
X_Value	Input Trajectory	Displacement 1	Velocity 1	Acceleration 1	Comment
0.000000	0.000000	0.000000	23.142640	611.170252
0.001000	0.013581	-4.276547E-12	22.924890	589.411704
0.002000	0.027163	2.281320E-15	22.712012	572.684359
0.003000	0.040746	1.283135E-11	22.454545	554.172946
0.004000	0.054330	-1.597231E-14	22.173953	533.567858
0.005000	0.067915	-4.705399E-11	21.901518	514.682352
0.006000	0.081503	8.900429E-14	21.635674	496.572710
0.007000	0.095093	1.754034E-10	21.368195	477.848245
0.008000	0.108685	-4.428160E-13	21.097464	458.754899
0.009000	0.122281	-6.546294E-10	20.825120	437.821773
0.010000	0.135881	2.066071E-12	20.559192	415.676837
0.011000	0.149484	2.443375E-9	20.301350	395.134172
0.012000	0.163092	-9.254401E-12	20.021088	374.041431
0.013000	0.176705	-9.119844E-9	19.696762	349.006138
0.014000	0.190323	4.030116E-11	19.375198	322.906017
0.015000	0.203947	3.403963E-8	19.100588	299.435772
0.016000	0.217576	-1.719222E-10	18.836908	276.906743
0.017000	0.231212	-1.270522E-7	18.537122	252.284642
0.018000	0.244855	7.219498E-10	18.191241	224.980931
0.019000	0.258505	4.742196E-7	17.808463	197.021278
0.020000	0.272163	-2.994242E-9	17.437669	171.790600
0.021000	0.285828	-1.770014E-6	17.115832	-286.990818
0.022000	0.299502	1.229425E-8	16.791795	-292.052130
0.023000	0.313185	6.606540E-6	16.416476	-299.787450
0.024000	0.326876	-5.006254E-8	16.038282	-305.536318
0.025000	0.340578	-2.465876E-5	15.708612	-307.873418
0.026000	0.354289	2.024405E-7	15.392369	-309.959482
0.027000	0.368010	9.203827E-5	15.040959	-314.034066
0.028000	0.381743	-8.137749E-7	14.638939	-320.440736
0.029000	0.395486	-0.000344	14.194615	-328.707075
0.030000	0.409241	3.254556E-6	13.777847	-335.584451
0.031000	0.423007	0.001839	13.444373	-338.800917
0.032000	0.436786	0.004421	13.132070	-341.394266
0.033000	0.450577	0.006815	12.771099	-345.237570
0.034000	0.464382	0.008832	12.378518	-348.487791
0.035000	0.478199	0.010663	11.989573	-351.696436
0.036000	0.492031	0.013251	11.625117	-355.974772
0.037000	0.505876	0.017333	11.294907	-359.142914
0.038000	0.519736	0.022083	10.979359	-359.893475
0.039000	0.533611	0.026563	10.657757	-358.737360
0.040000	0.547501	0.030909	10.333455	-355.952728
0.041000	0.561406	0.035390	0.863171	-789.261817
0.042000	0.575328	0.039735	0.969146	-768.889850
0.043000	0.589265	0.043813	1.068606	-748.723308
0.044000	0.603219	0.048568	1.184582	-725.328287
0.045000	0.617191	0.054816	1.336964	-700.062765
0.046000	0.631179	0.061815	1.507685	-676.234600
0.047000	0.645185	0.068628	1.673859	-653.262359
0.048000	0.659209	0.075052	1.830535	-629.067816
0.049000	0.673252	0.081273	1.982268	-602.698643
0.050000	0.687313	0.088300	2.153668	-573.378422
0.051000	0.701394	0.096885	2.363043	-543.562102
0.052000	0.715493	0.105959	2.584374	-517.142790
0.053000	0.729613	0.114526	2.793319	-492.321480
0.054000	0.743752	0.123619	3.015098	-464.571473
0.055000	0.757912	0.134290	3.275374	-433.483089
0.056000	0.772092	0.145695	3.553525	-401.716590
0.057000	0.786294	0.156810	3.824642	-371.451222
0.058000	0.800517	0.167760	4.091715	-343.009131
0.059000	0.814761	0.178828	4.361661	-315.128466
0.060000	0.829028	0.189827	4.629912	-287.040209
0.061000	0.843317	0.200642	4.893709	-259.035554
0.062000	0.857628	0.211900	5.168332	205.007635
0.063000	0.871963	0.224336	5.471605	214.402830
0.064000	0.886320	0.238401	5.814507	225.995297
0.065000	0.900701	0.254017	6.195531	238.616633
0.066000	0.915106	0.269291	6.568685	249.129587
0.067000	0.929535	0.282685	6.894745	256.526671
0.068000	0.943989	0.295768	7.211618	263.702767
0.069000	0.958467	0.310415	7.571111	273.360742
0.070000	0.972970	0.326685	7.976313	285.430726
0.071000	0.987498	0.344126	8.393233	297.122128
0.072000	1.002052	0.361999	8.784402	305.778994
0.073000	1.016632	0.379688	9.152841	312.784136
0.074000	1.031238	0.397306	9.524188	320.517590
0.075000	1.045870	0.415036	9.907418	328.205716
0.076000	1.060529	0.432612	10.291441	334.098435
0.077000	1.075215	0.449928	10.650653	337.958490
0.078000	1.089928	0.467931	10.990192	341.216700
0.079000	1.104668	0.487426	11.349839	345.624943
0.080000	1.119436	0.507664	11.734181	351.072383
0.081000	1.134232	0.527707	12.117025	356.529191
0.082000	1.149056	0.547380	12.487551	361.611525
0.083000	1.163908	0.566876	12.857100	366.131821
0.084000	1.178789	0.587113	13.251234	370.458535
0.085000	1.193699	0.608815	13.664564	373.812231
0.086000	1.208638	0.631261	14.059649	374.481817
0.087000	1.223606	0.653544	14.432401	374.462681
0.088000	1.238604	0.675389	14.799033	376.394642
0.089000	1.253631	0.696962	15.168546	378.901366
0.090000	1.268688	0.719541	15.567525	380.781633
0.091000	1.283776	0.743936	15.991111	381.657073
0.092000	1.298894	0.768086	16.370753	379.881903
0.093000	1.314042	0.790195	16.688683	376.394366
0.094000	1.329221	0.812219	17.016901	374.479018
0.095000	1.344431	0.836174	17.379390	374.057222
0.096000	1.359673	0.860780	17.719260	371.992465
0.097000	1.374945	0.884681	18.024061	368.220032
0.098000	1.390249	0.909343	18.354461	366.848007
0.099000	1.405585	0.935997	18.737489	368.918895
0.100000	1.420952	0.962298	19.109031	369.485340
0.101000	1.436352	0.986286	19.425828	366.268876
0.102000	1.451783	1.010859	19.761379	364.016844
0.103000	1.467248	1.038281	20.155641	365.147138
