LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	MSE_SETUP10
Date	2025/03/17
Time	13:56:45.95574188232421875
***End_of_Header***	
	
Channels	2		
Samples	20000	20000	
Date	1903/12/31	1903/12/31	
Time	18:00:00	18:00:00	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.025000	0.025000	
***End_of_Header***			
X_Value	FRF Magnitude 1	FRF Phase 1	Comment
0.000000	5.191755E+15	-0.000000
0.025000	46003.858262	1.937456
0.050000	24930.991724	1.713481
0.075000	14557.659247	1.725938
0.100000	7343.869315	1.337141
0.125000	9337.262003	1.456336
0.150000	7345.925479	1.809105
0.175000	6081.107491	1.380474
0.200000	5594.520811	1.695441
0.225000	3367.391437	1.144152
0.250000	4438.455956	1.103652
0.275000	3830.122127	1.583185
0.300000	2142.246256	2.699008
0.325000	8147.238280	1.627827
0.350000	10859.649201	0.058171
0.375000	6936.207524	2.769075
0.400000	1993.443345	-0.620589
0.425000	3093.273870	1.175582
0.450000	1682.202895	1.480461
0.475000	2155.287564	1.504371
0.500000	1971.906568	1.776817
0.525000	1766.677345	1.888709
0.550000	1793.394603	1.716925
0.575000	2220.936139	1.536138
0.600000	1339.427073	1.454210
0.625000	1608.983080	1.154116
0.650000	1405.498418	1.557002
0.675000	875.312515	1.357811
0.700000	1016.728950	1.963319
0.725000	1184.611276	1.509678
0.750000	936.363034	1.761565
0.775000	880.563316	1.610094
0.800000	794.704973	1.806228
0.825000	546.566849	2.020658
0.850000	771.508274	2.449719
0.875000	751.982729	2.306186
0.900000	1058.216203	2.384959
0.925000	995.464501	1.960612
0.950000	1264.928193	1.979024
0.975000	704.581996	2.060568
1.000000	1159.607345	1.793727
1.025000	867.132660	2.146599
1.050000	932.916187	1.818426
1.075000	828.443754	1.853009
1.100000	679.435468	2.044026
1.125000	684.847489	1.860186
1.150000	776.618585	1.920960
1.175000	907.043283	1.953038
1.200000	890.916857	1.893922
1.225000	782.453694	1.953652
1.250000	701.294693	1.730272
1.275000	453.658991	2.084112
1.300000	315.365950	1.827733
1.325000	547.349461	2.356843
1.350000	667.859982	2.423313
1.375000	623.813383	2.356504
1.400000	794.008883	2.082783
1.425000	753.804228	2.112988
1.450000	726.191389	1.978393
1.475000	694.921692	2.013038
1.500000	646.704891	2.057739
1.525000	635.996941	2.058242
1.550000	581.385298	2.198932
1.575000	683.385959	2.002108
1.600000	663.870713	2.169769
1.625000	557.496831	2.158020
1.650000	631.642789	2.046008
1.675000	576.298836	1.816012
1.700000	485.731271	2.196141
1.725000	552.849122	2.002164
1.750000	424.158409	2.151606
1.775000	285.501135	2.215641
1.800000	305.150545	2.303867
1.825000	395.038990	2.638579
1.850000	548.486888	2.603361
1.875000	600.836258	2.488588
1.900000	561.968245	2.449755
1.925000	665.032908	2.382793
1.950000	546.033704	2.256037
1.975000	587.103812	2.409190
2.000000	636.833617	2.323694
2.025000	714.825498	2.347262
2.050000	654.409079	2.068082
2.075000	733.573767	1.983141
2.100000	575.639428	1.999789
2.125000	539.073379	1.741758
2.150000	431.237202	1.913109
2.175000	351.686625	2.186727
2.200000	365.749660	2.126355
2.225000	494.702345	2.263184
2.250000	315.178991	2.448061
2.275000	613.983397	1.645734
2.300000	831.146642	3.132998
2.325000	375.285177	1.752579
2.350000	581.577387	2.207839
2.375000	860.073647	1.768286
2.400000	486.326823	1.928051
2.425000	391.423858	1.789773
2.450000	453.171139	1.526366
2.475000	267.827240	2.144128
2.500000	87.391955	2.015554
2.525000	325.722937	2.596169
2.550000	478.334054	2.810213
2.575000	582.401498	2.530177
2.600000	619.333440	2.406331
2.625000	617.241605	2.124243
2.650000	384.204410	2.089607
2.675000	317.085142	1.886596
2.700000	343.353207	2.768440
2.725000	416.549784	2.639202
2.750000	465.118035	2.600263
2.775000	506.427999	2.386093
2.800000	356.481814	2.356227
2.825000	293.553900	2.135871
2.850000	377.455129	2.789479
2.875000	421.374475	2.802649
2.900000	686.492118	2.622076
2.925000	739.934523	2.525969
2.950000	624.632355	2.166674
2.975000	418.060049	1.312549
3.000000	285.754866	-1.429000
3.025000	1645.936903	2.597839
3.050000	625.572772	0.520308
3.075000	153.827393	2.056705
3.100000	424.611055	-3.081529
3.125000	590.806740	2.862460
3.150000	657.653616	2.538536
3.175000	608.121609	2.129374
3.200000	459.057187	1.869652
3.225000	339.032505	1.811811
3.250000	254.869686	2.601960
3.275000	308.579311	2.968891
3.300000	385.726386	2.893945
3.325000	532.566997	2.582149
3.350000	571.183458	2.304790
3.375000	468.979495	2.287857
3.400000	434.351087	2.174832
3.425000	391.061281	2.139659
3.450000	407.305638	2.412084
3.475000	440.726067	2.468452
3.500000	442.486048	2.330170
3.525000	441.916186	2.252562
3.550000	439.007220	2.265554
3.575000	422.676402	2.329192
3.600000	437.307880	2.392335
3.625000	467.331990	2.334907
3.650000	430.209964	2.074734
3.675000	397.720139	2.213821
3.700000	318.820657	2.251787
3.725000	275.320024	2.145985
3.750000	257.993326	2.384764
3.775000	279.176273	2.522135
3.800000	347.402402	2.581790
3.825000	390.337337	2.661091
3.850000	392.335446	2.485264
3.875000	371.698790	2.501759
3.900000	398.780603	2.472476
3.925000	351.046352	2.455574
3.950000	404.153035	2.447852
3.975000	405.034904	2.467955
4.000000	414.173356	2.348573
4.025000	396.032379	2.251488
4.050000	350.418441	2.347407
4.075000	347.482608	2.448341
4.100000	372.396612	2.488194
4.125000	370.483746	2.406917
4.150000	349.016873	2.483029
4.175000	359.963648	2.322900
4.200000	361.161924	2.490094
4.225000	365.615439	2.459428
4.250000	362.877633	2.470792
4.275000	369.286137	2.477374
4.300000	299.090925	2.376029
4.325000	437.224902	2.320208
4.350000	387.555730	2.208366
4.375000	372.965832	2.285745
4.400000	315.358516	2.250667
4.425000	315.890613	2.447705
4.450000	355.116242	2.431386
4.475000	381.593726	2.435465
4.500000	364.512089	2.447216
4.525000	411.892569	2.458256
4.550000	353.788231	2.347240
4.575000	379.853188	2.431570
4.600000	378.870654	2.419067
4.625000	374.039264	2.446069
4.650000	418.588843	2.366321
4.675000	383.254943	2.479134
4.700000	323.586922	2.522703
4.725000	366.106521	2.381520
4.750000	299.651584	2.392309
4.775000	324.470239	2.300820
4.800000	382.337290	2.403764
4.825000	344.830149	2.409261
4.850000	315.765798	2.309904
4.875000	321.008395	2.366581
4.900000	280.321811	2.408342
4.925000	349.447929	2.300019
4.950000	370.443423	2.569789
4.975000	324.606992	2.144587
5.000000	289.529068	2.295348
5.025000	408.795548	2.389979
5.050000	387.330756	2.345196
5.075000	352.212704	2.221328
5.100000	363.076709	2.169227
5.125000	344.150346	2.306650
5.150000	329.394731	2.311303
5.175000	358.014610	2.183382
5.200000	370.760497	2.197217
5.225000	329.663123	2.099629
5.250000	310.871266	2.115037
5.275000	342.818141	2.164346
5.300000	275.583703	2.190151
5.325000	290.348256	2.118442
5.350000	307.042617	2.115518
5.375000	329.529823	2.119189
5.400000	315.457589	2.014747
5.425000	293.556005	1.858162
5.450000	294.745968	1.868880
5.475000	290.096018	1.785229
5.500000	277.160668	1.744961
5.525000	245.165731	1.714912
5.550000	244.785460	1.466459
5.575000	186.908459	1.367793
