LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	MSE_SETUP10
Date	2025/03/17
Time	13:23:39.6401000022888183594
***End_of_Header***	
	
Channels	4				
Samples	40000	40000	40000	40000	
Date	1903/12/31	1903/12/31	1903/12/31	1903/12/31	
Time	18:00:00	18:00:00	18:00:00	18:00:00	
X_Dimension	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	
***End_of_Header***					
X_Value	Input Trajectory	Displacement 1	Velocity 1	Acceleration 1	Comment
0.000000	0.000000	0.000000	-5.435096	-1047.862827
0.001000	0.006284	1.449136E-6	-5.824615	-1029.089710
0.002000	0.012569	-1.932286E-10	-6.134904	-1002.465171
0.003000	0.018855	-4.347552E-6	-6.540483	-978.682306
0.004000	0.025141	1.352665E-9	-6.995916	-956.276201
0.005000	0.031428	1.594151E-5	-7.419253	-929.226960
0.006000	0.037716	-7.536610E-9	-7.803275	-897.159800
0.007000	0.044003	-5.942007E-5	-8.153223	-863.213853
0.008000	0.050289	3.749143E-8	-8.449188	-826.499431
0.009000	0.056576	0.000222	-8.678134	-783.357335
0.010000	0.062861	-1.749032E-7	-8.879806	-735.485848
0.011000	0.069145	-0.001104	-9.087600	-687.657520
0.012000	0.075428	-0.002207	-9.256595	-639.726657
0.013000	0.081710	-0.002428	-9.340287	-587.472656
0.014000	0.087989	-0.002206	-9.364293	-529.147850
0.015000	0.094267	-0.002147	-9.366827	-468.217199
0.016000	0.100542	-0.002207	-9.364306	-409.243847
0.017000	0.106814	-0.002222	-9.358028	-352.189846
0.018000	0.113084	-0.002207	-9.310532	-292.413171
0.019000	0.119351	-0.002202	-9.185196	-225.011846
0.020000	0.125614	-0.002207	-8.987693	-150.215544
0.021000	0.131873	-0.002208	-8.735321	-157.153579
0.022000	0.138129	-0.002207	-8.449533	-124.996119
0.023000	0.144381	-0.002206	-8.144833	-95.710932
0.024000	0.150628	-0.002207	-7.803734	-60.154768
0.025000	0.156871	-0.002207	-7.411495	-19.789468
0.026000	0.163109	-0.002207	-6.996464	20.132817
0.027000	0.169341	-0.002206	-6.582881	58.114004
0.028000	0.175569	-0.002207	-6.135378	96.087857
0.029000	0.181790	-0.002207	-5.618856	134.777715
0.030000	0.188006	-0.002207	-5.059019	172.338845
0.031000	0.194216	-0.002203	-4.491255	208.978613
0.032000	0.200419	-0.002207	-3.928814	245.656496
0.033000	0.206616	-0.002219	-3.372891	280.176412
0.034000	0.212806	-0.002206	-2.798616	311.508162
